	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
KIF13A	0.6894286452828203	0.9867960731163927	1.3237752816007873
PIM1	1.368407275665207	0.8269220959874141	0.8046706283473787
GMPR	0.7755947489236352	0.9422601741880471	1.282145076888318
CMTR1	0.9829027353731067	1.1660382530940954	0.851059011532798
TFAP2A	2.341497206574833	0.0	0.6585027934251672
SLC22A7	0.0	2.180844671824229	0.8191553281757707
YIPF3	1.1144494061839023	1.1208264219995066	0.764724171816591
TMEM14B	0.7637506246776203	0.8231581979219678	1.4130911774004118
TMEM63B	0.8606963742886239	1.0950920447779653	1.0442115809334107
FRS3	1.1743473427027378	1.0640403597418642	0.7616122975553984
TJAP1	0.7291810742262685	1.484332433431529	0.7864864923422026
CAPN11	0.385141057746537	0.4279702090538925	2.18688873319957
TINAG	0.6638778519075501	0.8230390194696527	1.5130831286227973
HCRTR2			
KIAA0319	0.9415273060242156	0.3342410446369463	1.7242316493388379
IRF4	0.11966869035980977	0.22659338490474137	2.6537379247354487
SLC22A23	0.9189980089548534	0.839937696642047	1.2410642944030998
TUBB2A	1.0852563114630445	0.6893483268932232	1.2253953616437323
LRRC1	1.3650427149361726	1.0177422897401027	0.617214995323725
GCM1	3.0	0.0	0.0
FOXF2	1.0564026337171224	1.423036057359163	0.520561308923714
BPHL	0.6718161403707651	1.0743480436648722	1.2538358159643628
RIPK1	0.9740699918029687	1.3708493769360608	0.6550806312609706
TUBB2B	0.8563585313120924	0.5232990577285296	1.6203424109593778
UQCC2	0.9262550774159505	0.8073602301646076	1.2663846924194415
HMGA1	0.9367198272916221	1.2107079852041518	0.8525721875042258
TCF19	0.0	1.9795543601877854	1.0204456398122146
FLOT1	0.0	1.218057041344688	1.781942958655312
MDC1	0.0	1.2466796922000256	1.7533203077999742
PGBD1	1.459513906654702	0.9431265767743101	0.5973595165709877
ATAT1	0.0	1.390772526709747	1.6092274732902525
TPMT	1.0946238907564685	0.9818675135213797	0.9235085957221518
CLPS			
RNF144B	0.5687996931685867	1.7664921132454812	0.6647081935859324
NRM	0.0	1.3438863165351185	1.6561136834648815
MTCH1	0.7841870792251779	0.965480849660858	1.2503320711139645
VARS2	0.0	1.4215566698625175	1.5784433301374825
TAF8	0.7191515034499253	1.0068251889301372	1.2740233076199379
FAM8A1	0.5027726338286396	1.226523751826151	1.270703614345209
CPEB2	0.6278587084839231	1.7661699799228343	0.6059713115932428
FHDC1	1.3040256922108155	1.2838795943802699	0.4120947134089146
TLR2	1.3770955290132367	1.0759877848588635	0.5469166861279
MGARP	0.2488498940991596	1.0479601752108527	1.7031899306899878
TTC29	1.0151311524007804	1.072311997091664	0.9125568505075552
MYO7A	2.465301964648067	0.23025201139947574	0.3044460239524572
FCHSD2	1.3813268160043197	1.046476732558794	0.5721964514368857
ARRB1	0.8175642408175594	0.6289344112454195	1.5535013479370214
SLCO2B1	0.6964174481001354	0.587799496153943	1.715783055745921
PRKRIR	0.8693087481414041	0.6139983646448367	1.516692887213759
ANKRD42	0.46532156772429245	0.8282965045024944	1.706381927773213
IL18BP	0.7668070928229779	0.6660456200240014	1.5671472871530214
NUMA1	1.100819711946115	1.0390119484158398	0.860168339638045
CCDC90B	0.6272210727914738	1.2557930184459878	1.1169859087625382
SYTL2	1.6350630260110253	0.964705771733574	0.40023120225540104
RAB30	0.8831540529438286	1.0313712398253814	1.0854747072307898
CREBZF	0.9029244808387278	1.4009940807201917	0.6960814384410806
LRRC32	1.3964599402133728	1.2252332622310167	0.3783067975556103
PRCP	1.4050776495452795	0.7982284515861513	0.7966938988685696
NARS2	0.8833313214803092	0.803051336992766	1.3136173415269248
RNF121	0.8871687346490493	1.1727478528322823	0.9400834125186687
MRPL15	1.202946664020816	0.9575032215197242	0.8395501144594598
PI15	1.2875371964348892	1.368078140797822	0.344384662767289
TTPA	2.403821819525984	0.36193835455004186	0.23423982592397363
GGH	0.48372396961516984	0.5357056412280267	1.9805703891568036
SLCO5A1	0.9401509716879289	0.892089321069332	1.1677597072427386
SULF1	1.1677796443453652	0.4624748793620558	1.3697454762925791
TGS1	1.1395476126640725	0.9876935204290257	0.8727588669069019
SDCBP	1.0297829839034256	0.909772020750976	1.0604449953455986
NEK1	0.9613819626104158	0.8169387915696277	1.2216792458199561
DDX60	1.2575911416412637	1.1153866651534088	0.6270221932053271
NXPE4	3.0	0.0	0.0
SORL1	2.019392067249046	0.9257878996947023	0.05482003305625157
TMPRSS4	1.6286658047147586	0.0	1.371334195285241
BUD13	1.1958949422372003	0.9001967477445979	0.903908310018202
TRPC6	1.5994744633362854	0.7594978938665602	0.6410276427971543
MMP7	1.2247227807724803	1.4315403480176168	0.3437368712099025
MMP20			
MMP27	0.708074435685254	0.8796972635576817	1.4122283007570646
C11orf70	0.5402119681804648	2.4597880318195355	0.0
DCUN1D5	0.5130531031806277	1.1667577973799843	1.3201890994393881
YAP1	0.630257595179353	1.4336934235389043	0.9360489812817429
TRIM29	0.9560178079168252	0.3667072232267838	1.6772749688563906
BTG4	0.0	0.0	3.0
POU2F3	0.889275221279575	0.0	2.1107247787204253
RDX	0.7527108691543123	1.1052121262914636	1.1420770045542246
PPP2R1B	0.643568610112369	1.272543203461759	1.083888186425872
FDX1	0.7556851561798228	0.9555935741860611	1.2887212696341162
C11orf1	1.4697857351979868	0.7023329853155821	0.8278812794864312
FXYD6	1.1346657219838563	0.9191032785799481	0.9462309994361959
ARHGAP20	0.28421400692151694	1.5496943958885945	1.1660915971898884
FXYD2	2.8717379877812355	0.06464914914020357	0.06361286307856115
MMP13			
TMPRSS13	0.0	2.484010281547147	0.5159897184528529
CASP1	1.6881958903341046	0.5061848568370196	0.8056192528288758
ALKBH8	0.42058104240102934	1.2391128130495133	1.340306144549457
MAP2K5	0.99133662340962	1.3776937680421257	0.6309696085482541
UNC13C	2.434539328362706	0.35254241481817883	0.21291825681911508
SQRDL	0.879381519924462	1.4803814283201504	0.6402370517553873
CTDSPL2	0.8939569882202666	1.3224871303953616	0.7835558813843718
SLTM	0.6340066864547745	1.2045481975391423	1.161445116006083
THBS1	2.0347935537177033	0.6329779400872528	0.3322285061950439
MAPKBP1	1.5081421472504315	0.012919024237659464	1.478938828511909
NUSAP1	2.397332766153889	0.47359950887416286	0.1290677249719482
NDUFAF1	0.9444625495377601	1.5592068005185424	0.49633064994369774
KIF23	2.103902269898808	0.24795371455627918	0.648144015544913
RP11-809H16.2			
ITGA11	0.766812216081274	0.4316356756620682	1.8015521082566577
CASC5	0.0	1.6014402238628243	1.3985597761371753
HAUS2	0.5868465354597467	1.259067264821342	1.1540861997189116
RTF1	0.7358267382847768	1.232316113349442	1.0318571483657808
PARP6	1.135552037189104	1.222728794287785	0.6417191685231108
RPLP1	2.2389738280490916	0.4707028356713459	0.2903233362795625
PAQR5	2.5616698120301775	0.2871760675738239	0.15115412039599868
LRRC49	0.7742709896057255	1.0193271281625162	1.2064018822317584
TUBGCP4	0.8995188409140811	1.1529242035089182	0.9475569555770007
RMDN3	0.8155485153107755	1.0587905831747522	1.1256609015144727
ITPKA	0.6063197492957949	2.082389478571512	0.31129077213269346
UACA	0.6266852990481132	0.7691677284384035	1.604146972513483
SMAD6	1.1937096351922174	0.8915289929325361	0.9147613718752469
PLCB2	1.3991541849998141	0.9554302193401364	0.6454155956600495
TMEM62	1.0020011501510189	1.2884204287656007	0.7095784210833803
PAK6	0.8781454976556853	1.1258545920788559	0.995999910265459
ADAM10	0.8099415931447135	1.3749674659364362	0.8150909409188508
DUOX1	1.2700141899586461	1.4556059092883664	0.2743799007529872
SLC28A2	0.0	3.0	0.0
STRA6	0.0	1.540336042657345	1.459663957342655
CYP19A1	0.6721045032338763	0.5054880240625448	1.8224074727035788
ZNF280D	0.8868640001638235	1.3160504758113778	0.7970855240247986
SEMA6D	1.060688647488391	1.0412386672565557	0.898072685255053
BCL2L10	2.111192269187597	0.0	0.8888077308124027
RSL24D1	0.7512196741778832	1.3821895486322644	0.8665907771898524
SPTBN5	1.9554256493609	0.5243829970589601	0.5201913535801401
GCOM1	0.7113139864974293	1.3132196136639098	0.975466399838661
GCHFR	1.0313219470907866	1.087209723529246	0.8814683293799676
BCAR3	1.2713540706217723	0.6944725956394	1.0341733337388277
TTLL7	0.6548640631480239	1.1459000948796374	1.199235841972339
FNBP1L	0.8267432086326713	1.384337573742853	0.7889192176244757
CCBL2	0.6088364727500478	0.8452911502992414	1.5458723769507103
GTF2B	1.0050646728132873	1.125081511278984	0.8698538159077289
BRDT	0.0	0.0	3.0
RABGGTB	1.3459484837667008	1.0682746385768929	0.585776877656406
IFI44L	1.5117884829623833	0.7634578135585769	0.7247537034790397
GIPC2	1.4628412051297466	1.3791122963126052	0.1580464985576481
ARHGAP29	1.1361926366934938	1.0174283788913268	0.8463789844151798
IFI44	1.6896547890622522	0.9913470848559179	0.31899812608183004
SLC44A5	0.8034765192004324	0.20606435455086505	1.9904591262487028
CLCA2	2.419546759566301	0.2828136034474048	0.297639636986294
DNASE2B	0.5509952328092494	1.4848594757197264	0.9641452914710242
DBT	0.64688654856905	1.2735712132362136	1.0795422381947362
RTCA	0.7136543228175137	1.3378591892010643	0.9484864879814215
IFT172	1.08190678319739	1.0243380283182801	0.8937551884843298
EPT1	0.7915268054251077	1.135953171540106	1.072520023034786
CGREF1	1.6766493980071016	0.6311553243118933	0.6921952776810051
HADHB	1.2242840797468268	1.1335955688226864	0.6421203514304864
KHK	1.2841140544340397	0.993210854465916	0.7226750911000442
ADCY3	1.329985969471495	1.2736677904754607	0.3963462400530445
PPM1B	0.7008608138284863	1.618578657211187	0.6805605289603264
PNPT1	0.7287409567894405	1.5438674232093583	0.7273916200012015
DYNC2LI1	0.8174839300808556	0.7484366228397532	1.4340794470793912
LHCGR	3.0	0.0	0.0
THUMPD2	0.9081954464941461	1.1253343537268021	0.9664701997790519
CYP1B1	0.5608543726583148	0.7397204508014251	1.6994251765402602
SULT6B1			
RAB1A	1.2951978105208048	1.7048021894791952	0.0
ACTR2	0.6923222417440793	1.2795667612974502	1.0281109969584703
PREB	0.9897409955937806	1.2940603068253445	0.7161986975808747
SLC5A6	0.8372939994304811	1.5623043915148225	0.6004016090546967
ABCG5	0.0	1.592156697507045	1.4078433024929553
PREPL	0.5560175937702365	0.9699577234748346	1.4740246827549293
SLC3A1	0.6830294084270369	0.8816075623690474	1.435363029203916
EMILIN1	0.8533827526671344	0.5279903598003182	1.6186268875325474
FBXO11	0.7525706151596359	1.1267879435206583	1.1206414413197059
ATRAID	1.7218819585024674	0.8052309297580852	0.47288711173944725
CENPO	1.3493512552735454	1.23684791300485	0.4138008317216046
LRPPRC	0.5749090758191684	1.1602131111307707	1.2648778130500609
TRIM54	0.8703831089798529	1.3019540100502316	0.827662880969915
DTNB	1.391268382938777	1.3515889806228074	0.25714263643841545
ACTR1A	0.773870055469521	1.5620006637761246	0.6641292807543541
CYP2C9	0.0	1.4468268380577618	1.5531731619422384
TMEM180	0.5172548909503609	1.112785793278076	1.3699593157715628
CYP2C8	1.3559206610557983	0.9122160462836025	0.7318632926605991
MYOF	0.5198334848443226	1.8255866144350357	0.6545799007206419
LOXL4	1.1310405836574582	0.8163956092396084	1.0525638071029335
STAMBPL1	1.132908553399735	1.1528276734152119	0.7142637731850532
CH25H	2.84836700327013	0.12240166897027968	0.02923132775959019
LBX1	0.6294404827266114	1.2787300797799328	1.0918294374934556
ATAD1	0.8507463267041314	1.5148078035225823	0.6344458697732862
BTBD16	2.0555268203189585	0.0	0.944473179681042
KIF11	0.8791463265498907	1.3432216059943531	0.7776320674557562
CUZD1	0.654045087714395	2.3459549122856047	0.0
TACC2	0.9203189166998621	1.1164590276922017	0.963222055607936
DUSP5	2.3642908977741777	0.36231317575441785	0.2733959264714041
CALHM2	0.9051483420069463	1.0266354523213639	1.06821620567169
ARL3	1.643053704381749	0.4813320791756896	0.8756142164425613
CEP55	0.8779494745365777	1.964088445026526	0.1579620804368967
KIF20B	1.0135305906799446	0.7549147385570821	1.2315546707629732
ENTPD1	1.4227146487005489	0.7761565255251985	0.8011288257742527
EXOC6	0.8000751039727533	0.9795648465500173	1.2203600494772293
PLCE1	0.7801758368447506	1.3052054089719192	0.9146187541833305
RBP4	2.288134720365573	0.4249243545265859	0.28694092510784147
DBR1	1.1526529598116144	0.77526285265629	1.0720841875320954
DNAJC13	0.8008569864378926	1.1990231691979525	1.0001198443641548
GPR87			
ANXA7	0.7227605506644444	1.2359598689944113	1.0412795803411439
FAM149B1	0.9353102867057257	1.0988661635057904	0.9658235497884835
ASCC1	1.0382038485262641	1.3570052173376979	0.604790934136038
PLA2G12B			
ZNF365	0.42746360225967744	1.7125936774565653	0.8599427202837574
OIT3	0.0	3.0	0.0
ADAMTS14	0.27614458067213604	1.4454362711932232	1.278419148134641
RPS24	1.641279925626543	1.2987000308354992	0.06002004353795786
TET1	0.907746535711602	0.9490142885371644	1.1432391757512335
DNA2	0.7092924724486654	1.7150460679670931	0.5756614595842414
MYPN	0.6833806702895783	1.2237069992747147	1.0929123304357071
AOX1	0.4491502974023443	1.8533883417360968	0.6974613608615591
ATIC	1.7259789080569294	0.8690971011321459	0.4049239908109249
SMARCAL1	0.7065831823575552	0.7863166756483106	1.507100141994134
BARD1	1.2536566033989807	1.5402495284665711	0.20609386813444863
STAT4	0.546400675680392	1.8618351466016692	0.5917641777179388
MSTN	0.8287661082666589	0.6812835459808703	1.4899503457524708
CARF	0.993239750567036	1.5803888326568019	0.426371416776162
ASNSD1	0.7777882297777318	1.106147054332953	1.1160647158893153
METTL5	1.911301176884397	0.8379325382155433	0.25076628490006003
SSB	0.7311557516780256	1.3563125225550927	0.9125317257668812
NAB1	0.7333655402411098	1.4617200679738462	0.8049143917850441
CDK15	0.0	2.7498165152917826	0.2501834847082176
PPIG	0.7263149086827739	1.2065811033530387	1.0671039879641877
FASTKD1	1.143059622252031	0.6544577044474822	1.2024826733004865
MDH1B	1.3394184129339983	0.24869130940874784	1.4118902776572537
HECW2	0.9799739971687745	1.0762232016942537	0.9438028011369715
IDH1	1.3282557159338018	0.8421410526575874	0.8296032314086104
OLA1	0.7487827926304196	1.0912159021013033	1.1600013052682774
CIR1	0.8777005643303609	1.359469641884502	0.7628297937851369
SSFA2	0.862350547997105	1.3534151238550647	0.7842343281478302
CHRNA1	0.8176589373340923	0.8688370260181144	1.3135040366477932
FAM117B	0.5936276222283461	1.8368011847984522	0.5695711929732015
WDR12	1.2027335072782768	1.7972664927217232	0.0
ABI2	0.8461638305979654	1.1637729100660827	0.9900632593359514
ITGAV	0.5796559834043763	1.659286085161773	0.7610579314338503
SLC40A1	1.1203237270326398	1.2417681725102627	0.6379081004570974
SLC35A5	0.689279424602754	1.0211644844109073	1.2895560909863386
DIRC2	0.7539705214065304	1.2758910419941831	0.9701384365992866
SENP7	0.8990301686765791	1.2019687444004077	0.8990010869230131
GUCA1C			
COX17	0.9349019913180531	1.3190167249162694	0.7460812837656777
PARP9	0.9151444072100605	1.7383689799593873	0.34648661283055227
MNS1	0.9464388182554239	0.5105719177034461	1.54298926404113
USP8	0.6745353872564369	1.4285965054226808	0.8968681073208825
SECISBP2L	0.6289485760962884	1.3511280814551732	1.0199233424485379
TMOD3	1.000049755425324	0.9520653060771396	1.0478849384975368
SPPL2A	0.5990568523890993	2.1310042312291757	0.26993891638172507
GLCE	0.7523519115319844	1.2056178279482286	1.0420302605197869
SHF	0.8482362868545018	0.5453965016044313	1.6063672115410668
APH1B	0.5736296466762694	0.6345827483770561	1.791787604946675
VWA9	1.1782570389775362	1.2607307243922967	0.5610122366301674
CILP	0.7116749899049192	1.19996036711401	1.0883646429810705
PARP16	1.1954101417566747	1.1439599515021595	0.6606299067411656
PPCDC	0.8725109559878317	0.5442196394179886	1.58326940459418
HCN4	1.219400134755498	1.0705333782271929	0.7100664870173093
SEMA7A	0.7519509554719881	1.2899026702985334	0.9581463742294783
UBL7	1.1159301322295243	0.9056190416421821	0.9784508261282935
ARHGAP24	0.8899437394696074	1.4789687458347334	0.6310875146956594
FAM13A	0.7602624246574944	1.461601251971844	0.7781363233706612
HERC3	0.616313332061558	0.9850604979312803	1.3986261700071616
HERC6	1.1689402286244333	1.3968457294797583	0.43421404189580826
PCDH10	1.8243296859485292	0.5856789653700302	0.5899913486814404
NDST4	0.0	0.0	3.0
ZGRF1	1.3937156168103828	1.0354100676792188	0.5708743155103984
AP1AR	0.8372991280234353	1.2618887550194564	0.9008121169571084
COPS4	0.9244937799374067	0.8838945670025014	1.1916116530600922
HNRNPD	1.0155341318821292	1.0059518204238223	0.9785140476940488
PRKG2	1.2872998182519744	0.6245436823084843	1.0881564994395416
RASGEF1B	1.6178591549335357	0.5613325195836332	0.8208083254828313
SEC31A	0.9522947049385153	1.5206171201211065	0.5270881749403783
FGF5	1.4410708285417924	0.0	1.5589291714582079
AGPAT9	1.0041561649797004	1.68401522867951	0.31182860634078935
FGF2	1.1587474778573534	1.3263154970118178	0.5149370251308291
BBS7	0.6534560391589229	1.8686555777653848	0.47788838307569237
KIAA1109	1.204112175713354	1.1199457242529423	0.6759421000337035
BMPR1B	0.5247770717559572	0.649866080823622	1.825356847420421
RAP1GDS1	0.8443459621772635	1.060251206460527	1.0954028313622095
LARP1B	0.44381128256047825	1.5097473708317732	1.0464413466077485
MMRN1	1.1270724624928723	0.7706615164491674	1.1022660210579605
PDE5A	1.1751249601112603	1.1182661849154445	0.7066088549732954
PRDM5	1.1848426050118146	1.440760863257825	0.3743965317303602
TRPC3	0.6171872523552324	1.3036336144709484	1.0791791331738192
NAAA	0.7405287336453221	1.0779822305122462	1.1814890358424317
NUP54	1.0010920474256024	1.2266263053973088	0.7722816471770886
CXCL9	0.4668281256368853	0.22205691346941048	2.3111149608937045
BMP2K	0.6663907332515938	1.3964599771919761	0.9371492895564302
G3BP2	0.5451655191157055	1.3380556394634122	1.1167788414208824
SEPT11	0.9465227065546614	0.8451527003139936	1.2083245931313447
FRAS1	1.346012678771955	0.4216352604536243	1.232352060774421
SCARB2	0.6552821137052001	0.797781381921497	1.5469365043733032
CCNG2	0.5825702739745899	0.4397138152395152	1.977715910785895
CNOT6L	0.6949408671505131	1.4802021070268585	0.8248570258226281
USO1	0.7645868353809275	1.091879007187721	1.1435341574313516
CDKL2	0.5870588636871508	0.35750848892612785	2.0554326473867213
SHROOM3	1.6884762596795484	0.08098204269372686	1.2305416976267252
ANXA3	1.479670402792494	0.844677468347229	0.6756521288602768
PPA2	0.9953683027572116	0.8232229869336481	1.1814087103091402
CENPE	1.2178134796985032	1.2959056080178974	0.4862809122835995
GSTCD	0.5126411242766006	2.0664049402592526	0.420953935464147
INTS12	1.3907928039449633	1.007647101742102	0.6015600943129343
ENPEP	0.9961697653733351	0.5302778824336477	1.473552352193017
CASP6	0.35101159709513774	2.244770011084004	0.40421839182085806
LEF1	1.860795418727307	0.0	1.1392045812726932
HADH	1.1200166872726085	0.9451059308339275	0.934877381893464
EGF	0.753010576769384	1.8138322195521137	0.4331572036785027
PAPSS1	1.0714021590142988	0.9290614387659955	0.9995364022197057
SEC24B	0.6877002115503534	1.5731383362659717	0.7391614521836744
C4orf17			
PPP3CA	0.5769530829026468	1.0152704304677653	1.4077764866295879
SLC39A8	1.495119082304456	0.9079194296753021	0.596961488020242
MTTP	1.076789979218338	1.2526247240501533	0.6705852967315087
FBN2	1.2433036011006684	1.1435708754835365	0.6131255234157948
MAPK8IP3	1.2259477857727574	1.2284403033567095	0.545611910870533
RGS3	1.4079533318833128	0.8220458353155717	0.7700008328011156
GUCD1	0.9495417347127513	0.8916222844129463	1.158835980874302
TTLL8			
RNF185	0.931467874971756	0.7673850293224802	1.3011470957057634
KIAA1644	0.0	0.31301742133256927	2.686982578667431
PARVG	1.7595096378237063	1.0218832309470938	0.21860713122920025
B4GALNT3	2.2340967466256454	0.1742421422134777	0.5916611111608769
PDE6H	0.0	0.0	3.0
ERP27	2.965301807947777	0.0346981920522232	0.0
ETV6	1.1929668975072392	1.0256285006787493	0.7814046018140118
GABARAPL1	1.354201047711444	1.0674261962258311	0.5783727560627251
KIF21A	0.5331871351360224	1.0490031280984886	1.4178097367654894
CPNE8	0.6042402024810193	2.2129281692935296	0.1828316282254508
YARS2	0.686367186495876	1.1620274842698866	1.1516053292342372
FGD4	1.3945410188408456	0.9085374593201613	0.6969215218389934
PIK3C2G	2.263877466944783	0.09948074362855	0.636641789426667
FAM60A	1.0260048874138494	0.8145896477763688	1.159405464809782
PLCZ1			
AEBP2	0.7127534681406096	1.1509525561182592	1.1362939757411312
SLCO1C1	0.0	1.5547695438502227	1.4452304561497775
METTL20	0.8849142839566231	1.6894271977201691	0.42565851832320795
ETNK1	0.9277782809350881	1.2703774888628798	0.8018442302020321
ZCRB1	1.024447335674306	1.2256351609376654	0.7499175033880289
TMEM117	0.8512097033294694	1.3307655540711292	0.8180247425994018
PRICKLE1	0.9555713921858573	1.2427365131791892	0.8016920946349535
C1RL	0.6402469769646761	0.8356720047971008	1.5240810182382234
NDUFA9	0.7938942584374197	1.0233645497578585	1.182741191804722
CLSTN3	1.0506437985217463	1.4862440816922784	0.4631121197859751
KLRG1	0.8767196872409451	1.0945669616270979	1.0287133511319568
VAMP1	0.6818641647410287	1.426648100113657	0.8914877351453142
TAPBPL	0.7374874275677784	1.1377856006244935	1.124726971807728
CD27	1.6903520796995066	1.1970756069920672	0.11257231330842593
RBP5	0.3884974120160027	1.9171230320012906	0.6943795559827065
PEX5	1.0367832665125845	1.0806268568814916	0.8825898766059241
PIANP	0.47158113263539486	1.4537884578379452	1.0746304095266597
SLC38A4	0.8970179921596366	0.1435484667604133	1.95943354107995
AMIGO2	2.038319405148377	0.399291470406744	0.5623891244448794
SCAF11	0.7965218198301434	1.1838819826311753	1.0195961975386818
COL2A1	0.9151756129887342	0.0	2.0848243870112655
PPFIA2	0.6952348952824767	1.745810029943349	0.5589550747741744
LRIG3	1.3791001936225438	1.007528745714532	0.6133710606629241
MARCH9	0.8105583204038649	0.8776831108033093	1.3117585687928264
INHBE	1.3710457215546255	0.7509889463437753	0.8779653321015992
GLIPR1	0.8164584268696065	1.0048500757120942	1.178691497418299
TPH2			
TMEM19	0.6188134162053387	1.057842409873099	1.3233441739215621
LGR5	0.902205301962683	1.635474329666839	0.4623203683704781
PTPRQ	0.7983572165015724	0.24307290239223203	1.9585698811061956
DUSP6	0.8451769786524999	1.164326450566622	0.9904965707808783
POC1B	0.5660642995858276	1.3108308873269634	1.1231048130872092
TMTC3	0.5285900123940813	1.5794016440905159	0.8920083435154023
LUM	1.073170803985671	1.015289648931069	0.9115395470832598
KERA	0.7117078927359827	0.11598215955067984	2.172309947713338
SNRPF	1.624526686026841	1.1359947699334612	0.23947854403969782
AMDHD1	0.9973374803871586	1.8332025181340186	0.16946000147882254
NEDD1	0.6925698198675825	1.3846596147174777	0.9227705654149395
SYCP3	0.0	2.031956089773613	0.968043910226387
GAS2L3	0.0	2.044539113337391	0.9554608866626093
TMEM132B	0.48266005637116255	2.218528826755594	0.29881111687324335
SLC15A4	0.9906661927935321	1.3204429005821232	0.6888909066243447
TDG	1.0030084426400825	1.210100133638189	0.7868914237217284
RITA1	1.2453187226446054	0.6162956112934954	1.1383856660618992
SDSL	0.30239721992925855	1.867890815069553	0.8297119650011885
MMAB	1.7415913916627381	0.7640289472963572	0.49437966104090486
GIT2	0.8599109812519964	1.2583217186122457	0.8817673001357582
TCHP	0.8520624056478068	0.822837506274556	1.3251000880776371
FAM222A	1.5345822455836045	0.41634672029518116	1.0490710341212142
FOXN4	2.3273724292974394	0.20539883363273992	0.4672287370698204
NUPL1	0.6586581414673961	1.3591786778740689	0.9821631806585353
MTMR6	0.5710161282161754	0.9370856226288856	1.4918982491549393
SLC46A3	0.766257440842874	0.7941712924418592	1.439571266715267
SLC7A1	1.3735814872619287	1.1480589448195317	0.47835956791853934
LNX2	0.787743138276389	1.2964487031649683	0.915808158558643
SUOX	1.8635985735541094	0.9882504500741776	0.1481509763717132
CCDC65	2.15670606936905	0.46093023354133905	0.3823636970896117
SLC39A5	0.0	0.3144019606253956	2.685598039374604
TARBP2	0.9914614344348308	1.146596527134523	0.8619420384306461
RDH16	1.7309931826309888	0.6328865429164402	0.6361202744525712
DHH	2.3736760286963885	0.626323971303612	0.0
ACVRL1	1.4879539470246765	0.8536981169686212	0.658347936006702
GPR84	1.1605208884836584	1.3364413067346437	0.5030378047816976
NPFF	3.0	0.0	0.0
NABP2	0.8937270194800823	1.0762689320412566	1.0300040484786612
N4BP2L1	0.8073285084020816	1.1361191526397663	1.056552338958152
CELA1	1.4538084629729289	1.5461915370270707	0.0
SMARCC2	0.857531226122828	1.2425995650939874	0.899869208783185
BRCA2	1.0531708994994151	1.5434540359064264	0.4033750645941584
KANSL2	0.6686075110764506	1.2527086362772872	1.078683852646262
CERS5	1.1635039676161432	1.0399394480491921	0.7965565843346645
MAP3K12	0.7626646067258417	1.1229020608303928	1.1144333324437656
ITGB7	1.2481685701937453	1.1616322083478212	0.5901992214584331
GALNT6	1.7822268869811164	0.6347381785156326	0.5830349345032508
CSAD	1.4680088603626	0.7631382807196981	0.7688528589177016
LMBR1L	1.147465811408402	0.7238891669756262	1.1286450216159722
C12orf10	1.2058889396227035	0.7630403583958749	1.0310707019814216
ESYT1	1.2922629050652972	0.8107357094388125	0.89700138549589
TMBIM6	1.0606883334766721	1.257565391295195	0.6817462752281331
ANKRD52	0.5200291119673467	1.0037393325386113	1.476231555494042
KRT71			
ZNF740	0.8406828321865832	1.2107394322228437	0.9485777355905735
WDFY2	0.9167322223013836	1.0212613003071467	1.0620064773914697
LPAR6	0.9988878824573069	1.4494927153726331	0.5516194021700602
ESD	1.2242549874974291	0.9233419209577727	0.8524030915447981
RB1	0.8620265598933511	1.3521303009375443	0.7858431391691045
SBNO1	0.48310307213761644	1.4319945471352513	1.084902380727132
MORN3	0.799954230507297	1.1598430602695988	1.0402027092231043
SETD1B	0.8400045380179756	1.079536066291007	1.0804593956910171
VPS33A	0.372996434416185	1.1306571313370433	1.4963464342467716
VPS37B	0.8559538566285443	0.8406396896363653	1.3034064537350905
RHOF	1.9701891202743562	0.7627082663808049	0.2671026133448389
DENR	0.6601695688762634	1.5605632079231402	0.7792672232005965
DIAPH3	0.0	0.0	3.0
SLAIN1	0.5911685097586703	2.142817347235147	0.2660141430061832
RBM26	0.762035713219865	1.1664879463140572	1.0714763404660779
SRRM4	0.8182003152751114	1.2223769078638989	0.95942277686099
METTL21C	1.5417395645055374	0.5759563006723072	0.8823041348221555
MBNL2	0.7520300543421274	1.1983114426522607	1.0496585030056118
ZIC5	0.0	1.1995676144003202	1.8004323855996796
ABHD13	0.6425220400455315	1.2227507411913203	1.134727218763148
RAB20	1.9328657502055353	0.13999940999757257	0.9271348397968923
GRTP1	1.2959675971237865	0.9402846414745513	0.7637477614016625
CUL4A	0.7237724421714034	1.1503079408213805	1.125919617007216
TTC6	0.0	1.369058864535292	1.6309411354647083
SSTR1	1.2680938795338144	1.6819117619798576	0.04999435848632768
CDH24	1.4426327014314169	1.154659420642215	0.4027078779263684
REM2	2.550311264031406	0.3593034532977586	0.09038528267083568
CBLN3	0.6578954813218653	1.3653096505820363	0.9767948680960981
TSSK4	0.6721068346571885	0.9720083065040188	1.3558848588387926
NOVA1	0.8195810020675264	1.006547727845291	1.1738712700871825
FITM1	1.7350334902882174	0.6212947861708666	0.6436717235409155
MDGA2	0.0	1.3745617976966293	1.6254382023033709
TMX1	0.6991348241335249	1.0286946376132258	1.2721705382532493
FRMD6	0.5386258865680262	1.5877712416045004	0.8736028718274732
