ENSEMBL ID	hM1	hM2	hM3	hM4	hM5	hM6
ENSG00000017621	17.3813	8.39607	9.67275	8.931280000000001	4.66591	12.8289
ENSG00000017797	205.174	162.96	175.365	126.071	58.0413	61.1175
ENSG00000018189	30.5729	35.6252	36.9381	23.4267	39.9556	21.7737
ENSG00000018236	3.3961699999999997	0.3906	5.737419999999999	0.8309989999999999	1.3024	1.19365
ENSG00000018280	0.0	2.17733	47.0326	4.63225	7.2599800000000005	8.317219999999999
ENSG00000018408	33.0415	42.7932	102.931	38.1393	46.2771	83.0587
ENSG00000018510	24.0807	24.2337	30.7105	34.3714	13.4673	16.0456
ENSG00000018610	119.169	131.28799999999998	165.795	182.62900000000002	42.0924	46.2933
ENSG00000018625	1568.44	1737.22	1110.49	1477.24	583.751	685.0110000000001
ENSG00000018699	14.2439	31.4112	31.0178	38.7172	14.9623	22.093000000000004
ENSG00000018869	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000019102	0.0	1.33481	94.5731	0.0	6.676080000000001	10.1977
ENSG00000019144	56.2676	59.3875	133.892	35.2594	55.7215	83.1451
ENSG00000019169	1.16149	0.0	21.0072	3.97884	0.0	8.57283
ENSG00000019186	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000019485	7.52435	10.7693	9.30515	7.159889999999999	3.3664400000000003	4.11379
ENSG00000019505	1.24699	1.00393	53.7811	0.0	0.0	0.0
ENSG00000019549	24.982	10.0563	31.8599	12.4802	8.382819999999999	33.2924
ENSG00000019582	365.671	301.19	1475.35	250.53	475.709	685.123
ENSG00000019991	0.0	0.0	5.37068	1.20218	0.942069	0.8634069999999999
ENSG00000019995	148.266	187.827	139.034	507.903	62.433	102.81700000000001
ENSG00000020129	20.2186	28.2147	38.4433	34.0535	40.7067	38.1367
ENSG00000020181	20.5606	14.8287	111.14200000000001	4.03521	10.9237	15.2809
ENSG00000020256	11.519	19.354	18.813	6.433680000000001	6.7222	5.54481
ENSG00000020426	88.57799999999999	134.06799999999998	130.629	183.578	97.4905	137.29399999999998
ENSG00000020577	174.41	205.804	145.708	138.38299999999998	55.0815	102.016
ENSG00000020633	2.91292	0.0	8.10523	0.0	0.0	0.0
ENSG00000020922	4.092	11.200999999999999	14.8018	11.2141	10.9847	12.081
ENSG00000021300	19.2169	17.0184	26.7356	8.22874	12.8966	9.45582
ENSG00000021355	60.8831	68.3945	297.449	95.7932	81.7184	240.36
ENSG00000021461	0.0	0.0	0.708577	0.8723479999999999	0.0	0.0
ENSG00000021488	1.07981	0.0	0.0	1.8495099999999998	0.0	1.3283200000000002
ENSG00000021574	11.6594	14.0802	16.2211	12.4814	2.60823	4.78089
ENSG00000021645	0.276018	0.0	6.912210000000001	0.0	0.0	1.01863
ENSG00000021762	9.9255	6.65906	35.673	10.6253	8.88146	19.3322
ENSG00000021776	8.32061	9.8887	15.7104	6.7865	7.9772	11.2104
ENSG00000021826	0.0	1.07559	2.55573	0.0	1.7932	0.410866
ENSG00000021852	0.0	0.0	0.0	0.0	0.0	1.0420399999999999
ENSG00000022267	51833.0	42777.5	31618.0	21590.1	18440.9	20476.0
ENSG00000022277	351.66900000000004	280.029	368.952	348.898	214.084	208.028
ENSG00000022355	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000022556	0.0	0.0	4.3506800000000005	0.0	0.0	0.0
ENSG00000022567	3.7189300000000003	6.98613	20.6959	12.7397	0.0	12.1995
ENSG00000022840	968.194	821.7260000000001	601.406	616.257	691.1439999999999	472.856
ENSG00000022976	45.9339	56.5587	53.568000000000005	77.5191	50.7733	68.1387
ENSG00000023041	21.9221	33.2219	74.4539	30.9222	36.3475	42.8304
ENSG00000023171	3.57752	4.03229	3.98179	4.90209	0.0	6.1612
ENSG00000023191	443.67199999999997	247.13400000000001	438.30699999999996	386.35	238.53599999999997	264.482
ENSG00000023228	484.592	672.071	430.589	756.4780000000001	431.949	285.659
ENSG00000023287	43.397	84.4551	52.3406	199.463	41.4861	39.9424
ENSG00000023318	76.7676	76.9121	130.537	154.864	98.4593	104.928
ENSG00000023330	446.06	357.815	277.126	475.434	229.93900000000002	164.019
ENSG00000023445	7.73044	4.14911	14.9375	8.82719	23.0576	39.0948
ENSG00000023572	111.743	51.407	88.8356	118.48200000000001	107.131	58.9111
ENSG00000023608	3.23232	10.4092	30.3546	5.53635	8.67695	13.9168
ENSG00000023697	53.0686	59.2633	63.1144	82.1	62.0387	33.6939
ENSG00000023734	500.47900000000004	292.233	376.202	560.494	238.68099999999998	169.137
ENSG00000023892	1.6404400000000001	3.9620800000000003	21.6816	1.40488	1.1009200000000001	4.03596
ENSG00000023902	222.28099999999998	205.58599999999998	245.743	140.506	230.86599999999999	117.18799999999999
ENSG00000023909	28.423000000000002	57.2074	57.9032	41.7285	16.35	19.9797
ENSG00000024048	36.5365	46.1552	33.0612	52.9133	27.1115	32.8867
ENSG00000024422	130.286	65.6892	540.119	47.3358	116.581	74.4688
ENSG00000024526	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000024862	12.1813	17.9795	48.0173	20.8643	21.7999	32.4669
ENSG00000025039	559.664	534.9830000000001	333.548	639.066	329.034	271.214
ENSG00000025156	94.4305	180.145	108.529	224.153	201.141	138.891
ENSG00000025293	39.2967	67.2917	44.6919	130.342	50.233000000000004	32.227
ENSG00000025423	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000025434	22.4038	14.2397	64.7997	21.2064	9.49605	24.6589
ENSG00000025708	28.7597	13.5065	215.065	22.5775	32.1682	41.275
ENSG00000025770	52.0934	34.5385	59.6855	43.7383	37.0168	38.952
ENSG00000025772	23.9134	35.0043	40.830999999999996	52.1299	11.6716	21.3941
ENSG00000025796	20.9117	36.3868	89.6267	71.0579	35.3114	45.64
ENSG00000025800	36.5837	47.2798	49.5578	61.012	15.5063	20.133
ENSG00000026025	866.1410000000001	693.298	6342.86	1205.64	480.76599999999996	1475.39
ENSG00000026036	8.922139999999999	15.0845	26.3776	7.640969999999999	29.9386	21.951
ENSG00000026103	2.52386	20.3193	61.4484	15.1302	3.3875800000000003	31.0472
ENSG00000026297	4.24155	11.9518	78.1892	7.26497	2.84654	18.262
ENSG00000026508	13.7073	10.3864	47.1149	32.4549	0.0	50.5858
ENSG00000026652	0.0	0.0	12.4388	4.37535	3.42867	9.42714
ENSG00000026751	0.0	0.0	2.59901	0.0	2.5074099999999997	0.0
ENSG00000027001	37.0543	33.1465	33.7952	71.2241	18.7887	16.207
ENSG00000027075	19.7795	21.822	34.1431	16.3119	37.3644	15.3199
ENSG00000027644	0.0	0.0	1.25844	0.0	0.0	0.556353
ENSG00000027697	39.3278	71.5841	153.44	216.727	82.6223	63.1028
ENSG00000027847	75.028	48.7128	74.0783	66.3271	68.2188	56.568000000000005
ENSG00000027869	0.0	0.0	7.685989999999999	0.0	0.0	2.71837
ENSG00000028116	42.2029	31.4287	44.0363	42.4678	39.6519	33.7452
ENSG00000028137	7.24887	33.0704	92.4461	72.4264	77.8365	41.6134
ENSG00000028203	181.745	187.829	157.361	200.90599999999998	88.234	110.993
ENSG00000028277	0.0	0.627854	3.79745	0.667877	0.0	0.0
ENSG00000028310	33.8731	40.5375	37.5735	43.9057	23.3469	32.6593
ENSG00000028528	27.0723	82.3386	108.111	91.0221	201.872	176.382
ENSG00000028839	11.2086	9.02391	35.0867	14.3987	45.1333	13.7882
ENSG00000029153	0.0	0.0	3.8449199999999997	0.78893	0.0	1.1332200000000001
ENSG00000029363	54.5903	167.692	163.696	120.28299999999999	66.1582	95.1889
ENSG00000029364	5.32107	9.9958	29.6119	24.304000000000002	9.52272	13.0914
ENSG00000029534	138.447	114.06	67.7419	16.0769	90.5511	78.2994
ENSG00000029559	0.0	0.0	0.0	0.0	2.84245	0.0
ENSG00000029639	26.5997	35.2718	26.1226	132.661	21.0015	32.7215
ENSG00000029725	142.134	203.655	94.0812	144.782	63.0314	85.4971
ENSG00000029993	17.5469	23.5445	34.5839	75.1362	15.7011	10.7926
ENSG00000030066	10.3044	16.2599	24.3712	22.5913	8.29842	13.1829
ENSG00000030304	2.16437	0.435626	0.752798	1.85358	2.1787900000000002	1.33124
ENSG00000030419	4.54358	4.3895599999999995	1.26426	3.89115	1.21969	3.35355
ENSG00000030582	216.081	151.611	431.62199999999996	162.309	129.621	175.227
ENSG00000031003	5.27034	8.95759	21.5898	6.51957	7.85993	8.64436
ENSG00000031081	4.860469999999999	5.86963	41.4182	22.8939	22.8333	9.71599
ENSG00000031691	491.31199999999995	0.0	0.0	420.76300000000003	0.0	0.0
ENSG00000031698	184.56	206.997	239.94799999999998	1003.94	165.71599999999998	145.616
ENSG00000031823	73.6969	55.2119	81.1705	74.5101	57.7017	59.1793
ENSG00000032219	6.1397	15.488	27.6188	14.0215	9.88898	11.5808
ENSG00000032389	46.9271	30.9111	38.579	31.0548	28.6302	49.8552
ENSG00000032444	144.78	90.25299999999999	82.8781	77.9243	70.1732	72.35300000000001
ENSG00000032742	3.7126900000000003	6.47623	13.3437	10.5986	8.30539	12.9402
ENSG00000033011	21.6755	21.8133	32.9834	23.2038	12.7283	9.99901
ENSG00000033030	36.312	47.8378	68.8899	88.346	53.1694	80.2011
ENSG00000033050	212.05	198.917	191.628	259.43	88.9429	128.097
ENSG00000033100	10.467	24.5143	64.868	20.3726	16.6033	21.0696
ENSG00000033122	0.952361	0.766731	1.3249799999999998	0.815607	0.426092	2.73359
ENSG00000033170	5.98466	6.194780000000001	34.4942	7.321860000000001	8.03272	9.46542
ENSG00000033178	4.92791	11.1087	11.6552	8.44058	5.95289	15.7613
ENSG00000033327	9.28464	5.60619	41.9812	32.7996	6.2310099999999995	7.1384
ENSG00000033627	98.477	101.564	102.531	184.658	33.6923	65.7169
ENSG00000033800	40.1553	48.1757	65.7251	53.9439	38.0451	49.3968
ENSG00000033867	6.44344	9.40237	8.12405	6.55286	5.40531	12.8803
ENSG00000034053	0.0	0.0	2.41363	0.594298	0.0	2.56095
ENSG00000034063	0.0	1.38304	2.39	0.0	0.0	1.0566200000000001
ENSG00000034152	301.026	161.986	167.088	309.895	127.70299999999999	134.308
ENSG00000034239	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000034510	1310.17	1648.12	8629.7	5329.66	5220.63	4633.62
ENSG00000034533	7.1033100000000005	22.1602	19.1474	9.88539	19.0684	18.5684
ENSG00000034677	39.0405	61.8312	77.0208	166.076	46.3876	124.39399999999999
ENSG00000034693	18.7304	38.2788	42.0949	27.146	15.4709	24.8134
ENSG00000034713	404.05199999999996	526.888	633.3969999999999	804.16	534.688	525.045
ENSG00000034971	40.5957	79.6124	453.28	10.6974	9.77995	252.25400000000002
ENSG00000035115	10.0365	17.3148	33.9111	12.2791	19.2446	31.7478
ENSG00000035141	88.0654	82.0949	80.6062	91.2976	18.6636	28.5087
ENSG00000035403	155.74	236.22	346.559	215.908	154.757	93.1451
ENSG00000035499	0.0	0.0	0.6781159999999999	0.0	0.0	0.0
ENSG00000035664	55.3975	67.9963	82.126	77.775	42.663000000000004	52.5066
ENSG00000035681	23.3165	35.3088	34.3701	24.7228	13.4125	17.073
ENSG00000035687	14.5096	30.1772	48.7843	55.9176	24.3439	17.8489
ENSG00000035720	0.0	0.0	41.5842	0.0	0.0	0.0
ENSG00000035862	136.056	153.351	1022.16	240.80599999999998	79.1338	379.36800000000005
ENSG00000035928	23.38	37.2453	41.1785	33.2293	10.6829	18.358
ENSG00000036054	39.6007	33.1572	52.3399	75.9679	13.8197	38.9716
ENSG00000036257	260.342	304.723	211.74900000000002	308.712	156.798	162.593
ENSG00000036448	2271.86	1400.02	1304.56	1565.53	714.784	818.549
ENSG00000036473	0.0	0.0	2.3197099999999997	0.0	0.0	0.0
ENSG00000036530	3.24418	0.0	3.7612300000000003	2.77833	1.45146	5.32107
ENSG00000036549	20.6888	20.2576	33.8399	20.1123	17.2617	24.0745
ENSG00000036565	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000036672	264.358	261.062	222.261	624.629	165.926	314.67
ENSG00000036828	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000037042	9.76117	10.8055	48.3797	25.0786	8.18851	19.5124
ENSG00000037241	130.602	127.677	84.361	151.79399999999998	125.212	149.184
ENSG00000037280	3.9326	5.38232	19.6965	2.02074	6.86192	5.8051900000000005
ENSG00000037474	52.5512	81.9302	78.3345	103.583	50.3823	55.4105
ENSG00000037637	65.4903	81.3662	79.3027	130.868	47.7494	93.4923
ENSG00000037749	33.6335	38.2275	37.1589	33.8869	26.555	17.0363
ENSG00000037757	14.474	17.4792	52.0207	18.5934	25.903000000000002	14.8376
ENSG00000037897	16.070999999999998	16.6352	36.7323	51.1207	18.4892	19.7696
ENSG00000037965	100.602	84.7603	61.8442	8.01453	6.28046	5.7560400000000005
ENSG00000038002	21.8902	36.7155	19.0342	20.3091	17.1391	20.195999999999998
ENSG00000038210	2.6629400000000003	4.287780000000001	13.8931	5.70139	1.78712	8.18949
ENSG00000038219	6.47647	5.648619999999999	22.9015	8.781939999999999	13.0393	6.63916
ENSG00000038274	143.25799999999998	166.463	202.391	255.493	111.009	147.16
ENSG00000038295	0.0	0.389191	2.01767	0.414001	0.0	3.5680300000000003
ENSG00000038358	62.5707	69.1766	81.84100000000001	100.37899999999999	78.6606	74.2607
ENSG00000038382	25.3414	40.5263	39.0937	48.4246	30.0801	27.5684
ENSG00000038427	5.1603900000000005	5.45285	24.0062	9.94363	1.29869	18.2506
ENSG00000038532	26.521	17.3708	19.6995	36.9563	7.843389999999999	13.824000000000002
ENSG00000038945	2.57681	0.0	11.6513	5.51699	0.0	3.16985
ENSG00000039068	0.0	0.5103850000000001	60.8572	0.54292	0.0	0.7798510000000001
ENSG00000039123	71.1722	76.6576	79.9508	105.431	53.5734	67.4387
ENSG00000039139	0.115323	0.18568900000000002	0.0	0.09876289999999999	0.0	0.0
ENSG00000039319	11.5653	23.795	39.3319	20.3595	37.0832	33.9868
ENSG00000039523	48.305	54.7525	129.10299999999998	86.5476	50.333	55.5127
ENSG00000039537	0.544692	1.3155700000000001	21.5975	0.932955	1.4621899999999999	5.3604
ENSG00000039560	0.0	2.06373	18.1881	1.3171700000000002	2.75248	12.6132
ENSG00000039600	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000039650	25.0022	16.2948	41.41	26.5101	38.3524	33.6854
ENSG00000039987	0.0	0.0	0.7145020000000001	0.0	0.0	0.0
ENSG00000040199	1.4493	2.62532	7.56129	4.03386	3.40423	3.56569
ENSG00000040275	1.16149	9.35102	12.9275	2.98413	9.35387	8.57283
ENSG00000040341	147.219	223.02200000000002	147.858	137.27	70.1541	91.0863
ENSG00000040487	16.7255	21.8814	29.0868	30.4382	19.6431	33.434
ENSG00000040531	23.5125	31.9436	37.823	31.4628	17.7518	10.8464
ENSG00000040608	3.3987800000000004	2.73631	7.88095	9.70245	1.52063	0.0
ENSG00000040633	75.4847	65.0362	81.988	71.4503	40.8822	50.5011
ENSG00000040731	0.0	0.582545	0.0	0.0	0.0	0.8901100000000001
ENSG00000040933	16.6105	20.4526	20.3907	11.715	9.835980000000001	9.01469
ENSG00000041353	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000041357	230.43200000000002	312.539	322.034	401.79900000000004	420.746	296.23400000000004
ENSG00000041515	0.0	0.0	1.02326	1.88965	0.0	0.452384
ENSG00000041802	41.2783	38.9064	51.8258	71.5641	21.6213	38.3933
ENSG00000041880	47.4658	43.2421	93.84200000000001	26.7434	70.4156	39.9508
ENSG00000041982	2.03864	0.729457	137.244	4.46175	0.608067	32.6017
ENSG00000041988	56.2962	49.4435	72.9822	100.80799999999999	54.95399999999999	28.3305
ENSG00000042062	0.0	1.63225	11.2827	9.26025	12.6991	7.482060000000001
ENSG00000042088	1.84127	2.96476	4.4829300000000005	0.0	0.0	1.1325100000000001
ENSG00000042286	27.1364	20.6973	108.294	47.7027	23.004	40.4094
ENSG00000042317	13.8103	17.1831	25.3271	20.4289	8.42566	15.4442
ENSG00000042429	23.9853	23.6706	34.9844	45.7207	22.846999999999998	20.9393
ENSG00000042445	72.2518	144.39600000000002	176.798	561.988	42.2138	78.4236
ENSG00000042493	3.10957	3.7552	83.2795	5.32611	4.173719999999999	9.56305
ENSG00000042753	410.916	204.96599999999998	276.52299999999997	332.785	167.86	269.226
ENSG00000042781	0.0	0.0	0.0685873	0.0844396	0.13234	0.0
ENSG00000042813	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000042832	0.0	0.0	0.534782	0.164596	0.0	0.23642600000000003
ENSG00000042980	0.0	0.55711	3.8509300000000004	1.18525	0.0	0.0
ENSG00000043039	0.0	0.0	1.66717	0.0	0.0	0.0
ENSG00000043093	41.305	85.7604	77.1252	81.9184	72.9478	58.8339
ENSG00000043143	21.4253	18.2639	35.0684	42.0943	13.5329	31.7825
ENSG00000043355	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000043462	3.15618	2.5409900000000003	40.2513	0.900991	4.236280000000001	7.765110000000001
ENSG00000043514	7.76925	14.2969	22.3901	28.5155	10.427999999999999	13.6533
ENSG00000044012	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000044090	81.0412	53.3029	55.3678	47.0957	33.5066	36.0494
ENSG00000044115	230.93200000000002	207.078	403.745	451.091	183.875	224.237
ENSG00000044446	12.8481	27.3077	43.9725	32.1294	12.4164	23.3915
ENSG00000044459	2.74476	3.7881699999999996	5.1824699999999995	5.37287	6.8418399999999995	3.8588
ENSG00000044524	2.04785	2.88521	6.05429	1.31534	0.687164	1.25957
ENSG00000044574	328.595	386.645	689.035	696.085	284.135	308.022
ENSG00000046604	0.9174829999999999	1.10798	88.3944	10.2146	6.15731	2.82159
ENSG00000046647	19.1732	27.013	58.351000000000006	55.4175	48.2523	20.6375
ENSG00000046651	5.8166400000000005	13.5804	55.8378	27.8959	23.4216	36.492
ENSG00000046653	5.86059	0.0	30.5759	8.78332	3.93309	1.80234
ENSG00000046889	1.92798	1.0347899999999999	4.47051	3.30226	3.0190599999999996	5.533930000000001
ENSG00000047056	24.0429	25.2478	21.8151	32.2286	7.01541	23.1466
ENSG00000047188	14.2482	25.0551	30.5168	25.3678	17.6144	18.910999999999998
ENSG00000047230	4.92626	3.17285	8.90979	5.06265	9.256960000000001	3.636
ENSG00000047249	55.4282	72.8561	110.95100000000001	78.4692	54.6588	33.3965
ENSG00000047315	145.934	141.333	154.66299999999998	211.729	96.2095	82.8961
ENSG00000047346	28.2204	43.9498	65.6508	184.628	30.4265	60.3246
ENSG00000047365	0.0	0.896483	0.5163989999999999	0.0	0.996396	3.19619
ENSG00000047410	28.3911	53.275	59.5528	71.4467	49.2461	38.955
ENSG00000047457	0.0	0.39189	10.1583	1.25062	0.0	7.78435
ENSG00000047578	2.51158	3.17748	11.2315	5.83824	3.37108	2.64823
ENSG00000047579	76.595	44.9992	80.6424	79.7794	25.0072	22.9191
ENSG00000047597	16.6951	22.0816	9.95448	5.10634	11.2042	7.33476
ENSG00000047617	0.0	0.959292	7.045389999999999	1.5306600000000001	3.9982699999999998	2.93153
ENSG00000047621	22.676	31.1874	27.6045	21.8473	8.877189999999999	9.29822
ENSG00000047634	10.4535	126.23899999999999	94.5322	188.0	126.277	90.0147
ENSG00000047648	23.0595	23.0806	32.9487	41.0978	20.0762	13.7999
ENSG00000047662	5.61144	34.1336	9.975530000000001	10.1453	11.7161	23.0096
ENSG00000047849	1428.82	1422.44	1029.17	1048.07	522.742	703.06
ENSG00000047932	16.1425	40.9877	36.2789	44.6639	25.0001	24.4402
ENSG00000047936	0.6449550000000001	3.6347	2.09369	0.0	0.288557	0.264462
ENSG00000048028	99.3205	147.558	84.76	138.549	49.4758	47.8637
ENSG00000048052	16.2212	25.7659	19.5181	1.12637	5.29598	8.08962
ENSG00000048140	122.977	67.4393	80.5867	47.3167	31.0985	17.5396
ENSG00000048162	50.3151	59.5705	43.236000000000004	185.03400000000002	95.3419	58.2539
ENSG00000048342	2.42125	2.19298	12.6322	0.77759	3.24985	1.11693
ENSG00000048392	52.3656	48.3585	41.7838	40.8892	10.3362	26.5247
ENSG00000048405	12.4383	14.3949	32.9873	28.6278	11.4777	15.3009
ENSG00000048462	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000048471	7.7836300000000005	10.2542	16.7358	10.3019	4.7487900000000005	12.1863
ENSG00000048540	3.28271	2.6428599999999998	9.13417	0.0	0.0	0.0
ENSG00000048544	267.46	227.03099999999998	186.05200000000002	258.931	148.278	135.89700000000002
ENSG00000048545	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000048649	8.21255	24.3593	29.4664	20.3595	17.9849	17.5466
ENSG00000048707	31.7112	43.912	31.8454	34.8606	22.1329	22.5545
ENSG00000048740	18.7167	32.0206	40.6869	28.0508	9.420689999999999	28.7802
ENSG00000048828	327.41200000000003	259.829	220.02900000000002	260.87	83.9678	120.829
ENSG00000048991	39.415	38.3741	34.1133	15.3076	22.7608	32.6999
ENSG00000049089	0.0	0.0	5.672540000000001	0.8729520000000001	0.0	2.50782
ENSG00000049130	1.9731400000000001	1.58855	6.86286	1.6898099999999998	10.5935	7.281739999999999
ENSG00000049167	3.90275	7.33143	8.14457	13.3693	3.4922199999999997	3.2006200000000002
ENSG00000049192	0.0	0.0	1.4863899999999999	0.0	0.0	1.05141
ENSG00000049239	30.4238	94.32700000000001	87.8066	165.201	87.7527	74.8513
ENSG00000049245	340.985	203.678	321.366	310.862	73.8188	108.24799999999999
ENSG00000049246	31.7317	75.3628	82.0396	22.646	7.09847	44.2391
ENSG00000049247	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049249	0.0	0.0	1.90578	0.0	0.0	0.0
ENSG00000049283	0.0	1.3229	12.5735	0.0	0.0	0.0
ENSG00000049323	21.0062	22.8053	101.181	23.4413	14.9519	30.539
ENSG00000049449	47.4825	81.2334	169.28	120.29899999999999	55.7654	53.5428
ENSG00000049540	0.0	0.0	4.21939	0.0	0.0	0.0
ENSG00000049541	22.2841	23.0665	37.6464	59.9791	21.3644	35.2449
ENSG00000049618	77.484	123.594	88.0165	101.152	49.4683	66.0432
ENSG00000049656	36.198	28.2318	66.8852	37.7815	16.7013	30.6135
ENSG00000049759	23.9753	27.6372	56.8564	64.8643	18.2841	16.0871
ENSG00000049768	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000049769	0.0	1186.64	0.0	315.572	494.586	453.288
ENSG00000049860	81.2788	72.273	170.463	291.937	83.0416	74.6154
ENSG00000049883	29.3551	28.6088	27.9435	34.402	6.22121	17.1052
ENSG00000050030	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000050130	68.3514	74.7826	128.011	115.572	35.2856	34.4952
ENSG00000050165	18.5401	16.1702	98.87700000000001	13.2315	24.8848	11.4035
ENSG00000050327	0.0	0.44948599999999994	2.33025	0.47813900000000004	0.0	0.0
ENSG00000050344	0.0	11.6338	15.7961	17.6791	8.31237	0.0
ENSG00000050393	190.0	206.27200000000002	168.215	295.849	258.885	141.653
ENSG00000050405	9.21931	39.895	159.528	18.7517	27.8422	31.1879
ENSG00000050426	18.8793	24.9706	78.7979	60.053999999999995	21.7202	26.541999999999998
ENSG00000050438	0.0	0.0	0.638624	0.0	0.0	0.0
ENSG00000050555	0.0	0.0	0.316845	0.780153	0.0	0.0
ENSG00000050628	0.0	4.44436	142.084	0.0	0.0	0.0
ENSG00000050730	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000050748	85.8967	75.1675	71.8757	76.7608	30.0762	47.4728
ENSG00000050767	1.4979	1.20594	3.12595	0.0	0.0	0.0
ENSG00000050820	170.73	185.43900000000002	204.5	272.53	185.766	303.228
ENSG00000051009	26.6374	41.2088	63.218999999999994	52.7817	20.3303	25.7003
ENSG00000051108	311.026	457.56199999999995	501.36	1342.52	233.042	265.827
ENSG00000051128	274.834	289.462	286.77299999999997	146.703	328.461	268.615
ENSG00000051180	3.1528099999999997	2.53828	2.19318	1.35004	0.0	0.0
ENSG00000051341	0.0	0.26908000000000004	1.16248	0.0	0.0	0.411146
ENSG00000051382	32.5029	31.8562	36.7002	92.7856	24.6582	22.5992
ENSG00000051523	102.634	68.8575	174.521	85.4547	45.919	66.6343
ENSG00000051596	19.6712	9.049719999999999	18.5709	6.01663	13.2015	8.6423
ENSG00000051620	900.2660000000001	866.548	825.78	880.44	1539.98	988.675
ENSG00000051825	5.4036	8.70072	7.2286399999999995	12.1032	3.34745	10.2265
ENSG00000052126	1.5237100000000001	1.63562	11.306	3.91475	3.4085900000000002	5.62315
ENSG00000052344	0.0	0.0	62.9483	1.31352	0.0	0.0
ENSG00000052723	60.3848	59.6637	42.0053	94.0252	51.5769	77.6584
ENSG00000052749	24.1205	21.4997	38.951	91.4808	28.9063	46.626999999999995
