	m_Hum-Chimp	m_Hum-Rhesus_Monkey	m_Rhesus_Monkey_Chimp
EMC8	-0.27074219918937104	-1.1304477701344169	0.8597055709450458
GSE1	-0.6035249095969322	-0.361114102999915	-0.2424108065970172
RP11-178L8.4	0.27254972048422665	11.039478862082284	-10.766929141598057
GINS2	-0.4516764214810851	2.9017374983306152	-3.3534139198117003
CHMP1A	0.9155225082609135	0.6817041715907424	0.23381833667017116
SH3BGRL	0.48444641121314724	1.068446144473886	-0.5839997332607387
COX7B	-0.04571234550278014	1.0195829970538046	-1.0652953425565848
SLC34A1	-3.341906306705094	-5.337818113013387	1.9959118063082926
F12	-1.1944242962138576	1.1964790506373535	-2.390903346851211
PRR7	1.5844751539009927	1.6422586465070932	-0.057783492606100495
NFATC1	-0.37846533068855415	-0.5384894960027298	0.16002416531417563
IDO1	-3.278165489525475	0.6248522859486823	-3.903017775474157
CAP1	0.3146234118440443	0.17444136101086904	0.14018205083317525
PPT1	-0.1394956269400769	-0.13750113563272404	-0.0019944913073528525
RAB11FIP4	0.07956890645604353	-2.349087290345717	2.428656196801761
RLIM	-0.7979373335533397	0.8836501828628212	-1.6815875164161609
CDX4	0.0	0.0	0.0
ABCB7	0.05008065249225524	-0.44949029895821013	0.4995709514504654
TRAF3	-0.3487744176676433	-0.4984225076827702	0.1496480900151269
HAUS8	0.3013934845024764	-0.13387180743055582	0.4352652919330322
MRPS25	0.42651779288268	-0.11212126393639288	0.5386390568190729
SH3BP5	0.0	-15.019589932072464	15.019589932072464
HACL1	-0.7516003331432382	-0.1484690622220537	-0.6031312709211845
TBC1D5	-0.34670558902719284	-0.2777325771387469	-0.06897301188844596
CAPN7	-2.152178534213788	0.7725007551999212	-2.9246792894137092
RFTN1	1.6657334398063943	1.9098839885916155	-0.24415054878522113
C3orf20	-1.6610419542073576	-0.1804136011480464	-1.4806283530593112
RBSN	-1.7146082672015641	-0.5265323473446495	-1.1880759198569146
GALNT15	0.218386537425574	1.0305142172422768	-0.8121276798167028
SLC6A6	0.5069199873653099	0.7567739253468511	-0.2498539379815412
KCNC3	-0.7008558316304083	-0.4269625097650933	-0.273893321865315
NAPSA	1.1673373315031452	0.16957639079583264	0.9977609407073126
NR1H2	-0.22714505612714753	0.05779039708869327	-0.2849354532158408
LRRC4B	-0.3794219504145846	0.6004055783330207	-0.9798275287476053
PDLIM4	1.6008263609932474	1.2395815535739234	0.36124480741932397
KIF3A	-1.6759342039912792	-2.0187140546090467	0.3427798506177675
MGAT1	-0.6263149453502912	0.5677756350108769	-1.194090580361168
GFPT2	0.8736718042114822	-0.18628426155603695	1.059956065767519
TUBG1	-0.09174688283686994	-0.02755506214548742	-0.06419182069138252
PSME3	-1.1617778663306186	-1.2157525369879103	0.05397467065729167
RPL27	0.703384902106885	1.0647259206020259	-0.3613410184951409
PSMC3IP	0.6360000789340665	-0.315253670861118	0.9512537497951845
AOC3	1.018342762947249	2.7833792556004537	-1.7650364926532047
ACLY	-0.248278773442264	-0.2632087862795265	0.014930012837262474
VPS25	0.6437537333770633	-0.1567460225643451	0.8004997559414084
RAMP2	-0.024150033137622984	-0.4888919147298143	0.4647418815921913
AOC2	-0.3760010203655204	1.9849979698758524	-2.360998990241373
G6PC	-2.374492378196722	-4.399193885030649	2.024701506833927
NDUFA2	0.4406745866099264	-0.797051873409556	1.2377264600194824
ANKHD1	-0.4256708183092366	0.019549006014500492	-0.4452198243237371
DIAPH1	-0.9791822457103745	0.8490498259755155	-1.82823207168589
NDFIP1	-0.8461282145403333	-1.219548388171721	0.3734201736313878
UBE2D2	-0.19954522769550476	1.7656947719439637	-1.9652399996394685
EXOC4	-0.6805096812455904	0.5269206734066509	-1.2074303546522414
ACAP3	0.40480741546315	0.13535589828768302	0.269451517175467
C1orf159	-1.6760375978306268	-1.8457343688394858	0.16969677100885905
ANO1	0.5830479554530381	1.3123941928242542	-0.7293462373712161
PPFIA1	-0.771025171933327	0.04392871224931305	-0.81495388418264
TMEM204	-0.025658279375606163	0.58624124395332	-0.6118995233289262
KREMEN2	0.0	0.0	0.0
THOC6	-0.34108442391928495	-0.2050158277161067	-0.13606859620317824
TRAF7	-0.5385267949121229	-0.6035370694118836	0.06501027449976071
BARX1	-2.3512278389640215	-2.412686697195862	0.061458858231840274
NINJ1	0.3014128700309975	0.585404410522032	-0.2839915404910345
CA6	-1.4965901744209504	0.0	-1.4965901744209504
NPHP4	-0.06886961548328907	-0.6476862784502115	0.5788166629669225
MAP1B	0.172205697677986	-0.21066461674089965	0.38287031441888564
IL13RA1	0.15532390727674006	-0.5758385800706272	0.7311624873473672
WDR44	-0.060743602209043956	-0.5424163021103574	0.48167269990131345
CKMT2	0.06359893342301959	0.41425643413658797	-0.3506575007135684
ZCCHC9	-1.5309715155160637	-1.4620108741928277	-0.06896064132323598
KRT34	0.0	0.0	0.0
KRT33B	0.0	0.0	0.0
TNS4	3.1475426224569443	4.703571403975427	-1.5560287815184823
TOP2A	-0.34009537912154664	-0.4453560374059371	0.10526065828439046
STARD3	0.440948103086682	-0.35013363362203975	0.7910817367087217
RARA	0.12724797806139065	1.1407484246908854	-1.0135004466294948
PPP1R1B	3.304245821379924	-2.7286780060070246	6.0329238273869485
KHDRBS3	0.07420283360174729	1.0963741233971938	-1.0221712897954465
CHD1L	-0.5053626261882647	0.12994865401994282	-0.6353112802082075
PEX11B	-0.939394303260805	0.8945212394572932	-1.8339155427180982
FMO5	-0.3687040894760658	-1.050201033816756	0.6814969443406902
PIAS3	-1.078910649213257	-0.3540909385684312	-0.7248197106448258
PRKAB2	-2.8573701538299634	-2.013401201731112	-0.8439689520988516
FSHB	0.0	0.0	0.0
PDHA1	0.2875858707728156	-0.46884312342850265	0.7564289942013183
RAI2	-0.3649843651786009	0.9573362772972169	-1.3223206424758178
MCCC2	-0.6692441309538468	0.23490623285733037	-0.9041503638111772
VIMP	-0.7462732178480911	0.33205612558983955	-1.0783293434379306
CHSY1	-0.8002379552453274	0.9532543779503717	-1.753492333195699
SNRPA1	-2.7262489487292245	-1.4705743746040976	-1.255674574125127
LLGL1	0.3291106899069094	0.1401276217043197	0.1889830682025897
NR0B2	4.158709363392607	4.728575039124299	-0.5698656757316921
LIN28A	0.0	-2.368116451891351	2.368116451891351
THAP1	-0.5211044255764294	-0.19326251405223172	-0.3278419115241977
RHPN2	0.7760369231758506	0.831100324567184	-0.055063401391333366
C19orf12	1.2790864890406324	-0.19530473789860814	1.4743912269392405
C19orf40	2.755681656370994	-1.1469225827056344	3.902604239076629
LRRC9	0.8729120508610975	1.5596949264525217	-0.6867828755914243
ACTR10	-0.4737556632539892	-0.42325352520681037	-0.050502138047178846
ABHD12B	-1.2714744822661315	-2.8364829934641986	1.5650085111980672
GCH1	0.15016959093774496	0.11338685511200053	0.03678273582574443
LGALS3	-0.15832768399010888	1.3185158796321224	-1.4768435636222312
PODNL1	5.690705289128309	1.471624559491829	4.21908072963648
DNAJB1	2.8879972335381296	2.1993626178205528	0.6886346157175769
ZSWIM4	-1.3691752165992033	-0.3522034101114824	-1.016971806487721
FBXW9	0.09466238709517105	0.04988740195042851	0.04477498514474254
RFX1	0.5077275324289618	0.18765172273361852	0.3200758096953433
C19orf57	2.8462893752442913	0.21094901057113835	2.6353403646731532
DCAF15	0.24260984111215755	1.1891986816806055	-0.9465888405684479
CC2D1A	0.30037400274123893	0.7839188079753159	-0.48354480523407695
RTBDN	2.5294045242308436	2.5294045242308436	0.0
MATN3	-0.43767109874659604	-0.5389754055530606	0.10130430680646452
TRIM21	0.49666460225928644	0.8832050651983221	-0.38654046293903566
SPATA6	-0.12551231368395666	0.16143678101145964	-0.2869490946954163
LRRC41	-0.2196600606221626	0.5910907999103019	-0.8107508605324645
CCT6B	-0.9761132195977629	0.19163841870380116	-1.167751638301564
DHX30	-0.42744756723984434	0.24564891678242784	-0.6730964840222722
RAF1	-0.8198693116585609	-0.37234226752462973	-0.4475270441339312
SLC6A11	-0.48615619160774437	-4.048789848757469	3.562633657149725
PPARG	1.797224421834029	1.9720947150234394	-0.1748702931894104
NUP210	-0.027127748615687786	-0.6592949262084251	0.6321671775927373
FCRLA	2.0686880059743147	-0.9298053946833784	2.998493400657693
HSD17B7	-0.24424118830165664	-1.539291671154225	1.2950504828525684
ENOSF1	-0.6831838803086683	-0.8886873249771821	0.20550344466851378
EMILIN2	-0.5208703286912817	-1.557592597387988	1.0367222686967064
ARFIP2	-0.15799914339231513	0.4909331686446219	-0.648932312036937
TRIM5	-0.6094095808394511	-1.5593323827842487	0.9499228019447976
CNGA4	-4.346637830627403	-2.1854278570517027	-2.1612099735757
TRIM22	-0.3575348051347067	-0.07426693553123886	-0.28326786960346784
RRP8	0.14291817682375196	1.297970859673062	-1.15505268284931
TIMM10B	0.6713894348187637	-2.2258184989742986	2.8972079337930623
EFR3A	-1.7081167251721654	-1.4282811546127085	-0.27983557055945685
HHLA1	0.0	0.0	0.0
PTCD3	-0.6440870455635981	-0.14774814798062863	-0.49633889758296945
IMMT	-0.7348280192999184	0.09381386609327436	-0.8286418853931927
MRPL35	-0.048331312816589644	-1.0698471005091355	1.0215157876925458
IQCA1	-1.5477076448001816	0.3503774517354019	-1.8980850965355835
ILKAP	-0.2059877628713691	0.5488667922921531	-0.7548545551635222
PER2	0.2711410005192283	0.9395889114955214	-0.6684479109762931
RAMP1	1.6908964055664661	1.3457796774449946	0.34511672812147154
SCLY	-0.7940315797358659	-0.8687559399925684	0.07472436025670248
PTPRE	0.022808321278599664	0.6720048082216121	-0.6491964869430125
RAN	-0.7834332685778111	-0.6979421076834136	-0.08549116089439757
PRKAA1	-0.5367409004121813	-0.053050933680685475	-0.4836899667314958
CARD6	-0.009474132996203366	-2.126411503390145	2.116937370393942
RAP1GAP2	0.9682349857063238	1.3141506012427915	-0.3459156155364676
CLUH	-0.35366684201190957	0.08486257454721091	-0.4385294165591205
INPP5K	-0.76185510975934	-0.45450433634233445	-0.30735077341700556
MYBBP1A	-0.12181878886118991	1.0110657541911063	-1.1328845430522962
RPA1	-0.35877054910265915	-0.03785184747938253	-0.3209187016232766
SERPINF1	0.7252946017443591	1.3269493457557129	-0.6016547440113538
UBE2G1	-0.24952142365223118	-0.1495149026850715	-0.10000652096715967
EEFSEC	0.25940749993780265	0.56724863303024	-0.3078411330924373
TBC1D14	0.31257288740578293	1.130853447710071	-0.818280560304288
TMEM128	0.22666012225403165	0.19988873477817926	0.026771387475852393
COQ3	-0.18916767574614024	-0.2205923384104187	0.03142466266427846
PNISR	-0.30617923250962775	0.1504574546676185	-0.45663668717724626
POPDC3	-0.3017340236927186	0.5346870289587038	-0.8364210526514224
SEC61G	-0.6485995446022219	-0.29913267942800914	-0.34946686517421277
LANCL2	-0.8760822369997898	-1.4708877973745142	0.5948055603747244
FIGNL1	0.0	0.0	0.0
DDC	0.5021434458102516	-5.83596363220359	6.3381070780138415
FTHL17	0.0	0.0	0.0
GRSF1	-0.5109928211175294	-0.019249933473979297	-0.4917428876435501
ENAM	0.0	0.0	0.0
IGJ	-1.1838864666088624	-0.8540554111677863	-0.32983105544107616
ANKRD17	-0.769192197778966	0.09101184621612557	-0.8602040439950915
ITGB4	0.8232426013305454	0.23719939835373172	0.5860432029768137
WBP2	-0.5918418339231994	0.5558457004154285	-1.147687534338628
H3F3B	0.4854188995512114	2.511318809326058	-2.0258999097748465
UNK	0.11725631785063051	-0.04500625577430917	0.16226257362493968
TRIM47	0.6772165778338346	0.1660261887438237	0.5111903890900109
ZRANB2	-0.5312274274352253	-0.14351526074482734	-0.387712166690398
EIF5A	0.6269276913944992	-0.9501157453713915	1.5770434367658908
KDM6B	0.6639075340868725	0.8280095055587413	-0.16410197147186878
CLEC10A	0.04377283534007681	0.20293982994870285	-0.15916699460862604
GUCY2D	0.0	-3.3687287780157127	3.3687287780157127
GPS2	0.22476379687784132	0.9822023893503307	-0.7574385924724893
XAF1	-0.9926219974046981	3.1270242135371955	-4.119646210941894
DLG4	-1.9022270942607422	-0.10966525355301782	-1.7925618407077244
HRSP12	-1.025623736381517	5.227901712236249	-6.253525448617766
VPS13B	-0.8116597452127912	-0.13262764545411354	-0.6790320997586776
RGS22	0.32046612632518356	-3.321176268784472	3.6416423951096557
MATN2	1.8276332492812863	1.054344994378495	0.7732882549027913
REEP2	1.2759139836816153	2.2584120007128266	-0.9824980170312112
PCBD2	-0.07754337465402017	0.7443266032323272	-0.8218699778863474
SDF2	-0.2713140954242297	0.30738739757120825	-0.5787014929954379
FLOT2	0.1923495767705976	-0.4936852299482011	0.6860348067187987
ERAL1	0.2846377240316933	0.8060109824144019	-0.5213732583827086
PRMT7	0.9040448719309042	0.46970567589808887	0.43433919603281534
NIP7	0.2572685253587643	0.39470897294527507	-0.13744044758651075
TERF2	-0.11824700003172328	-0.2370076968014967	0.11876069676977341
VPS4A	-0.28093630999198105	0.056884296163874026	-0.3378206061558551
MTSS1L	-0.09513504175676957	-0.412146622270126	0.31701158051335643
HSPA12B	0.6263606332677005	0.07839593292414637	0.5479647003435542
ANKEF1	3.8992182510466717	4.554622952502127	-0.6554047014554552
SCP2D1	0.0	0.0	0.0
PCED1A	0.5797286051513018	0.486451295283584	0.09327730986771776
SNAP25	-4.027484138875385	-3.108436170915619	-0.9190479679597656
BTBD3	-0.7560412374674597	-1.160429855654142	0.40438861818668226
PCNA	-0.5452752079797811	0.28767445252805235	-0.8329496605078335
NXT1	0.8829903579726173	1.7916936036121314	-0.9087032456395141
POLR3F	-0.48028157399090254	0.5168547168646334	-0.9971362908555359
RIN2	-0.4610036009039318	0.2558010611660464	-0.7168046620699782
PTPRA	0.021214321118542045	0.49066435944040254	-0.4694500383218605
SSTR4	1.4112965156588735	2.5062295507949757	-1.0949330351361022
DAP3	-0.26193066000194243	1.0531703980019893	-1.3151010580039317
RHBG	6.2280522751419785	7.362021241601793	-1.1339689664598152
KIAA0907	-0.25621035431525563	0.08337958462387274	-0.33958993893912837
ATP1A4	1.8156491636207808	-0.001598722527337948	1.8172478861481187
NES	-1.1920173280110626	0.15841392615534566	-1.3504312541664083
BCAN	-1.8969520017676325	-0.293501969253671	-1.6034500325139613
CRP	-5.034200305610098	-1.9469616229916453	-3.0872386826184535
ARHGEF11	-0.6175669463616762	-0.2961101433952704	-0.3214568029664058
RAB25	2.3713229626532377	2.196997073337238	0.17432588931599957
HAPLN2	-0.26748467042500423	2.4296077164267924	-2.697092386851797
APCS	-3.473693845476201	0.0	-3.473693845476201
DCAF8	-0.8081034428876315	-0.6505715653979038	-0.15753187748972763
SYT11	0.5342842043418088	-0.6818354865976728	1.2161196909394816
IGHMBP2	-1.1732798108103335	-1.0591237310280688	-0.11415607978226472
ACY3	-2.0731759181307066	-2.569549957955247	0.4963740398245404
ALDH3B2	0.0	-2.749093704672733	2.749093704672733
MTL5	1.1209409607430285	4.081795511138383	-2.9608545503953536
MMACHC	-1.2929741028267365	-1.8695084744588586	0.5765343716321221
DPH2	1.2283522684707364	0.6662243716154217	0.5621278968553147
TOE1	-0.1869257096565642	0.3522703861185912	-0.5391960957751554
NASP	0.4325016262139707	1.560418633814372	-1.1279170076004013
MUTYH	0.3935056667934509	1.1764296175697555	-0.7829239507763046
CTNNBL1	-0.27883050698362233	0.06834012997492689	-0.3471706369585492
LPIN3	1.8017165489387192	3.883645377566741	-2.0819288286280218
ZSWIM3	-0.08413173075813196	-0.3053297588406747	0.22119802808254274
RBM38	1.7834950342401177	-0.7776889061546051	2.5611839403947227
VSTM2L	-3.3525890520830375	-3.436617163617074	0.08402811153403658
OSER1	0.718189884771613	1.7491501318906497	-1.0309602471190367
SERINC3	-0.6730271484614221	0.2553142464438247	-0.9283413949052468
DMGDH	-0.5691576301467705	3.3200164889043737	-3.889174119051144
BHMT2	1.0836862229970858	3.3147348905980927	-2.231048667601007
AP3B1	-0.16192077289908013	-1.1779613426923907	1.0160405697933106
INADL	-0.5387349050508714	0.9251802599721413	-1.4639151650230127
KANK4	1.4540188188618912	0.23683277179133289	1.2171860470705584
ANGPTL3	1.4703459681398692	0.3255468952383924	1.1447990729014768
SYT4	-5.017836115556121	-5.863718379708789	0.8458822641526689
SLC14A2	2.586568948903195	3.148996013279659	-0.5624270643764642
FBXO44	-0.024416285107363045	0.38315849145420344	-0.4075747765615665
RSG1	-1.4313398141764895	-1.964576612807017	0.5332367986305275
CASP9	1.4834948251515563	0.9007828058206746	0.5827120193308817
NMUR2	-4.459658934492052	-4.011158660539971	-0.4485002739520805
DCTN4	-1.4196596690431873	-0.956656147513339	-0.46300352152984825
PDE6A	1.2335290992107564	1.9972508516392171	-0.7637217524284607
ATP8A2	-1.4987299212606873	-1.136209145003388	-0.36252077625729917
MTUS2	-3.410942554472382	-1.9132641088985027	-1.4976784455738792
ZMYM5	-0.03554464782557876	1.4330407798859803	-1.468585427711559
USPL1	-0.19264262513180253	-0.6490184019057379	0.45637577677393537
XPO4	-0.4954381534188341	0.019378341275863242	-0.5148164946946974
POMP	-0.37892107936155384	0.5034500014305756	-0.8823710807921294
CDK8	0.12578631319985867	-0.23022563941028373	0.3560119526101424
ALOX5AP	1.3705379644547158	1.0293331835758432	0.3412047808788725
WASF3	-0.1175266150342571	0.19674286224525517	-0.31426947727951227
RNF17	-0.030114031476924957	3.047561654098117	-3.077675685575042
GPR12	-3.5972498323379973	0.3630736060835549	-3.960323438421552
CHRM3	-1.4622118705639093	-1.1592571869048012	-0.30295468365910805
MYH8	-5.779854018448124	-4.68969690037183	-1.0901571180762941
MYH10	0.9236728229530073	-0.4902589518452771	1.4139317747982845
PEMT	-0.6798065755464231	-0.5020117523379204	-0.1777948232085027
SCO1	-1.2580478893350948	-0.5315783163965042	-0.7264695729385906
MPRIP	0.14577285078635693	0.2976702513552292	-0.15189740056887224
CHI3L1	-5.971202709134312	-1.3878603397521294	-4.583342369382182
MYBPH	-4.248837639157707	-3.021690871554015	-1.227146767603692
PIK3C2B	-0.5123710004827071	-0.2145822722305386	-0.2977887282521685
DSTYK	-1.7685515806877863	-1.0834861961110827	-0.6850653845767036
CHIT1	-3.152626274391631	-4.411565825362674	1.2589395509710435
SLC41A1	-0.5829969000818034	-0.23819542507529867	-0.3448014750065047
LGR6	0.4681740614462876	-1.645777238447821	2.113951299894109
TMCC2	0.32784267840644343	-1.3970418194331211	1.7248844978395645
DCLK1	-0.16739530067752195	-0.06561839619540333	-0.10177690448211862
CCNA1	-5.81456494945815	-1.8203233098125209	-3.9942416396456295
SPG20	-0.06603890313504657	0.2670330859610015	-0.33307198909604807
RXFP2	-0.8972791551231536	-2.483228048143653	1.5859488930204995
TRPC4	0.6095504932627744	1.0262071596360656	-0.41665666637329113
POSTN	2.833027350497115	2.3969212596551825	0.43610609084193264
RFXAP	-1.3231932419769832	-0.7609180070265964	-0.5622752349503868
KL	-0.5761010714805936	0.7384985478375874	-1.314599619318181
RFC3	-0.9860022238152713	-0.33874720111046797	-0.6472550227048033
STARD13	-1.0081602343515992	0.13004136737692562	-1.1382016017285248
MORC4	-0.45237892649462985	0.00869339904483013	-0.46107232553946
BEX2	1.6921403526303251	3.4696891432508283	-1.7775487906205032
RNF128	-0.06564152791432898	0.43632889911844686	-0.5019704270327758
TBC1D8B	-0.5618852713393191	-2.216768395978317	1.6548831246389977
FAM104A	-0.38758234840980776	0.2140174644923576	-0.6015998129021654
SLC39A11	-1.2012142176846772	-0.7557489974950355	-0.44546522018964163
EPHB2	0.4198005220133389	-0.556094947697075	0.9758954697104139
SRRM1	-0.3029508019634939	-0.0058690609915386105	-0.2970817409719553
BTBD2	0.3898151555705338	0.962623087239983	-0.5728079316694492
PRAM1	1.6641769140053415	5.968938604737639	-4.304761690732297
SUV420H2	0.42808944245997615	1.3054481155570676	-0.8773586730970915
ZNF414	0.16559808258534314	-0.5807484185484348	0.746346501133778
PDE6B	1.4022578770856584	2.4750805583168782	-1.0728226812312198
HSPBP1	0.6824491386624212	0.6277059581512372	0.054743180511183986
CSNK1G2	0.32387712551721926	-0.13178361078289402	0.4556607363001133
ANKRD32	0.686553627553764	0.1282182868023627	0.5583353407514013
CNDP2	0.03517266982082212	-1.2399360261972676	1.2751086960180897
MACROD1	0.8938572242577312	0.42414680103032687	0.4697104232274043
WDR74	0.30152599961192017	-0.2659968398188113	0.5675228394307315
LGALS12	7.263171530486156	4.422800282897814	2.840371247588342
RTN3	0.15501172142855513	0.8930601126009874	-0.7380483911724323
MYH11	2.799252971323674	2.985747086661232	-0.1864941153375579
FOPNL	2.4454871665753775	-0.024679903169714024	2.4701670697450915
MED10	-1.020485103901767	-0.21304827984082664	-0.8074368240609404
PDZD2	-1.4356824134159263	-0.19911620201927693	-1.2365662113966494
MORC2	-0.35397998081274107	-0.13417932673173372	-0.21980065408100735
LARGE	-0.210686458946709	0.11532472578795172	-0.32601118473466073
MYO18B	-0.32699374941032566	-0.7179125678108544	0.3909188184005288
C1QTNF6	2.552842462335116	1.9562155481376313	0.5966269141974847
FAM83F	4.2398308055328355	0.7764088822326087	3.4634219233002272
SEC14L4	0.0	0.0	0.0
GIMAP6	-1.3119318854922244	-1.2043318681374795	-0.10760001735474489
GIMAP4	-0.3063361944012657	0.6892417160445143	-0.99557791044578
ADCK2	0.5017826565836581	-0.025690926311271234	0.5274735828949293
MKRN1	-0.8547668914122797	-0.5117774122040712	-0.34298947920820844
AGAP3	-0.06524398470433201	-0.09037991894424824	0.025135934239916224
KRBA1	0.34929523592486333	1.3477483281478313	-0.998453092222968
ACTR3B	-1.7151932627157414	-3.1504067053653864	1.435213442649645
NTS	2.7088930131507527	3.0298640538067008	-0.3209710406559481
BTG1	-0.6344831281178278	0.34867300947461466	-0.9831561375924425
LRRIQ1	0.0	0.0	0.0
C12orf29	0.7070523487548268	0.5320682259073433	0.17498412284748355
ATP13A3	-1.8795832967358543	-1.0567240540767835	-0.8228592426590708
SFTPD	0.08687642967115261	3.1326426425396185	-3.045766212868466
DYDC2	2.009506145405877	4.395618102796911	-2.3861119573910345
TMEM254	0.6351356686268468	1.4371444041788544	-0.8020087355520076
TMTC1	-0.46978640106011493	2.063784529957996	-2.533570931018111
KRAS	-1.510544075630131	-1.1514166403305763	-0.3591274352995546
IPO8	-1.6921205222729698	-0.8277586370975527	-0.8643618851754171
LARS	-0.03903445791550553	0.5884193644698952	-0.6274538223854007
SPINK5	-2.1090287754148953	2.8721008273650748	-4.98112960277997
IMPA1	-0.7878200570973091	-0.48546641678782976	-0.3023536403094793
LRRCC1	1.042041826679594	0.12108603305278942	0.9209557936268047
E2F5	0.4710466065804493	0.04765402012932718	0.4233925864511221
CA1	3.827429512111031	1.1548872505734207	2.67254226153761
CCDC59	-0.48425484715221145	0.5561009020004697	-1.0403557491526811
SWAP70	0.3865081904356833	-1.1274962310236711	1.5140044214593544
ARNTL	-0.883675322385213	-0.24661107828579265	-0.6370642440994203
LYVE1	-0.6372450247078092	-0.8259990952734952	0.18875407056568605
AMPD3	-2.3073701703129794	1.1315834931984678	-3.4389536635114473
MICALCL	-2.5040906714352773	0.0	-2.5040906714352773
SBF2	0.006170234816276654	0.17268171884324568	-0.16651148402696903
MICAL2	-3.0950293554202783	-1.3538941840432992	-1.7411351713769792
RRAS2	-0.36420643173450795	-0.07603497299550543	-0.2881714587390025
HSD17B4	0.41002735286204484	0.15760830110745516	0.2524190517545897
ZFC3H1	-0.774840559971588	-0.018934663678717545	-0.7559058962928704
TEX15	0.0	0.0	0.0
SARAF	-0.5405671313491283	-0.37115454468380094	-0.16941258666532732
RNF122	0.31657706124589335	0.48133649968835446	-0.1647594384424611
DUSP26	0.10970348914650252	1.4357274850529755	-1.326023995906473
DPF2	-0.8967462445804504	-0.10304930126240475	-0.7936969433180456
MEN1	-1.0090167260382472	-1.3033230484194265	0.29430632238117926
C14orf1	-0.19952798928607596	0.901899984073931	-1.101427973360007
GSC	1.3393361039231073	2.442076608163232	-1.1027405042401246
C14orf159	-0.20221822640666787	2.8273309223265812	-3.029549148733249
UNC79	-0.6190740609663824	1.97856792289268	-2.597641983859062
NUMB	0.1548444540428484	-0.04429562363212547	0.19914007767497388
CATSPERB	-0.25600391955935087	1.6430195688377256	-1.8990234883970765
VRTN	0.0	0.0	0.0
COX16	-0.09825005185352698	-0.42504291543272466	0.3267928635791977
TTC9	-3.331120781010582	-4.947926799829404	1.6168060188188225
MED6	-0.9887739140464342	0.1953995347010773	-1.1841734487475115
EIF2S1	-0.6476152719107846	0.2307247905883889	-0.8783400624991735
LOXL2	-0.8341220851188327	-0.3474662085804523	-0.4866558765383804
ELP3	-0.5805080288646902	-0.2653747271976279	-0.3151333016670623
PEBP4	1.1911472833140664	1.6312606407478167	-0.44011335743375035
ADAMDEC1	-1.4978082029142867	-1.8308360448450947	0.3330278419308079
CTIF	-0.02739869094549441	0.32271536852029925	-0.35011405946579366
MRO	-2.348431119458028	-1.1834248515568215	-1.1650062679012065
MBD2	-0.2829416275264762	-0.40809835880113177	0.12515673127465554
IER3IP1	-0.16046962270436715	16.776014001935355	-16.93648362463972
MRPS36	0.08508506102446667	1.0942548277397748	-1.0091697667153081
CCNB1	0.23163800752731634	1.3815178818256957	-1.1498798742983793
CDK7	-0.39074447364861165	1.0886305441574171	-1.4793750178060288
CD180	-0.29362221389132337	-0.15496658508867447	-0.13865562880264887
IRAK2	0.33830584490177396	-0.1597349369667702	0.49804078186854417
CAMK1	1.2808690477061782	0.490987370403845	0.7898816773023332
THUMPD3	-0.7405841366875165	-0.9418029364828318	0.2012187997953152
VHL	-0.3538572591862552	0.9142954080706458	-1.268152667256901
BHLHE40	-0.009699408286033773	0.6556645330943027	-0.6653639413803365
ARL8B	-1.2004110213661976	-1.0317939365066993	-0.16861708485949833
EDEM1	-0.19759973449974932	-0.331019359500087	0.13341962500033766
CNTN6	0.17330604570414643	-3.5599347420603005	3.733240787764447
CHL1	-1.0102228111644982	-0.45215889391742303	-0.5580639172470752
MEIS2	1.0870830831537184	1.279320723649488	-0.19223764049576952
DPH6	0.29300194471690144	0.4585317987720723	-0.16552985405517084
KATNBL1	-0.7915672397515774	-0.2612619098096225	-0.5303053299419549
EMC7	-0.13480613441000955	-0.353142819234904	0.21833668482489443
GNAT2	0.4337977333598746	0.03067032632871447	0.4031274070311601
GSTM1	-3.6336362118064147	5.568388123489121	-9.202024335295535
PRPF38B	-0.9060471814151647	-0.7991183202313934	-0.10692886118377132
TSPAN2	0.8804135427704984	-1.5701245498796683	2.4505380926501665
TSHB	2.928989277753042	2.928989277753042	0.0
GSTM5	3.8492417547683133	-4.726190565936163	8.575432320704476
GSTM3	4.4684769734965055	-0.5890027811885785	5.057479754685083
SYT6	-3.0518327081371543	-0.2259197912090971	-2.825912916928057
VAV3	1.8535535662062115	0.1440485691080287	1.7095049970981828
CHIA	0.0	0.0	0.0
PSRC1	-0.01103856824731908	1.1798866616625248	-1.1909252299098438
HMGCS2	6.801239010563107	11.44470287772893	-4.643463867165824
PTPN22	1.1571186193230396	0.8669745478331254	0.29014407148991417
SORT1	-0.5400590690505558	-0.3073624351958424	-0.2326966338547134
WNT2B	2.0778113680651042	0.288976778063156	1.788834590001948
PTGFRN	-0.17179717040884368	-2.1264320333185527	1.954634862909709
LAMTOR5	-0.2762838690408618	3.328574877861244	-3.6048587469021056
NOTCH2	-0.25779567734815867	0.3563239508375555	-0.6141196281857142
TRIM45	0.08132022521242988	-0.34351863343821254	0.4248388586506424
CEPT1	0.1237131333353112	-0.5092772176372433	0.6329903509725545
CD101	1.1111288573739917	-0.10688053110168017	1.218009388475672
VTCN1	-4.2047524070859765	0.0	-4.2047524070859765
NGF	-0.10864527770492316	-0.4464024445428758	0.33775716683795265
AP4B1	0.15868388783477627	-0.44237520650548046	0.6010590943402567
NAPG	-0.2363972548590203	-0.7116396986794351	0.4752424438204148
