	Relative_Expression_Difference_Hum_Chimp(RPKM)	Relative_Expression_Difference_Hum_Rhesus_Monkey(RPKM)	Relative_Expression_Difference_Chimp_Rhesus_Monkey(RPKM)
UBA3	-0.2154271816796548	-0.023273143852588607	0.1921540378270662
ARL6IP5	-0.1791752718059919	-0.3044837544157336	-0.1253084826097417
TMF1	-0.6839755969365816	-0.11929917504433774	0.5646764218922439
LRIG1	-0.7390596615285696	-0.6176146846090247	0.12144497691954492
LRTM1	-1.368421598839804	0.8157892005800981	2.184210799419902
RP11-977G19.10	0.019229351038713594	-0.029228899047181733	-0.04845825008589533
LIMD1	0.2857245480119944	-1.8411001271421432	-2.1268246751541375
ZNF660	-0.5280036671232472	-0.23494402362843514	0.29305964349481206
NFKBIZ	0.05750223483442474	0.23679498386746078	0.17929274903303605
COL8A1	1.487972692093782	1.1220198343072179	-0.36595285778656406
NXPE3	-0.614457047746872	-0.8202186149511348	-0.20576156720426275
MYH15	0.29034733969096926	1.4555173360716323	1.165169996380663
PHLDB2	-0.9333561227382993	-0.6151472940759227	0.31820882866237654
ABHD10	-0.03070098923315645	0.09581128156222019	0.12651227079537664
TAGLN3	0.05146363368730611	0.03493497702452886	-0.016528656662777252
PLA1A	-0.37719297993127077	0.8934094676460356	1.2706024475773063
RABL3	-0.11712035865399073	0.03160511907643404	0.14872547773042477
ADPRH	-0.8921598896923526	-0.2750373982238066	0.617122491468546
IGSF11	-0.8641833893417985	-0.9996550758548963	-0.13547168651309782
ATG3	-0.22124375446867195	-0.18512509931379884	0.036118655154873114
NR1I2	-0.28988044805922286	-1.2195631636078015	-0.9296827155485787
BOC	-0.18966537560640262	-0.7683169913216654	-0.5786516157152628
SRPRB	-0.07527577969928045	-0.6512155384559426	-0.5759397587566621
TMEM108	0.04725749257610157	0.4501500595321526	0.402892566956051
AGTR1	0.8318254406102652	-0.7361506501388524	-1.5679760907491176
MED12L	-0.5627665248948596	-0.5234027891430612	0.03936373575179841
EIF2A	-0.15201876662201563	0.31175311865411215	0.4637718852761278
ALDH1L1	-0.7899067753855346	0.3316182620449212	1.1215250374304557
OSBPL11	-0.4506763451468139	-0.10233612459901864	0.34834022054779523
TRPC1	-0.24940402768945402	0.13176587069283352	0.38116989838228754
NCEH1	-0.14709231130322198	-0.5575509518627876	-0.4104586405595656
LPP	-0.47625367351140935	-0.031409692454560934	0.4448439810568484
TMEM44	-0.1027324067186276	-1.1884296038519317	-1.0856971971333043
KIAA0226	-0.4190073018793191	-0.43787373286848863	-0.018866430989169514
AMT	0.2146504262477439	-0.36569657129955446	-0.5803469975472983
TCTA	0.196488383862504	0.16608915758196519	-0.030399226280538816
NICN1	0.19415283373271286	-0.17046956308644567	-0.36462239681915853
UCN2	3.0	3.0	0.0
VPRBP	-0.1803359158908766	-0.018964550323895435	0.16137136556698117
MANF	-0.011610161540384523	-0.4086162744998979	-0.3970061129595134
CCDC39	-0.014800319203076673	-0.8272444635507799	-0.8124441443477032
STXBP5L	-0.2640721030036628	0.22509380282448754	0.48916590582815034
EAF2	0.12236012019169129	0.713546396594533	0.5911862764028417
ILDR1	-1.3296250159259997	-1.6703749840740008	-0.34074996814800107
TM4SF19	-1.860024304871717	-0.739428723613772	1.1205955812579451
MUC4	0.0	-3.0	-3.0
SLIT2	-0.8869395210637103	-0.16968194766385247	0.7172575733998579
EIF2B5	0.04712165158745196	-0.03259935742332276	-0.07972100901077472
ECE2	-0.20613697154998334	-0.6933091247596291	-0.4871721532096458
VWA5B2	0.3739238950689078	-0.8131307424990044	-1.187054637567912
DGKQ	0.3277019671295035	-0.41603865668885553	-0.743740623818359
FIP1L1	-0.11839890102787731	0.0955340615178244	0.2139329625457017
SLC26A1	1.158730484805961	1.2439003009516618	0.08516981614570074
LYAR	-0.45094967398866703	-0.2522106512576413	0.19873902273102573
CENPC	0.18299826013828419	-1.2927883411970433	-1.4757866013353276
EPHA5	-1.0492187618447857	-0.9797226627399462	0.06949609910483945
CORIN	0.9963042360018345	1.410990305112748	0.4146860691109135
ATP10D	-1.2881763255111143	-0.23516630496767688	1.0530100205434374
OCIAD2	0.028894342827178843	0.3128856457594814	0.28399130293230257
SLC10A4	0.11775161754015498	-2.292007645536957	-2.4097592630771123
SLC10A6	-1.8587241120842783	-1.141275887915721	0.7174482241685574
SCD5	-0.4824613309409739	-0.29797398575626455	0.18448734518470933
PLAC8	-0.9255731347412102	-0.763253311733195	0.16231982300801517
ENOPH1	0.19437897077209731	1.5928757221431884	1.398496751371091
GC	3.0	3.0	0.0
TRMT10A	-0.20691487494186234	-0.05952294071425801	0.14739193422760433
KLHL8	-0.1601541269721991	-0.24764206173446746	-0.08748793476226835
SNCA	0.5227394030310386	0.4048457321640955	-0.11789367086694313
PYURF	0.1691402862750473	0.1281619288458331	-0.040978357429214185
TBCK	0.7360428357771517	0.6166984586517031	-0.11934437712544854
CAMK2D	-0.4215713720490052	-0.225906306759177	0.1956650652898282
CISD2	-0.10076321743882655	-0.30661093430675845	-0.2058477168679319
DDIT4L	-0.7890744074160068	-1.209549258450939	-0.4204748510349323
ANK2	-0.3102997120851486	-0.1887758681620223	0.12152384392312632
TIFA	0.37641999633793866	1.2642979159433927	0.887877919605454
SPATA5	-0.5194664708194073	-0.7046878033933973	-0.18522133257398998
CCNA2	-0.538411832719531	-0.06250477939826982	0.47590705332126115
METTL14	-0.5222100135399659	0.04031720859975341	0.5625272221397193
USP53	-0.529626606640589	0.0475575273644836	0.5771841340050726
SETD7	-0.4326338953292632	-0.9932952266169809	-0.5606613312877177
NAF1	-0.550984236170374	-0.3410222318676651	0.20996200430270884
MARCH1	-0.34644047745650053	-0.16517178609024896	0.18126869136625157
SFRP2	0.3157475901975071	-0.6242231708108888	-0.9399707610083959
RPS3A	-2.9935066640805696	-0.00649333591942987	2.9870133281611397
RNF175	0.7201145108993554	1.7543947014333636	1.0342801905340082
PDGFC	-1.3155693281096479	-0.5845613161346946	0.7310080119749532
CBR4	-0.11889778527471773	0.4810973920592001	0.5999951773339178
GLRA3	-0.9836914739742598	-2.01630852602574	-1.0326170520514801
CYP4V2	0.23522999457635474	0.06592661729736382	-0.16930337727899092
ROPN1L	-1.7333763904768744	-0.2439426606017716	1.4894337298751028
MARCH6	-0.4348182186113775	-0.18633988551468372	0.24847833309669376
NKD2	0.1618095715570074	-2.1240609716852106	-2.285870543242218
CDH18	0.060957808063518915	0.1271559058790821	0.06619809781556318
ADAMTS16	0.9711147039372345	1.9540141867213083	0.9828994827840739
SRD5A1	0.16512883234534725	0.6394556912287104	0.4743268588833631
MYO10	-0.4942744490104205	-0.9003541243774082	-0.40607967536698775
FAM105A	-1.361805046101257	0.36836375241818925	1.7301687985194463
RPL37	0.5458075868232128	1.771523969211312	1.2257163823880992
SKP2	-0.21113308459312252	-0.025526790314842396	0.18560629427828013
OSMR	-0.9503082303304412	-0.2051060347075513	0.7452021956228899
UGT3A1	0.0	-3.0	-3.0
PLK2	-0.10948216669645627	-0.2935271117324987	-0.1840449450360424
FAM159B	-1.3296265312672966	-1.6703734687327034	-0.34074693746540685
GZMA	-1.2987621810875232	0.6049498328588561	1.9037120139463792
PIK3R1	-0.6744693176425848	-0.3889455405043646	0.2855237771382202
HAPLN1	-0.17326442149049315	-0.7246620154250295	-0.5513975939345364
LHFPL2	-2.1053098685446274	-0.2799373590030624	1.8253725095415652
SSBP2	-0.14471188837197424	-0.5205144472623627	-0.3758025588903885
BHMT	-0.31209487316957396	-0.7704287732501955	-0.4583339000806216
ANKRD31	0.24637366177477252	-1.84213401726147	-2.0885076790362427
IQGAP2	-1.467316249366833	-1.1773864919576777	0.2899297574091553
CRHBP	1.4120656960283864	1.302607550156432	-0.10945814587195452
RASA1	0.1498190159970726	0.07621378900290854	-0.07360522699416405
LIX1	1.4779126559483862	1.7016650688569612	0.22375241290857506
GIN1	-0.40803439230925453	0.17430511542989813	0.5823395077391527
PPIP5K2	-0.24165624908447092	-0.003664249723208446	0.23799199936126247
PAM	-0.0492351870842902	0.16540678115547214	0.21464196823976234
BDP1	-0.5034879611883086	-0.19547107091518934	0.3080168902731193
SLC30A5	-0.35435731807928517	-0.21903859761836109	0.13531872046092408
BTF3	1.77814949745191	2.0656572529683457	0.28750775551643576
FBXL17	-0.2693006238232385	-0.37689045942249755	-0.10758983559925905
SPATA9	0.8865592644681142	0.8667582052515209	-0.019801059216593253
TNFAIP8	-0.06057158805928464	-0.39680179939828497	-0.33623021133900033
FEM1C	-0.14171055258936516	-0.003706992352105254	0.1380035602372599
COMMD10	-0.709530222260618	-0.008153903747482483	0.7013763185131355
ATG12	-0.62561547618551	0.003618554153040243	0.6292340303385503
MEGF10	-0.7456026072567692	-1.3568402525845533	-0.6112376453277841
ADAMTS19	0.01466175740701911	-2.240203266705771	-2.25486502411279
YIPF5	-0.6135616965324895	-0.032801949702151556	0.5807597468303379
ARHGAP26	-0.6828805465122783	-0.6696487375237037	0.013231808988574567
CXCL14	-0.16845478484738963	-0.9533521742057386	-0.784897389358349
LECT2	-3.0	0.0	3.0
SLC25A48	-1.6210980044310186	-0.4838572868925155	1.137240717538503
DDX46	-0.31143531165644023	0.1384432371665394	0.4498785488229796
IL9	3.0	3.0	0.0
TIMD4	0.0	-3.0	-3.0
RNF145	-0.5802220062004101	-0.43300588513478033	0.14721612106562976
C1QTNF2	0.5989211184538695	-1.3263615724641398	-1.9252826909180092
GABRA6	-0.2605080337434339	-0.21026009137420643	0.05024794236922747
GABRB2	-0.6189715233835636	-0.37521981701051244	0.2437517063730512
FBXO38	-0.3208618970469257	0.07452968903929158	0.3953915860862173
SPINK7	0.0	-3.0	-3.0
PCYOX1L	0.2613874850847958	0.21858483209882806	-0.04280265298596775
GLRA1	-0.29440184923594437	-0.08549541251138726	0.2089064367245571
TNIP1	-0.2531557655050777	-0.3506103750648174	-0.09745460955973972
G3BP1	-0.3316364043188036	0.12993935817566837	0.46157576249447196
ZNF300	-0.27198764404392073	-0.5748307075554694	-0.30284306351154866
N4BP3	0.3335936843097793	0.9092530227526018	0.5756593384428225
NHP2	0.11420824642153327	0.41237739822604413	0.29816915180451087
RMND5B	-0.09886105326037131	-0.44897279716189287	-0.35011174390152155
BOD1	0.0823559976175976	0.6184488002697145	0.5360928026521169
CPLX2	1.5774794067563411	0.15495881351268226	-1.4225205932436589
TENM2	-0.942466609744063	-0.2868063036428693	0.6556603061011937
KCNMB1	-0.25416416623037186	-0.3491461152447103	-0.09498194901433843
MYLK4	-0.2245733087303109	-0.454650687808556	-0.2300773790782451
FAM217A	-0.31097653111396256	-2.6890234688860377	-2.378046937772075
TBC1D7	0.7040070345012676	0.6322439074890659	-0.07176312701220167
FARS2	-0.04339469978584243	-0.4895633800254908	-0.4461686802396484
GFOD1	-0.0740758372454009	-0.8321271892856323	-0.7580513520402314
CDKAL1	-0.22801077086182275	-0.05668338890339997	0.1713273819584228
PSD2	-0.6736827080590106	-0.8249218032930998	-0.15123909523408918
LRRTM2	-0.6069819692243446	-0.25234911264257054	0.354632856581774
ZMAT2	0.07114838096081133	0.16325127401745476	0.09210289305664343
GFRA3	-0.2715230379126259	0.10337038377442753	0.3748934216870534
KLHL3	-0.09510322969456642	0.7175050307014421	0.8126082603960085
DCDC2	-0.5347418388323489	-2.0288971229375616	-1.4941552841052128
SLC17A4	-2.105873306442171	0.037850285762939195	2.1437235922051103
TRIM7	0.310933187960574	0.38266060258552825	0.07172741462495424
TRIM41	-0.037033111106841377	-0.21742258595727648	-0.1803894748504351
HIGD2A	0.29349619102552227	0.17924330260555243	-0.11425288841996983
FAM193B	0.3378101980477999	0.4541144620707983	0.11630426402299843
PLA2G7	0.2743671253487218	-1.0352302703625975	-1.3095973957113194
TNFRSF21	-0.15087857234929625	-0.5125670185066638	-0.3616884461573675
RNF44	-0.3423157142246517	-0.423434809051063	-0.08111909482641133
MUT	-0.12810719180927344	-0.26895398083986377	-0.14084678903059034
RASGEF1C	0.358370523362064	-0.49071773324947165	-0.8490882566115356
DOK3	-0.1500368760324594	-0.9377960267903162	-0.7877591507578567
ABT1	0.5223543522079723	-0.4751993946870783	-0.9975537468950506
PPP1R18	-3.0	0.0	3.0
DAAM2	-0.7715066583087802	-0.8015581980251312	-0.030051539716350995
MLIP	2.0504066901404645	1.9070975841266034	-0.1433091060138611
HMGCLL1	0.7022020554483781	0.3650051669383092	-0.3371968885100689
FGD2	-0.07875001927942354	-1.4842154002893913	-1.4054653810099678
SCUBE3	-0.39176916170415976	-0.6207139120587751	-0.22894475035461537
ANO7	-0.09134180261689373	-0.9141444491140855	-0.8228026464971918
CRIP3	-0.17085853442860677	-0.9608953858742647	-0.7900368514456579
TTBK1	-0.20207843417173343	-0.5005091775674217	-0.2984307433956883
TCTE1	-0.6695427760616367	-0.6745236101633291	-0.004980834101692366
RPL7L1	-0.09133880217670276	1.4487948856135986	1.5401336877903014
NFKBIE	0.018740089587020003	-0.5276037395200075	-0.5463438291070275
CYP39A1	-0.14434780234178113	-1.59175141011523	-1.447403607773449
IRAK1BP1	-0.3054081057927809	0.1049284304006054	0.4103365361933863
PHIP	-0.4781604738096551	-0.06575277397941681	0.4124076998302383
MMS22L	-0.8723539969811235	-0.43470817780430226	0.4376458191768212
FAXC	0.044229306809777214	-0.1770240649851451	-0.22125337179492233
GABRR1	-1.6528432952204806	-0.23060046041912402	1.4222428348013567
PNRC1	0.14803507919723757	0.3238104635188571	0.17577538432161954
PM20D2	-0.48113407494727	-0.8621192919410815	-0.3809852169938115
RARS2	-0.30372930271632237	0.6986165298654416	1.002345832581764
SCML4	-0.32711505574975186	-2.672884944250248	-2.345769888500496
TBC1D32	-0.10566889770461885	-0.4034925731800777	-0.29782367547545885
CLVS2	-0.7316976438913728	-0.31017080448247625	0.42152683940889657
GPR6	0.9830067544059637	0.6949561301009531	-0.2880506243050106
RNF217	-0.5253396327283449	-0.23870391751749054	0.2866357152108544
RSPO3	-0.26042680379520355	-0.8214116973803023	-0.5609848935850987
ARHGAP18	-0.7740479854849601	-0.4005119003581551	0.37353608512680503
ABRACL	0.5574068153761886	0.31478428001476644	-0.2426225353614222
SLC18B1	0.33180345581247506	0.35069579066821943	0.018892334855744375
MTFR2	0.09391454417397815	-0.8101954327025163	-0.9041099768764944
SLC2A12	-0.2679818594174177	-0.030598714099716262	0.23738314531770144
SHPRH	-0.3774980751922179	-0.13867213755834173	0.23882593763387616
AIG1	-0.2921840885499096	-0.35198901251042414	-0.05980492396051451
DYNLT1	0.1001716777283248	0.27475849518806383	0.17458681745973903
TIAM2	-0.04957917097368325	0.1837558622826957	0.23333503325637894
TMEM181	-0.5105875216685959	-1.393357874053641	-0.882770352385045
PNLDC1	-1.632565034727298	-0.7319985872296405	0.9005664474976576
WTAP	-0.11850889661859232	-0.12612519933544086	-0.007616302716848544
ZMYM4	-0.1872561083748907	-0.0086525348991624	0.1786035734757283
VIP	-2.0059076858760507	0.4615982852648622	2.467505971140913
C6orf211	-0.0020681267680140447	0.42716051993085946	0.4292286466988735
SLC22A3	0.05223257858594421	-0.7217302736583383	-0.7739628522442825
VWDE	-0.5091348522805913	-2.086354850302456	-1.5772199980218649
GNA12	-0.24794901047732776	-0.8804296725234662	-0.6324806620461384
C7orf50	-0.3360663470487627	-1.0107732069931505	-0.6747068599443878
SDK1	-1.5569142291284035	0.1800151331025152	1.7369293622309188
C7orf26	-0.1531954875391679	0.05125841480272797	0.20445390234189587
RBAK	-0.5462146171259121	-0.4434293792281958	0.10278523789771632
CREB5	-0.4968546069082036	0.23467306770597107	0.7315276746141747
EGFR	-1.0934465864633955	-0.578126881280389	0.5153197051830065
IGFBP3	0.09457997598069479	-0.1335569302542018	-0.22813690623489657
SSC4D	0.6618312447867157	1.279321691140812	0.6174904463540962
MDH2	-0.20772393365662278	0.12190423111520543	0.3296281647718282
GBAS	-0.40307197301042375	0.28336873744166113	0.6864407104520849
CCT6A	-0.06516823905234204	-0.006732048078954778	0.05843619097338726
PSPH	-0.7548347175989752	0.17823153240290013	0.9330662500018754
TRIM50	-3.0	0.0	3.0
ATXN7L1	0.04610642505158802	0.08754193776134855	0.041435512709760536
TMEM168	-0.5607983448556783	-0.46809726346830793	0.09270108138737032
ASB15	0.7545857192424393	-1.4908285615151216	-2.245414280757561
C7orf43	0.26832739145206164	-0.2734529676355817	-0.5417803590876433
SLC12A9	-0.0797833749970428	-0.19125791544764204	-0.11147454045059924
GIGYF1	-0.22819766494563865	0.030942337948087317	0.25914000289372596
MEPCE	0.29273357443739145	0.3186081345005851	0.025874560063193663
ZAN	0.0	-3.0	-3.0
TMEM209	-0.914594958885512	0.33772332566198104	1.252318284547493
AGBL3	0.5332377845876847	0.9122187538841835	0.3789809692964988
STRA8	3.0	3.0	0.0
ZC3HAV1L	-0.4913414747172953	-1.154117414914598	-0.6627759401973028
TMEM140	-0.6458473752442895	-0.1071985365596867	0.5386488386846028
TLK2	0.07209061670868666	-0.3822774527269637	-0.45436806943565033
EPHA1	-0.1869714886973004	-0.19506730089346402	-0.008095812196163621
NOM1	0.16867478504753974	-0.2414548777783868	-0.41012966282592656
CNPY1	-0.3902960524772383	-0.7965892047055849	-0.4062931522283466
ASB10	0.0	-3.0	-3.0
SHROOM2	-0.20031246112320994	-2.279339697231851	-2.079027236108641
RAB19	-0.4692147491246611	-0.07529052152206628	0.3939242276025948
C7orf55-LUC7L2	0.014097140114429862	0.17264290508973168	0.15854576497530182
DENND2A	-0.15059796327305164	0.6677764416966432	0.8183744049696948
TMEM27	0.3128084120882786	1.2331324886416917	0.9203240765534131
SH3KBP1	-0.2478077867979508	-0.21690750367385292	0.03090028312409787
TMEM47	-0.6978657488185778	-0.7896830495656004	-0.09181730074702266
LANCL3	0.3216963952220262	-1.700304598408826	-2.0220009936308525
SYTL5	0.20611827163659868	-0.5854927358279668	-0.7916110074645655
CASK	-0.1868933469159132	0.05095780316187137	0.23785115007778457
KDM6A	-0.38415560642523017	-0.08993536538644564	0.2942202410387845
MSN	0.21268590441242263	0.05481095280756221	-0.15787495160486043
CCNB3	0.4899541293351788	0.08700483292706207	-0.4029492964081167
HDAC8	0.09849997784365438	-0.7949321302312448	-0.8934321080748991
SLC16A2	-0.30212991708034087	0.33434887904905697	0.6364787961293978
CXorf36	-0.25948365790237016	0.03779291359017256	0.2972765714925427
ZNF182	1.9806931884606123	1.123870223123991	-0.8568229653366214
NDUFB11	0.13432462091725605	0.12422005012560089	-0.010104570791655165
ZMYM3	0.06103111613063228	-0.5093725074152158	-0.5704036235458481
TAF1	-0.07181879059351359	-0.18686746698051238	-0.11504867638699878
GPR174	-0.7565142689270635	0.01950497194287082	0.7760192408699343
NONO	-0.01841122236281234	0.05033275370892687	0.06874397607173921
CCDC120	-0.1762006954861125	-0.05841108172808318	0.11778961375802932
LPAR4	-0.9560231534786434	-0.3255527624366994	0.630470391041944
OGT	-0.21841942883349852	0.05216366620635593	0.27058309503985445
SNX12	-0.03299219936482978	-0.17636151717695014	-0.14336931781212037
ITGB1BP2	-2.147770700422031	0.06843811046910828	2.216208810891139
IL2RG	-0.21108791272301952	-1.713280754026183	-1.5021928413031636
ACRC	0.1123442805793815	0.08067228560711592	-0.03167199497226558
ZNF711	0.41819210237103965	0.2860546184701944	-0.13213748390084523
DIAPH2	-0.2863349083776682	0.1514647171251906	0.4377996255028588
RIPPLY1	0.0	-3.0	-3.0
PRPS1	-0.28171479469210536	-0.02577663402103425	0.2559381606710711
CXorf57	-0.6051919743842447	-0.6926529150027239	-0.0874609406184792
FRMPD3	0.6852358038954391	0.600265913841378	-0.08496989005406119
HTR2C	-1.1021986668549233	-0.9393583328783499	0.16284033397657338
DOCK11	-0.4313948785543986	-0.15279820221846507	0.27859667633593355
IGSF1	-0.8964541168726416	-0.7845722735743226	0.11188184329831907
ARHGAP36	-0.4597948677708993	-0.012025658446887966	0.4477692093240113
GPC3	-1.6546812240677646	-0.19370335511751507	1.4609778689502497
RBMX	0.4715186541833506	0.4082366858258908	-0.0632819683574598
MCPH1	-0.17841413136226625	0.6153189820121913	0.7937331133744575
FBXO25	-0.06753611079384902	0.1489505586463652	0.21648666944021422
NSDHL	-0.20210031726711752	-0.3466951864000253	-0.14459486913290776
ZNF185	-0.78583779536921	-0.30397049144601207	0.4818673039231979
CETN2	-0.4008127790389241	-0.6896406660544959	-0.2888278870155718
RPL10	-0.31102296539815544	-0.2727675549781182	0.03825541042003722
CSGALNACT1	-0.9126934708656739	-0.2669403218166896	0.6457531490489843
ATP6V1B2	-0.08874927591045745	-0.32486179468734555	-0.2361125187768881
CCDC25	-0.46262871194139477	-0.382909487542904	0.07971922439849077
HMBOX1	-0.9044879478882534	-0.5446116370685677	0.35987631081968563
CHRNA6	1.5119884123489742	2.1550491052393435	0.6430606928903693
GNRH1	0.43121530129277774	0.20788494224663712	-0.22333035904614063
BIN3	-0.2246827908386363	-0.38768922272468254	-0.16300643188604624
DOK2	-1.4776115784625081	-1.5223884215374919	-0.04477684307498375
SLC25A37	-0.46284980254486285	-0.564307460195338	-0.1014576576504751
CHMP7	-0.19647732371911986	-0.25237681689876934	-0.055899493179649484
DOCK5	-0.6733327665621367	-1.216870315812958	-0.5435375492508212
STAR	0.15631120898362127	0.23631309049090066	0.08000188150727938
PROSC	-0.09332263334612101	0.1472712231722545	0.2405938565183755
ERLIN2	-0.6774534561707175	-0.1389183405108212	0.5385351156598963
SNTG1	-0.1883746835557788	-0.62604055472077	-0.4376658711649912
PXDNL	3.0	3.0	0.0
ST18	-0.029041011870183597	0.3199313692335469	0.3489723811037305
RGS20	0.0369008804638028	-0.7061384144061714	-0.7430392948699742
TACC1	-0.651703007240422	-0.2953956481803699	0.35630735906005206
GOLGA7	-0.4667920555896261	-0.02440074074431786	0.44239131484530825
PPAPDC1B	0.5520553348490852	0.6958107030045795	0.14375536815549428
GINS4	-0.7705561483512372	-0.46455860531402593	0.3059975430372113
WHSC1L1	-0.3757764803113922	-0.22344360930612484	0.15233287100526738
DNAJC5B	0.0	-3.0	-3.0
TRIM55	1.9137476132244924	2.384485407946402	0.47073779472191
ADHFE1	-0.8463418966277295	0.6060777717475985	1.4524196683753279
MRPS28	-0.0849512116157749	0.009256883854548814	0.09420809547032372
PMP2	0.6796659119655575	1.3843391273607322	0.7046732153951747
LACTB2	-0.6220955042283436	-0.7478141136486356	-0.125718609420292
TERF1	-0.27936074516507403	-0.5804728529921386	-0.30111210782706455
RPL7	-2.9418533807734746	-0.03089368294337268	2.910959697830102
SLC26A7	0.0	-3.0	-3.0
ATP6V0D2	-0.9668695647543124	-2.0331304352456883	-1.0662608704913759
SYBU	0.10806791066941357	-0.23716432516993313	-0.3452322358393467
DPYS	0.02268575091577682	-2.7285358737850016	-2.7512216247007784
MTDH	-0.40785737457009175	0.027328202140381896	0.43518557671047364
LRP12	-0.41339535056134946	-0.41976253243900485	-0.006367181877655392
EBAG9	-0.2388749097939814	-0.14204036243963902	0.09683454735434238
RSPO2	-1.2091852010608135	0.6747754582101442	1.8839606592709575
POLR2K	0.24346566578123952	0.29272776581631776	0.04926210003507825
EIF3H	0.08070797004663244	0.4776433708785166	0.39693540083188417
UTP23	-0.036424683607199415	-0.7780905682209734	-0.741665884613774
NDUFB9	0.21801517397986658	0.08050570889453512	-0.13750946508533146
TATDN1	0.502272388659408	0.2865972475589712	-0.21567514110043684
FAM83A	0.0	-3.0	-3.0
GSDMC	0.0	-3.0	-3.0
FAM135B	-0.2013739198073009	-0.6572248460605312	-0.4558509262532303
ZNF7	0.07017480540009657	-1.2025219708694683	-1.272696776269565
ARHGAP39	-0.30053041254852997	-0.34666341909496046	-0.04613300654643049
NAPRT	0.27175583617774834	1.0937453312581467	0.8219894950803983
VLDLR	-0.004544670688139685	-0.6269946280997348	-0.6224499574115951
AK3	-0.28246330046911905	0.4826131078608177	0.7650764083299367
UHRF2	0.20202937435415658	0.27551387915981174	0.07348450480565516
NFIB	-0.37369806183422594	0.13774104464402126	0.5114391064782472
CER1	-1.3373867897077623	-0.48112418830655074	0.8562626014012115
PLIN2	-1.0431805857468195	0.6306119233126147	1.673792509059434
HAUS6	-0.9073680026016828	0.15099392410462575	1.0583619267063087
CDKN2A	-0.03770167482491704	-2.295418668288909	-2.257716993463992
C9orf72	0.4143279547210369	0.18904913892791053	-0.22527881579312636
ZCCHC7	-0.035978438432826554	0.01421493136317642	0.05019336979600297
FBXO10	-0.22936546897086407	-1.0454168763468243	-0.8160514073759604
SIGMAR1	-0.16658952177930375	-0.013617176075141568	0.15297234570416218
CEP78	0.10251556278225171	-0.12011827121078122	-0.22263383399303294
NTRK2	-0.807881076838246	-0.6753458240508318	0.13253525278741418
IDNK	0.551519286920233	1.2099122683053622	0.6583929813851293
SHC3	-0.7244030992337497	-1.2648395354295676	-0.5404364361958178
AUH	0.9060394044332671	0.13594758159003395	-0.7700918228432332
HIATL1	-0.1571471688384427	-0.2793621357561802	-0.12221496691773748
C9orf3	0.1015941505906588	-0.2946270920438464	-0.3962212426345052
RP11-35N6.1	0.4272397390841878	-0.3269377647857705	-0.7541775038699583
ZNF462	-0.5356265568962614	-0.3660576745885701	0.1695688823076913
INIP	-0.2925925948928504	-0.011989491759252235	0.28060310313359815
UGCG	-0.14582159027149066	0.13946857142979951	0.2852901617012902
ACTL7B	0.0	-3.0	-3.0
SNX30	0.07871492708442096	0.015143434181163817	-0.06357149290325714
STOM	-1.0569961660068565	0.2862830037403414	1.343279169747198
GSN	-0.25049219002427414	-0.29372126571169577	-0.043229075687421625
MRRF	0.3243103337023129	0.3635309754499386	0.03922064174762574
NR6A1	-0.2755607772699393	-0.8004697131769406	-0.5249089359070013
CRB2	-0.8607391828927238	-1.0139210700534593	-0.15318188716073555
OR5C1	0.0	-3.0	-3.0
ALAD	-0.46586136140980905	-0.36370701383577675	0.1021543475740323
ASTN2	-0.20850102110105728	-0.27257087478011155	-0.06406985367905427
WDR31	-0.5932711712274651	0.16486521689693734	0.7581363881244024
POLE3	-0.09192850971159627	0.3365520356127555	0.42848054532435176
SURF4	-0.3594592477185866	-0.5387872197068692	-0.17932797198828254
GBGT1	-0.26186348807498294	-0.4108362923003278	-0.14897280422534487
SURF1	-0.006422764059246466	-1.163702515081047	-1.1572797510218007
SURF2	0.08063495424302847	-0.2956514004294204	-0.37628635467244886
SURF6	-0.008011561148926205	-0.10994406340640095	-0.10193250225747474
MED22	-0.33802262860121257	-0.2532275195203445	0.08479510908086807
REXO4	0.6874923844168467	0.5729835530257736	-0.11450883139107304
RPL7A	2.9904468013829395	2.990815204066968	0.00036840268402852207
GTF3C5	0.40112788242057706	0.7553982641197162	0.35427038169913916
ASB6	0.04501772196837639	-0.11235516750572716	-0.15737288947410355
PTGES2	0.4691223525330257	0.31330140668887796	-0.15582094584414774
NTMT1	0.19529627825707174	0.2536013177639569	0.05830503950688515
CIZ1	0.1478158035923438	0.2230077648082439	0.0751919612159001
SLC25A25	0.32610082233786786	-0.37813068284775764	-0.7042315051856255
SH3GLB2	0.16147964893039002	-0.12960828993848494	-0.29108793886887496
FAM73B	-0.13879978845258345	0.049110064664380504	0.18790985311696395
PTGES	-0.22215707833130183	0.15958239284948839	0.3817394711807902
LRSAM1	-0.14943269584876828	-0.36226726233763407	-0.21283456648886578
HMCN2	0.015287734134820381	-2.9358590815155674	-2.9511468156503877
GPR107	-0.11103178287764903	-0.2326674780732022	-0.12163569519555317
C9orf142	1.0733627862538964	1.152935103068788	0.07957231681489163
IDI2	0.6058582989706496	1.0965948937769976	0.490736594806348
INPP5E	0.21207915522015797	-0.3999064274418337	-0.6119855826619917
LCN9	0.0	-3.0	-3.0
SEC16A	-0.32386928165114737	-0.041986637687075445	0.2818826439640719
DPH7	0.9939550216988213	1.3404599606363314	0.34650493893751017
