	v_Hum-Chimp	v_Hum-Rhesus_Monkey	v_Rhesus_Monkey_Chimp
C6orf203	0.10118586719617095	0.27552582665616754	-0.17433995945999659
RSPH3	-0.5771714757607764	-2.1270938329446043	1.5499223571838279
MAS1	-0.8820022803169931	-1.7168065546905118	0.8348042743735187
ACSBG2	1.276217293822071	-0.8721301952304605	2.1483474890525316
MLLT1	0.1282606459991209	-0.15719589431188474	0.28545654031100565
BMP15	0.0	0.0	0.0
MLLT4	-0.7041515009171189	-0.5952381223275589	-0.10891337858955996
ACTN4	0.29772465548377447	0.14135030475219423	0.15637435073158024
STK33	1.9304928499483671	1.779870665885825	0.15062218406254213
NDUFA10	-0.4655522820476987	-0.40728138420539306	-0.05827089784230566
EPO	-0.34203862002913826	1.1944020255406607	-1.536440645569799
ARPC1B	-0.23784197713207345	0.626908135177473	-0.8647501123095465
CACNG6	-2.3265517289997053	-3.8548318220587103	1.528280093059005
ZSWIM6	0.21384391151146254	0.24133678033408668	-0.02749286882262414
FCHO1	-0.13473004516092502	0.3099821399336653	-0.4447121850945903
UNC13A	-0.7375040957916053	-1.8818282380872091	1.1443241422956039
MAP1S	0.31300178464500306	0.556905368269133	-0.2439035836241299
PXDN	-0.3165120622201494	0.07684254570462556	-0.39335460792477495
SSBP4	0.042671897620889965	1.0960552231969354	-1.0533833255760454
PGPEP1	0.6125137026046121	0.39183390378229666	0.22067979882231548
LSM4	16.753658990848717	1.0047830498988315	15.748875940949883
HRC	2.8194134626026903	3.276482884683444	-0.45706942208075374
TRPM4	-0.7696079762061245	-1.6229805120571905	0.853372535851066
SULT4A1	-0.7124325981423141	-1.0018403344568387	0.28940773631452466
CRB3	-1.1487828290230802	-2.4365791134231802	1.2877962844001
OLFM1	-0.12381524942486521	0.19906893060368347	-0.3228841800285487
CAMSAP1	-0.6939822465122827	-0.6776117820907501	-0.01637046442153256
UBAC1	0.15458040358161274	0.0705594463727568	0.08402095720885594
SAG	-1.5053834869543876	1.2988274020254775	-2.804210888979865
ZBTB46	0.8334461051088353	-0.49062102975944555	1.3240671348682809
HELZ2	0.8710757705049139	0.7463418211355823	0.12473394936933158
SAMD10	-0.12555203657186187	-0.526657354935546	0.4011053183636841
LSP1	-3.0187563473990613	0.7905459926970372	-3.8093023400960986
TNNT3	-1.9891497918882837	-3.512868907763512	1.5237191158752283
TNNI2	-0.3011085144242054	-2.9777869761882183	2.6766784617640127
COL5A1	-0.5417226265729229	-0.29776848215880136	-0.24395414441412155
ATXN10	-0.5798844474215485	0.18525896485557425	-0.7651434122771228
TUBGCP2	0.09087613478244183	-0.07572716088902887	0.1666032956714707
CALY	0.0066045922547992575	0.40702395299550354	-0.4004193607407043
CYP2E1	0.07255068647807228	4.737079959029703	-4.664529272551631
PNPLA7	-0.28009678408720173	0.568939230126297	-0.8490360142134987
PAK4	0.045642844788179815	0.42257707978995196	-0.37693423500177214
CEP85	0.47086006651742185	-0.6349117072549628	1.1057717737723847
TAF4	-0.06681286534854358	-0.33137304556632685	0.26456018021778327
GATA5	0.0	0.0	0.0
RBBP8NL	3.3096782488067538	3.3096782488067538	0.0
LAMA5	0.020558004004542774	-1.0069781966599383	1.027536200664481
OSBPL2	-0.6419793222859926	-0.9972630629012826	0.35528374061529
ADRM1	0.08804802620523589	0.04973722239349865	0.03831080381173724
ASS1	-0.8727039799490592	3.0281191321478698	-3.900823112096929
PRDM12	-3.6829328027172155	0.0	-3.6829328027172155
EXOSC2	-0.09141059800485962	0.47551369686432476	-0.5669242948691844
POMT1	0.27021615896949847	1.0099707051199873	-0.7397545461504889
UCK1	0.23486445317307503	-0.2489617790696892	0.4838262322427642
FIBCD1	-0.27577047177901526	-0.14424141676909852	-0.13152905500991674
PRRC2B	-0.6369698321618955	-1.1717760303133575	0.534806198151462
CHMP2A	0.34499628124275716	0.7070050687732863	-0.3620087875305291
UBE2M	1.3716378909910212	1.670576378318831	-0.2989384873278098
TRIM28	0.12028417948766368	-0.14335148062273007	0.26363566011039374
C16orf13	-0.35465217522977444	0.6618910989005942	-1.0165432741303686
YIPF2	0.11990030891856485	-0.40620920364459057	0.5261095125631554
ATG4D	0.2949998466130017	0.06656515104393179	0.22843469556906992
EIF2S3	3.630713820617631	2.2100601208665447	1.4206536997510861
TMEM160	0.9809408196851379	1.2305970660176158	-0.24965624633247785
ZC3H4	-0.23747036867794247	-0.053684881306037546	-0.18378548737190492
NPAS1	0.3312380317028927	0.40026101130262415	-0.06902297959973147
GMFG	-0.5994198191754654	0.46936492623212933	-1.0687847454075947
MAP3K10	0.25223881979632523	-0.007905150404010186	0.2601439702003354
ARHGEF16	1.0059054647167556	3.0096553005969264	-2.003749835880171
LRRC47	-0.2167295203754218	-0.23577832549164857	0.019048805116226752
SESN2	-0.6171710300356912	-0.5554469137053184	-0.06172411633037278
SMPDL3B	-0.4444948690639855	3.3768233299536954	-3.8213181990176808
ATPIF1	-0.3890117428728441	0.29298091962249373	-0.6819926624953379
MED18	1.3248779808595739	0.7308741325620067	0.5940038482975671
THEMIS2	-0.6920606642306728	2.066895590894233	-2.7589562551249056
CLIP1	-0.2816027913276482	-0.4717654454818465	0.1901626541541983
CCDC62	-0.6181920508777141	2.004731705951872	-2.6229237568295862
HIP1R	0.8353215624137551	0.9582992367263179	-0.12297767431256279
ZNF317	-0.2823573196828466	-0.198373400723856	-0.0839839189589906
PPAN	-0.352781877045528	-0.537529152042163	0.184747274996635
EIF3G	-0.41686339253923954	0.4916856034840915	-0.9085489960233311
ANGPTL6	-1.1234911036259851	-2.818356902348652	1.6948657987226667
C19orf66	-0.13668281080840128	-0.15578610512805113	0.019103294319649855
DNMT1	0.11695554408366604	-0.2716349043084003	0.38859044839206636
SLC6A8	-0.46632682664151215	-0.08933856772932813	-0.376988258912184
PNCK	-0.31030539076920327	1.104396048353709	-1.4147014391229122
DKC1	-0.13064894049533837	-0.3821030150742093	0.2514540745788709
PLXNA3	0.006006802170245962	-0.13754781892173185	0.1435546210919778
DUSP9	-0.11079022889737278	0.24407610996586948	-0.35486633886324226
MPP1	-0.21726476387457438	0.0012088912744818714	-0.21847365514905626
ZNF331	0.4081766648186349	0.18671592922584068	0.22146073559279422
ZNF236	0.09916842768868062	-0.598217336253196	0.6973857639418766
SLC7A10	0.9101321905387945	0.4080753658688696	0.5020568246699249
LRP3	0.18535885794833895	0.20916888525798427	-0.02381002730964532
C12orf65	0.12500235059435383	1.2567472756197242	-1.1317449250253704
NOL11	-0.4464975730991707	0.8482895676786475	-1.2947871407778182
UBE4B	-0.5328467327608388	-0.28167541501290483	-0.251171317747934
CASZ1	-0.03176840753263077	1.649195900321349	-1.6809643078539798
HSD17B3	1.39650807697133	6.939604875057338	-5.543096798086008
HABP4	0.48714481907051166	0.8156152583772522	-0.3284704393067406
FBP2	2.3972188304514623	-1.5011282050555148	3.898347035506977
SLC35D2	0.5309183828517705	1.224822624369237	-0.6939042415174665
PRRG1	0.5581845028508123	2.0196704523858564	-1.461485949535044
UBA1	0.1111805532117085	0.06894046396242892	0.04224008924927958
RGN	0.023044835536726538	1.4522004575996084	-1.4291556220628818
POLN	-0.5689861958586204	1.0218304522141959	-1.590816648072816
PPIL4	0.4340767744142848	0.7238424498993998	-0.289765675485115
AKAP12	-10.80425204756994	-10.743459988982949	-0.06079205858699144
SYNE1	-0.17516462885641904	-0.8840682760193728	0.7089036471629537
LATS1	-0.26916439629787714	-0.4648538573139174	0.19568946101604023
EPS8L1	-1.5080820936483303	-3.000674001904674	1.4925919082563435
AAR2	-0.2775545992068267	-0.20495830091453993	-0.07259629829228675
TTLL9	0.3936107055686735	0.6049495706906964	-0.21133886512202293
BPIFA2	0.0	0.0	0.0
RBM39	-0.17136653547363156	-0.17574511672170257	0.004378581248071001
COX4I2	-0.47732090058630794	-0.2443144092258991	-0.23300649136040885
ZNF341	-0.24452126322954015	0.5377621730427702	-0.7822834362723103
GGT7	-0.4524885717594378	-1.0924389796693559	0.6399504079099181
ACSS2	-0.39050634400096396	-0.3382783652160066	-0.05222797878495733
EDA2R	-2.061603370577251	-0.4395385581210247	-1.6220648124562262
ARHGEF9	-0.7132640305557736	-0.9536259115242505	0.24036188096847688
C1QL1	0.9779803772000264	0.7889713588843801	0.18900901831564632
GFAP	0.25873104099376754	1.1202321283732068	-0.8615010873794393
PYY	-1.746420403326588	-0.5355179037172959	-1.210902499609292
HIGD1B	0.6253611987022643	1.869849279008064	-1.2444880803057998
ATP6V1E1	-0.053214689969356854	-0.32217900086962104	0.2689643109002642
ZNF428	0.5975925233269521	0.33055189896729154	0.2670406243596606
TEX101	-3.169543116076914	2.0058371018319474	-5.175380217908861
CCL25	0.0	-8.508818167750583	8.508818167750583
COX4I1	0.44125794622365966	0.3717966680310987	0.06946127819256098
EMC8	-0.16313154721980538	0.10833506900767009	-0.2714666162274755
GSE1	0.004675594909285152	-0.21729861439283482	0.22197420930211997
RP11-178L8.4	0.0	0.0	0.0
GINS2	-1.8897622983133648	0.6596310912046766	-2.549393389518041
CHMP1A	0.3134661685072917	0.004932086308309991	0.3085340821989817
SH3BGRL	-0.10751424315145641	0.7522914644761567	-0.8598057076276131
COX7B	0.08515539977087094	0.857554915412484	-0.772399515641613
SLC34A1	-2.593975577573405	0.0	-2.593975577573405
F12	-0.6453372148565779	1.1597957533098011	-1.805132968166379
PRR7	0.12672869658098662	0.6938475109676565	-0.5671188143866699
NFATC1	0.796133836186518	-0.37937474233644286	1.1755085785229609
IDO1	-1.3829162102731587	-2.641106294599563	1.2581900843264042
CAP1	-0.30632320303223004	-0.33914596070031067	0.03282275766808063
PPT1	-0.48160674078641463	-0.9787663852670203	0.4971596444806057
RAB11FIP4	-0.36783387840345316	-0.7089398407485143	0.3411059623450612
RLIM	-0.4337278321417575	-0.7097217532776998	0.27599392113594234
CDX4	0.0	0.0	0.0
ABCB7	-0.4131741203994572	-1.122016777644843	0.7088426572453859
TRAF3	-0.4243227587798639	-0.47890279568355076	0.054580036903686846
HAUS8	-1.3934025037596132	-1.1645406512704581	-0.22886185248915503
MRPS25	0.5452279534697659	-0.06839305901748904	0.613621012487255
SH3BP5	0.0	-14.503457234042113	14.503457234042113
HACL1	-0.40811304486324307	0.15013341734544206	-0.5582464622086851
TBC1D5	-0.07606952845608994	0.3332012312058765	-0.40927075966196647
CAPN7	-0.7654289224934363	-0.5194364696103726	-0.2459924528830637
RFTN1	-0.5890733233569474	-1.1000208474615265	0.5109475241045791
C3orf20	-2.5949109535663184	-1.7023587244724707	-0.8925522290938476
RBSN	-0.707417047364304	-0.727406973953376	0.01998992658907195
GALNT15	1.0208438451114974	1.8343019699698573	-0.8134581248583599
SLC6A6	-0.5020677789196677	-0.11541599019728199	-0.3866517887223857
KCNC3	-0.39809644531790855	-1.1505046678897104	0.7524082225718018
NAPSA	2.5017072261183833	-0.36742074922060275	2.8691279753389862
NR1H2	0.012776807513288801	-0.34735025507234596	0.36012706258563476
LRRC4B	0.11628649671226476	-0.022901286368462337	0.1391877830807271
PDLIM4	1.2360761409090797	0.759430615705365	0.4766455252037147
KIF3A	-0.8910828741705448	-0.7852346321334753	-0.10584824203706944
MGAT1	-0.1535578113034184	0.24920149878573206	-0.40275931008915045
GFPT2	-0.2368880818358008	0.093682611290558	-0.3305706931263588
TUBG1	0.7694640197308891	0.8675240819531336	-0.0980600622222445
PSME3	-0.5964196287221455	-0.9030214118512712	0.30660178312912567
RPL27	0.22088819460854658	0.6352515096436715	-0.4143633150351249
PSMC3IP	0.3121973738079724	-0.5343034975581911	0.8465008713661635
AOC3	-0.7618500655512586	-0.4202075370558247	-0.34164252849543386
ACLY	-0.4764811914931659	-0.7382459554113394	0.2617647639181735
VPS25	0.3223217961432612	0.1378392215054145	0.18448257463784667
RAMP2	-0.33689946253033387	-0.4013792649375718	0.06447980240723794
AOC2	-0.8466905433418552	-1.1158719430375945	0.2691813996957393
G6PC	1.5664823420863778	-0.3273846265455078	1.8938669686318856
NDUFA2	0.4509795038165283	-0.2590810977143061	0.7100606015308344
ANKHD1	-0.11420215891495111	-0.4741081897050341	0.359906030790083
DIAPH1	-0.6778265648630075	-0.46385901462064183	-0.2139675502423657
NDFIP1	-0.7815110362313167	-0.7189540692658607	-0.06255696696545598
UBE2D2	-0.019490745474317173	1.4579296267258819	-1.477420372200199
EXOC4	-0.4484455678793715	-0.17408049481938281	-0.2743650730599887
ACAP3	0.13251162714824005	0.26548886991908915	-0.1329772427708491
C1orf159	-0.17538835467336344	0.21185029206336026	-0.3872386467367237
ANO1	-0.22432263687244092	0.055312675674780376	-0.2796353125472213
PPFIA1	-0.058994947051106195	0.2568528299253261	-0.3158477769764323
TMEM204	0.7373346574776178	1.55637130791155	-0.8190366504339321
KREMEN2	4.465042100798317	4.728771127640247	-0.2637290268419309
THOC6	0.6965189141103214	0.7033427650382582	-0.006823850927936803
TRAF7	-0.11532630330829008	-0.25259248923815125	0.13726618592986117
BARX1	-4.342878263145935	0.0	-4.342878263145935
NINJ1	-0.3068633237732943	0.44029225140261197	-0.7471555751759063
CA6	1.907582923082841	-0.5427221666284389	2.45030508971128
NPHP4	-0.14731867547714117	-0.9491900353589333	0.8018713598817921
MAP1B	-0.2597246272586773	-0.5816909353201982	0.32196630806152093
IL13RA1	-0.40012779757451256	0.7728496835514229	-1.1729774811259355
WDR44	0.8598617338852739	-0.350791073988618	1.2106528078738918
CKMT2	0.15221745511436158	2.55365194617122	-2.4014344910568584
ZCCHC9	-0.5533392770184538	-1.1791129337843254	0.6257736567658716
KRT34	0.0	0.0	0.0
KRT33B	0.0	0.0	0.0
TNS4	0.9486980205706281	0.9486980205706281	0.0
TOP2A	-1.1003321977223244	-1.25734855880624	0.1570163610839157
STARD3	0.782704567373659	0.19637290605441216	0.5863316613192469
RARA	-0.18763424045185673	0.05947917398846059	-0.2471134144403173
PPP1R1B	0.5442635622656056	0.5552562574368327	-0.01099269517122714
KHDRBS3	-0.6787077840110705	-0.4476795305966679	-0.23102825341440258
CHD1L	0.07687896477463152	0.27354063429137465	-0.19666166951674313
PEX11B	-0.23860369509533985	-0.10616916844272417	-0.13243452665261568
FMO5	1.0574075396281897	1.0492755475453164	0.008131992082873296
PIAS3	-0.16124726768991948	0.11928895696147457	-0.28053622465139405
PRKAB2	-0.2218956081534058	-0.4058816035036328	0.18398599535022697
FSHB	0.0	0.0	0.0
PDHA1	0.05903055667310397	-0.2963794895094054	0.3554100461825094
RAI2	-0.631215752754847	0.4978505966078659	-1.1290663493627129
MCCC2	0.23030877171132147	1.283549187625106	-1.0532404159137845
VIMP	-0.5399548657168323	-0.5904129772712166	0.05045811155438429
CHSY1	-0.16124135813201956	0.44378892865396047	-0.60503028678598
SNRPA1	-2.659471053107459	-0.9700238097131502	-1.6894472433943086
LLGL1	0.355262773579323	0.4545832247411665	-0.09932045116184351
NR0B2	0.0	0.0	0.0
LIN28A	-3.1754208063460703	-3.8958696984433416	0.7204488920972714
THAP1	-0.3199204866819958	-0.22257654954508066	-0.09734393713691514
RHPN2	-0.19992855672559928	-1.824854098054896	1.6249255413292967
C19orf12	-0.009193366056688745	0.1553682637153564	-0.16456162977204514
C19orf40	-0.9575826914251404	-1.3328593159489062	0.37527662452376576
LRRC9	-0.3852246165713586	-0.029874227947063736	-0.35535038862429486
ACTR10	0.03242838814862736	0.3288676924451881	-0.29643930429656073
ABHD12B	0.3271202892174747	-1.0386221512739846	1.3657424404914593
GCH1	-1.504562087505387	-0.5473104306567809	-0.957251656848606
LGALS3	0.5254573614731646	1.8701971749233781	-1.3447398134502135
PODNL1	5.834303752973537	1.4081116940391059	4.426192058934431
DNAJB1	-0.04274424400311183	0.2750051729922962	-0.31774941699540804
ZSWIM4	-0.5572618178861521	-0.9336607752708863	0.37639895738473417
FBXW9	-0.9024931031807872	-1.168408125511803	0.2659150223310158
RFX1	-0.24638087744607873	-0.830359056003938	0.5839781785578593
C19orf57	-0.09161217280928824	1.868737424520072	-1.9603495973293603
DCAF15	-0.0965935823522237	0.4219591705809842	-0.5185527529332079
CC2D1A	0.4686501052570069	0.8501590478612613	-0.3815089426042544
RTBDN	-0.2849455239830112	1.0717412990290058	-1.356686823012017
MATN3	1.105983597909637	2.119162320058372	-1.013178722148735
TRIM21	0.31173834092041197	0.2505243202767602	0.06121402064365178
SPATA6	0.19389590339942764	0.711251603522046	-0.5173557001226183
LRRC41	-0.1304233802918402	-0.011400575162585191	-0.119022805129255
CCT6B	-0.464974861410564	0.9061471366083778	-1.3711219980189417
DHX30	-0.4471853666961412	-0.4216084062369303	-0.025576960459210873
RAF1	-0.19428377843598454	-0.6675652115873039	0.4732814331513193
SLC6A11	-0.18681671265491495	-0.434740443687069	0.24792373103215404
PPARG	-1.2209749962637053	0.3135509674518526	-1.534525963715558
NUP210	0.3291159014061096	0.1634570731617897	0.16565882824431988
FCRLA	0.008122917733798918	1.896258930056533	-1.888136012322734
HSD17B7	0.10807170946542666	-0.32416445940919925	0.4322361688746259
ENOSF1	-0.9157265815776232	1.7501249845990587	-2.665851566176682
EMILIN2	0.37986944430765535	-0.9991771030611991	1.3790465473688545
ARFIP2	-0.3599120482377556	-0.5739158060982348	0.2140037578604792
TRIM5	-0.35720833890432946	0.6200823570513649	-0.9772906959556944
CNGA4	-1.5970426510484124	0.9677157927480355	-2.564758443796448
TRIM22	-0.9370849561812706	-0.4979168399780285	-0.43916811620324214
RRP8	0.6412322027460169	0.6789624523757398	-0.037730249629722934
TIMM10B	0.6053209080356794	-1.486198953793668	2.0915198618293473
EFR3A	-1.111002003252815	-1.207744610949688	0.09674260769687315
HHLA1	0.0	0.0	0.0
PTCD3	-0.6564120747250399	-0.36216757111023146	-0.2942445036148085
IMMT	-0.1361019404081416	-0.02118262499549317	-0.11491931541264844
MRPL35	0.17543382917187333	-0.5508691922096984	0.7263030213815718
IQCA1	0.06297451614443439	0.4854913466575588	-0.4225168305131244
ILKAP	-0.012386434743016927	0.4790139124168826	-0.49140034715989955
PER2	-1.000515404987711	-1.6810271833896246	0.6805117784019137
RAMP1	1.6639287649900503	0.6583794969776164	1.0055492680124338
SCLY	-0.08650753859749116	-0.7680693600360771	0.6815618214385859
PTPRE	-0.08660699062835597	-0.11169494593583895	0.02508795530748298
RAN	-0.8686666319380016	-1.065582486786317	0.19691585484831542
PRKAA1	-0.33665147049306565	0.6057142421678794	-0.942365712660945
CARD6	0.1556571844931156	-0.6552690515429684	0.810926236036084
RAP1GAP2	-0.7363489677848447	-0.7270387204052557	-0.009310247379588965
CLUH	-0.4331206560007903	-0.6456757567606113	0.21255510075982098
INPP5K	-0.15884347154547207	-0.12972706556873526	-0.029116405976736814
MYBBP1A	-0.1711595513867401	0.5864637771243482	-0.7576233285110883
RPA1	-0.5711570247534379	0.43305405915295037	-1.0042110839063882
SERPINF1	-0.8254628762044343	1.625054813102114	-2.4505176893065483
UBE2G1	-0.4297219510232937	-0.038597698206728204	-0.3911242528165655
EEFSEC	-0.3756734350758615	-0.46160529165277797	0.08593185657691649
TBC1D14	-0.1689036582648633	-0.5320806409613876	0.3631769826965243
TMEM128	-0.4335510758862835	0.945347532243419	-1.3788986081297026
COQ3	-0.22281030819334902	-0.6234012502589019	0.4005909420655529
PNISR	-0.10810157588738178	-0.2187614345193687	0.11065985863198691
POPDC3	-0.3501853908425545	1.3806792734623068	-1.7308646643048613
SEC61G	-0.0643856851693343	0.24087715878851768	-0.30526284395785197
LANCL2	-0.39911968930575625	-0.545021235742289	0.14590154643653275
FIGNL1	0.0	0.0	0.0
DDC	-0.0023827708012882365	2.316411274172025	-2.318794044973313
FTHL17	0.0	-3.412666376068631	3.412666376068631
GRSF1	-0.5584982266483891	0.07007471551466526	-0.6285729421630544
ENAM	0.0	0.0	0.0
IGJ	-3.3837533787907312	-1.758206864273745	-1.6255465145169863
ANKRD17	-0.40613811514888987	-0.5414327273716157	0.13529461222272587
ITGB4	0.4937980266108113	-1.1131403144578504	1.6069383410686617
WBP2	0.10177744020188051	-0.19080218151959905	0.29257962172147955
H3F3B	-0.5027577624737845	1.7723960260445306	-2.275153788518315
UNK	-0.2644551803079276	-0.16029839305831484	-0.10415678724961275
TRIM47	1.0068027718182648	3.503379293104877	-2.4965765212866122
ZRANB2	-0.28537765385711644	-0.5186913391295604	0.233313685272444
EIF5A	1.2156639857565157	-0.5480430262659475	1.7637070120224632
KDM6B	-0.3001065847902975	-0.9244703175876134	0.6243637327973159
CLEC10A	-4.315375423359542	-2.836923915449231	-1.4784515079103104
GUCY2D	0.539659729735777	-3.5431793252619057	4.082839054997683
GPS2	0.41631847063076144	1.0938680316480482	-0.6775495610172868
XAF1	0.5810539984325391	5.98393600045901	-5.4028820020264705
DLG4	-0.29917183246929824	-0.2941946867687797	-0.004977145700518548
HRSP12	0.9810791901852873	4.798146800408	-3.817067610222713
VPS13B	-0.1488338325518095	-0.6502103815004974	0.5013765489486879
RGS22	-1.7503647422084414	-3.260600226688284	1.5102354844798425
MATN2	0.1614171994174498	-0.47160827491072954	0.6330254743281793
REEP2	0.048065651763057105	0.5103963040308468	-0.4623306522677897
PCBD2	0.8558890630704972	-0.22379209650015497	1.0796811595706521
SDF2	-0.458850260900622	-0.2399255419404147	-0.21892471896020727
FLOT2	-0.38833364310951346	-0.5921718962173417	0.20383825310782822
ERAL1	0.10604631314734547	0.5587785814434199	-0.4527322682960744
PRMT7	0.169880449089991	0.04228156471771083	0.12759888437228017
NIP7	0.2783078590846788	-0.6655040100003937	0.9438118690850725
TERF2	-0.17385874371614474	-0.8558893424512242	0.6820305987350794
VPS4A	-0.37702943004064693	-0.4432119077560799	0.06618247771543295
MTSS1L	0.48635713279860404	0.42304013335778734	0.0633169994408167
HSPA12B	0.4384271743678987	-0.42436432361310095	0.8627914979809996
ANKEF1	1.0266458535286063	1.9973098389071116	-0.9706639853785054
SCP2D1	0.0	0.0	0.0
PCED1A	0.06280956512451219	0.19959046678835435	-0.13678090166384216
SNAP25	-0.4055062055890346	-0.15164492122351092	-0.2538612843655237
BTBD3	-1.202369083496091	-1.8100765251058117	0.6077074416097208
PCNA	-0.3495825915565538	0.23574138261158417	-0.585323974168138
NXT1	-0.14116167323315487	0.44548482664026157	-0.5866464998734164
POLR3F	-0.48455118782291695	0.17301623997590365	-0.6575674277988206
RIN2	0.6769638284482893	0.802911951196073	-0.12594812274778366
PTPRA	-0.041241355331434804	0.164406759285324	-0.2056481146167588
SSTR4	0.31802333392812243	0.44486775396643763	-0.1268444200383152
DAP3	0.07491306192169755	0.2588722580081235	-0.18395919608642597
RHBG	-0.9715206176383475	1.1455981183716761	-2.1171187360100236
KIAA0907	-0.4679544827517512	-0.22504722846017877	-0.24290725429157245
ATP1A4	2.1327924269935994	2.1064244547007416	0.026367972292857617
NES	-0.13386432403888637	1.0702502135608962	-1.2041145375997826
BCAN	0.565141246089409	0.35751984998129416	0.2076213961081148
CRP	0.0	0.0	0.0
ARHGEF11	-0.4318542775680285	-0.4006334855105802	-0.03122079205744832
RAB25	-0.5750479227580985	3.783865202946102	-4.3589131257042
HAPLN2	0.5180159984986616	0.9922574499993173	-0.47424145150065566
APCS	0.0	0.0	0.0
DCAF8	-0.17616348079283384	-0.34022284411796644	0.1640593633251326
SYT11	-0.4894132557625497	-0.539723836561464	0.05031058079891437
IGHMBP2	-0.21390710380519007	-1.6422906654048246	1.4283835615996345
ACY3	-0.6654273944240496	4.162217289238042	-4.827644683662091
ALDH3B2	0.0	-3.2318317363870555	3.2318317363870555
MTL5	-1.4854869382113072	0.0	-1.4854869382113072
MMACHC	-0.8088943928549739	-1.065901580914022	0.2570071880590481
DPH2	-0.11662735662596369	0.43304292714879633	-0.54967028377476
TOE1	-0.5287553277096011	0.5765425252976639	-1.105297853007265
NASP	0.39325571770331	1.5744084507735066	-1.1811527330701965
MUTYH	-0.12979521859412468	0.8043659141989767	-0.9341611327931014
CTNNBL1	-0.5051753620880648	-0.6453037159733768	0.14012835388531197
LPIN3	1.6930245392822454	2.637995752421233	-0.9449712131389878
ZSWIM3	-0.29202499769952395	-0.5605122373522597	0.2684872396527358
RBM38	2.236613941511891	-0.789067690612554	3.025681632124445
VSTM2L	-0.837015328293865	-0.6464740680980077	-0.19054126019585738
OSER1	-0.1903342111538029	0.2925981680494951	-0.482932379203298
SERINC3	-0.5492745708795752	-0.3027268785532389	-0.24654769232633633
DMGDH	-0.05458157624831328	1.1188766323305455	-1.1734582085788587
BHMT2	1.049745887810364	-0.3151708259050916	1.3649167137154556
AP3B1	0.48806321320249335	0.44778999511601825	0.040273218086475104
INADL	-1.17924500833165	-1.5448774685475044	0.3656324602158545
KANK4	1.59292849586256	-0.6289967025469374	2.2219251984094974
ANGPTL3	0.489975810356815	2.88730007576514	-2.3973242654083253
SYT4	-0.6425922782032076	-1.8038306212972044	1.1612383430939968
SLC14A2	0.8328711155796067	-0.8079549277015445	1.6408260432811512
FBXO44	-0.17292795263224292	0.574001520663332	-0.7469294732955749
RSG1	-2.650991095621653	0.5523090487131954	-3.2033001443348486
CASP9	-0.21594444937268875	-0.7841041964192987	0.56815974704661
NMUR2	3.164767509687021	0.373095805348888	2.7916717043381327
DCTN4	-0.629538877649205	-0.3080421534801143	-0.3214967241690907
PDE6A	-2.1351150897240885	-1.1636726180806152	-0.9714424716434731
ATP8A2	-1.620226026698539	-1.468778638196051	-0.15144738850248807
MTUS2	-0.35050654425794736	-0.752607766495494	0.40210122223754663
ZMYM5	0.0007662756550734784	0.5540153186594923	-0.5532490430044188
USPL1	-0.47704431018945836	-0.8953609926462152	0.4183166824567568
XPO4	-0.6250875995290155	-0.6914133690650583	0.06632576953604286
POMP	-0.036418044481914436	1.0516046485572303	-1.0880226930391448
CDK8	-0.20029015681481432	-0.37864694578622426	0.17835678897140994
ALOX5AP	-2.3236244031611544	-0.03791135370526355	-2.285713049455891
WASF3	-0.24510148412805588	-0.3433870716987144	0.09828558757065853
RNF17	-2.701242225217829	0.0	-2.701242225217829
GPR12	-1.0876414204208507	-1.0469820516364203	-0.04065936878443033
CHRM3	-1.0171450817897885	-1.4377165259129816	0.42057144412319314
MYH8	0.7778706461482923	0.7778706461482923	0.0
MYH10	-0.6471487429011153	-1.2479922771000043	0.6008435341988889
PEMT	-0.18381666292897503	0.5002498412420167	-0.6840665041709917
SCO1	-0.8900274448632892	-0.6429976938681756	-0.2470297509951136
MPRIP	-0.5579825478765192	-0.9791122793724663	0.421129731495947
CHI3L1	-2.1326455440647374	0.3832323575761265	-2.515877901640864
MYBPH	-3.2852905050711945	-3.268695583165764	-0.01659492190543066
PIK3C2B	0.48093047138975287	0.24490746701152943	0.23602300437822343
DSTYK	-0.8000788494882549	-1.0798201867809993	0.2797413372927444
CHIT1	1.8913205107369617	-1.2184319446350742	3.109752455372036
SLC41A1	-0.45625874057949467	-1.2415289011863084	0.7852701606068138
LGR6	1.0147431861963447	0.9106247266807472	0.1041184595155974
TMCC2	0.19416441345717317	-0.052791495290536616	0.24695590874770978
DCLK1	-0.9803588420668481	-1.3710563773748303	0.39069753530798224
CCNA1	0.6522707602187428	1.4409244879846885	-0.7886537277659458
SPG20	0.13275223738650066	0.766981899001717	-0.6342296616152163
RXFP2	-1.305850529262881	-1.7174466213233832	0.4115960920605022
TRPC4	-0.4987359801084188	-0.14094389001034946	-0.35779209009806934
POSTN	-1.1486091836350791	0.7184901850399792	-1.8670993686750583
RFXAP	-1.3922102732311208	-1.3383309370900074	-0.0538793361411134
KL	1.561849410515821	-0.44844933261111963	2.0102987431269406
RFC3	-0.8505779983596846	-0.27748585088754485	-0.5730921474721398
STARD13	-0.30686310890085533	0.03280514997257722	-0.33966825887343255
MORC4	0.8714091051641444	0.8375834961417725	0.03382560902237186
BEX2	-0.5042451337488583	-0.03279677616717791	-0.47144835758168036
