	p_Hum-Chimp	p_Hum-Rhesus_Monkey	p_Rhesus_Monkey_Chimp
SNX9	-0.044215371814675386	0.40379876462194453	-0.4480141364366199
RTN4IP1	0.12091307061267464	-0.42887016493139196	0.5497832355440666
QRSL1	-0.2716187952854421	-0.5952842895783625	0.32366549429292046
C6orf203	0.014859123587871892	0.11362127782838893	-0.09876215424051704
RSPH3	-0.32108161411013203	-1.1069513095366768	0.7858696954265447
MAS1	-0.832713892253524	0.7722430263092783	-1.6049569185628023
ACSBG2	-1.7598328900974731	-3.249070640339515	1.4892377502420417
MLLT1	0.32333054304135	0.1347596905945858	0.1885708524467642
BMP15	0.0	0.0	0.0
MLLT4	-0.6825058390165646	-0.20380995053028617	-0.4786958884862784
ACTN4	0.4451781501167016	0.4118948938199054	0.03328325629679618
STK33	1.0208879177040653	0.8990965247584022	0.1217913929456631
NDUFA10	-0.12036981068178854	0.18208983301622084	-0.3024596436980094
EPO	-2.1548108807949133	1.6613467684121797	-3.816157649207093
ARPC1B	-0.06778759021993874	0.19957854538132658	-0.2673661356012653
CACNG6	-1.101205875363625	-5.597212314974426	4.4960064396108015
ZSWIM6	-0.12945664178068572	0.28038764090382884	-0.40984428268451456
FCHO1	-0.3315428655865915	0.030879152330189008	-0.3624220179167805
UNC13A	0.018601652142325342	-0.34733773241915333	0.3659393845614787
MAP1S	0.6294994751715066	0.30345198368928195	0.32604749148222467
PXDN	0.420519910290591	1.2269878572091688	-0.8064679469185778
SSBP4	0.6160889079128555	1.1433679727656312	-0.5272790648527756
PGPEP1	-0.3343738527125404	-0.64711938476507	0.31274553205252964
LSM4	17.162395426720472	1.032700202996244	16.12969522372423
HRC	4.971178714814072	1.883755477500598	3.087423237313474
TRPM4	-0.6822486986133942	-1.346871005561571	0.6646223069481767
SULT4A1	0.11368054896804836	-0.1675098261873167	0.28119037515536505
CRB3	-0.1356039011517972	-3.209269393660981	3.073665492509184
OLFM1	0.4242357838447539	0.23592403995716538	0.18831174388758853
CAMSAP1	-0.14607345560193874	-0.09621073584083106	-0.04986271976110768
UBAC1	0.19068591672230895	0.02897924022134113	0.16170667650096782
SAG	-3.0965598532939533	0.0	-3.0965598532939533
ZBTB46	0.2535936656214659	-0.14596418144032697	0.39955784706179287
HELZ2	-0.3518184054707576	-0.14078211984511224	-0.21103628562564536
SAMD10	0.3997930499477498	-0.33412559340632786	0.7339186433540776
LSP1	-2.559187286469279	0.19662256946276213	-2.7558098559320414
TNNT3	-2.588384887692365	-2.3853798237043087	-0.2030050639880563
TNNI2	3.031301083940402	-3.063755841217003	6.095056925157405
COL5A1	-0.6874406615033937	-1.6158587441363699	0.9284180826329762
ATXN10	-0.06398544704963349	0.5367497256329674	-0.6007351726826009
TUBGCP2	0.22888347461561764	-0.11870432972230294	0.3475878043379206
CALY	0.3247343954794175	-0.23455066408680558	0.5592850595662231
CYP2E1	0.32989456301042885	2.0604308045928694	-1.7305362415824406
PNPLA7	-0.007325965896091802	0.6120560904613974	-0.6193820563574892
PAK4	-0.024650873199563605	0.36320111480470096	-0.38785198800426457
CEP85	-0.12565353969445603	-0.9749287624852405	0.8492752227907845
TAF4	-0.02515503466381297	0.10179481210850483	-0.1269498467723178
GATA5	0.0	0.0	0.0
RBBP8NL	4.019802715753251	4.019802715753251	0.0
LAMA5	0.4543906514274858	-0.2861111032461068	0.7405017546735926
OSBPL2	-0.4734071559616968	-0.129804388960725	-0.3436027670009718
ADRM1	0.002627651854452573	-0.5296065098307592	0.5322341616852118
ASS1	0.1008182680027252	2.97899212223387	-2.878173854231145
PRDM12	-3.7543495081579223	0.0	-3.7543495081579223
EXOSC2	-0.0567586873781174	0.779515922351016	-0.8362746097291334
POMT1	0.055973694695217624	0.4661401727349075	-0.41016647803968986
UCK1	0.22050867891902382	-0.6424999437028376	0.8630086226218614
FIBCD1	-0.08519156394511951	-1.890913483233517	1.8057219192883975
PRRC2B	-0.2281696736146639	-0.4493521714840396	0.22118249786937572
CHMP2A	0.3035968613125295	0.012741950110847	0.2908549112016825
UBE2M	1.4673539814007412	1.6770011581767292	-0.209647176775988
TRIM28	0.18515343667284156	-0.20663239594014016	0.3917858326129817
C16orf13	-0.20990294179755775	0.04815195980595455	-0.2580549016035123
YIPF2	0.19360848559712895	-0.4075016835829768	0.6011101691801057
ATG4D	0.1176851564495971	-0.40418520451473317	0.5218703609643303
EIF2S3	3.636008048564136	3.1667973432081595	0.46921070535597664
TMEM160	1.1086779974765486	0.1231792464071777	0.9854987510693709
ZC3H4	-0.5026953977855264	-0.2138473918558903	-0.2888480059296361
NPAS1	0.43140533586205443	-0.8903158679967555	1.32172120385881
GMFG	-0.577347026059936	-0.3230599489769075	-0.25428707708302856
MAP3K10	0.36411140460110225	-0.2186063665624154	0.5827177711635176
ARHGEF16	0.22481974386889436	1.0779253018767732	-0.8531055580078788
LRRC47	0.1932557578454892	0.12823203006118078	0.06502372778430843
SESN2	-0.2648804583977924	0.4052380409101817	-0.6701184993079741
SMPDL3B	-0.677860770919545	2.8154056009741235	-3.4932663718936685
ATPIF1	-0.24892086840079664	-0.24327036567695792	-0.005650502723838713
MED18	1.5101479791912666	0.521947566912007	0.9882004122792596
THEMIS2	-0.6134572800020419	1.857260145526141	-2.470717425528183
CLIP1	-0.09000310215360763	0.17116721509936283	-0.26117031725297046
CCDC62	0.02267395792099336	2.6088070185700483	-2.586133060649055
HIP1R	0.06772139079552186	0.4053504836344999	-0.337629092838978
ZNF317	-0.21545382641907818	0.1852573495106835	-0.4007111759297617
PPAN	0.04749268117493877	0.06859444813972715	-0.021101766964788382
EIF3G	-0.4615238401788373	-0.17050561314159562	-0.2910182270372417
ANGPTL6	1.5421662047611302	-0.9761924785170004	2.5183586832781306
C19orf66	-0.05420508428386661	0.15365429388294327	-0.20785937816680988
DNMT1	0.06018177786238432	-0.03436714583208289	0.09454892369446721
SLC6A8	-0.6962931457502384	-0.22501064794858738	-0.471282497801651
PNCK	0.29215287582595906	0.7533420073916703	-0.4611891315657113
DKC1	-0.09697784894498973	0.05338115143964206	-0.1503590003846318
PLXNA3	-0.25537021030755014	-0.2500741012748833	-0.0052961090326668625
DUSP9	-0.7541463304885365	-1.4262495377513966	0.6721032072628601
MPP1	-0.05836128712421029	0.15983451155007256	-0.21819579867428285
ZNF331	0.5598676702672449	0.9072748464949765	-0.34740717622773154
ZNF236	0.3524120722801003	-0.08444637877427574	0.43685845105437604
SLC7A10	0.543347042785884	0.10522670275455859	0.4381203400313254
LRP3	0.4312152404442937	-0.08616581337172313	0.5173810538160168
C12orf65	0.052620306712022114	1.447361305705134	-1.3947409989931119
NOL11	-0.2017369717409041	1.4133156656987511	-1.6150526374396552
UBE4B	-0.3982622945207339	0.11125972043303634	-0.5095220149537703
CASZ1	-0.4692754637460561	1.596969159989369	-2.0662446237354253
HSD17B3	1.3294443575349668	5.489147538238699	-4.159703180703732
HABP4	0.7107526714687022	0.8753169841344821	-0.16456431266577987
FBP2	-1.9402544686871657	-4.224462233742244	2.2842077650550783
SLC35D2	-1.2437434883051506	-0.1987476806034707	-1.0449958077016799
PRRG1	-0.10875086630547148	0.9816241157711385	-1.09037498207661
UBA1	0.2909320642812965	0.12863950416069336	0.1622925601206031
RGN	-0.49413884601011926	0.9689347898776308	-1.46307363588775
POLN	-0.1952874157169595	0.833590154210397	-1.0288775699273565
PPIL4	0.18817749034467646	0.7635025759109375	-0.575325085566261
AKAP12	0.0	-12.466781742541599	12.466781742541599
SYNE1	-0.015295723284410201	0.016691593564654994	-0.031987316849065195
LATS1	-0.4452491567651693	0.09270923244287044	-0.5379583892080397
EPS8L1	2.0056676609929656	-0.1333739173172377	2.139041578310203
AAR2	-0.4334325112748658	-0.010171075722995582	-0.42326143555187024
TTLL9	0.0024821959739114163	0.7779213963096967	-0.7754392003357853
BPIFA2	0.0	0.0	0.0
RBM39	-0.043184566198376295	0.26459980588370335	-0.30778437208207965
COX4I2	0.3176727895719882	0.07137855924675707	0.24629423032523112
ZNF341	-0.043407544519944885	0.62866665457625	-0.6720741990961949
GGT7	-0.06484182635549907	-0.6236183232341093	0.5587764968786102
ACSS2	-0.06613189967645727	-0.25896285106976435	0.19283095139330708
EDA2R	-0.07064140890630954	1.0905414389166403	-1.1611828478229498
ARHGEF9	0.0274470570907539	0.08872204377436432	-0.06127498668361042
C1QL1	0.5002091386553715	0.30908353480749184	0.1911256038478797
GFAP	-0.13126436580059497	0.09151451932548227	-0.22277888512607724
PYY	-2.0235439505118653	-1.7806321798788667	-0.24291177063299862
HIGD1B	0.5813916041577611	0.6843991058122869	-0.10300750165452577
ATP6V1E1	0.18313625081593443	0.14973883295803958	0.03339741785789485
ZNF428	0.5441149331244244	-0.32555479048993696	0.8696697236143613
TEX101	-5.722666384868731	-1.7649476480559867	-3.957718736812744
CCL25	-4.546266841055148	-8.419835209069465	3.8735683680143174
COX4I1	0.39925406149703235	-0.25541910289254055	0.6546731643895729
EMC8	0.09892944872655463	-0.0052037337471642076	0.10413318247371883
GSE1	0.35702278516096	0.17925750396882734	0.17776528119213264
RP11-178L8.4	0.0	-10.695618352317204	10.695618352317204
GINS2	-2.1493851839535356	0.9578782110869928	-3.1072633950405284
CHMP1A	0.10541147160670228	-0.25638908024947504	0.3618005518561773
SH3BGRL	0.051576742302488654	1.2413701655785045	-1.189793423276016
COX7B	0.10034520876175712	0.4964881894456905	-0.3961429806839334
SLC34A1	1.4060558731537653	-2.9317781734013084	4.3378340465550735
F12	0.24736887595936263	0.9150233929853435	-0.6676545170259809
PRR7	0.4124119026805815	-0.5832595836913983	0.9956714863719798
NFATC1	0.6366631409812404	0.19027769013953932	0.4463854508417011
IDO1	0.0	-2.888137961084159	2.888137961084159
CAP1	0.04565654404423114	0.19099638469097258	-0.14533984064674144
PPT1	-0.21759035030944673	0.1023535239234512	-0.31994387423289794
RAB11FIP4	-0.02268215190739653	-0.4654913665373508	0.44280921462995426
RLIM	-0.6894675513470796	0.3553710578946463	-1.044838609241726
CDX4	0.0	0.0	0.0
ABCB7	-0.1341525384123914	-0.3019521525784796	0.16779961416608824
TRAF3	0.08435981088134525	0.35098443420068737	-0.2666246233193421
HAUS8	-0.7347347459582689	-0.7903852668537725	0.0556505208955036
MRPS25	0.9604659207673674	-0.3287480080657721	1.2892139288331395
SH3BP5	11.010796153256747	-3.7871355149142314	14.797931668170978
HACL1	-0.07318765434982044	0.3772181378389341	-0.45040579218875454
TBC1D5	-0.029025503908014727	0.934717404189997	-0.9637429080980118
CAPN7	-0.5964172815097424	0.3309317020651692	-0.9273489835749116
RFTN1	0.3249937819931885	-0.00212148321965433	0.32711526521284284
C3orf20	-2.460103526740779	-1.3753509236845025	-1.0847526030562764
RBSN	-0.4398959878640296	-0.05671160529518904	-0.3831843825688406
GALNT15	-0.004319510689343886	0.9476504020406331	-0.951969912729977
SLC6A6	-0.3363785010185012	0.5134452299159928	-0.849823730934494
KCNC3	-0.4059243357803748	-0.8608561502203607	0.45493181443998587
NAPSA	1.3491707524086507	1.2821147515429407	0.06705600086571001
NR1H2	-0.01047574016706676	-0.26306974205855305	0.2525940018914863
LRRC4B	0.18479674854566674	-0.20951868494440795	0.3943154334900747
PDLIM4	0.9829158615439946	-0.2634492723222843	1.246365133866279
KIF3A	-0.20791979377755432	0.31499898209414035	-0.5229187758716947
MGAT1	-0.19297845214174547	0.0943518477219989	-0.28733029986374437
GFPT2	-0.10189442243854963	0.14873071031346807	-0.2506251327520177
TUBG1	0.952973388567095	0.7629006319653078	0.19007275660178724
PSME3	-0.11254309660510486	-0.18648061354858125	0.07393751694347639
RPL27	0.15263033585336672	-0.11942853919774343	0.27205887505111015
PSMC3IP	0.22035447046377188	-0.43482500428194015	0.655179474745712
AOC3	0.13477541908829016	1.181213454577711	-1.046438035489421
ACLY	-0.1743402336193558	-0.01422924800179981	-0.160110985617556
VPS25	0.3037166659400006	-0.04575415549874151	0.3494708214387421
RAMP2	-0.9502823428282792	-1.05483618325961	0.10455384043133087
AOC2	-0.769476440994775	-1.2763271099871725	0.5068506689923975
G6PC	0.0	-1.9844070653106138	1.9844070653106138
NDUFA2	0.6759400581541133	-1.1800073056342342	1.8559473637883475
ANKHD1	-0.34874922155159016	-0.07102618103298663	-0.2777230405186035
DIAPH1	0.03553886283126584	0.5494336764238472	-0.5138948135925814
NDFIP1	-0.010528141696379834	0.3023091520254546	-0.31283729372183444
UBE2D2	0.4188348621440383	1.644518569598377	-1.2256837074543387
EXOC4	0.035781114361399524	0.6970845933099357	-0.6613034789485361
ACAP3	0.32773385457383064	0.15468238810877288	0.17305146646505776
C1orf159	0.9182728862365552	-0.0667288489943374	0.9850017352308926
ANO1	-0.295409399205552	0.5968946068788583	-0.8923040060844103
PPFIA1	-0.27407455189889873	0.28716812170265893	-0.5612426736015577
TMEM204	0.16342312789327007	1.015448996702446	-0.852025868809176
KREMEN2	6.852892335260395	6.852892335260395	0.0
THOC6	0.3159678563533097	-0.21441518220442823	0.5303830385577379
TRAF7	0.15431168707262355	-0.21479013477287712	0.36910182184550067
BARX1	-4.124636935752115	-2.187889127606763	-1.9367478081453517
NINJ1	-0.5326248774701803	-0.10828753650527023	-0.42433734096491005
CA6	-1.900052068969244	-3.3710871798877986	1.4710351109185549
NPHP4	-0.3237928247396038	-0.6208361027484735	0.29704327800886965
MAP1B	-0.3832294770674949	0.14654766626468962	-0.5297771433321845
IL13RA1	-0.7518364604368211	0.08414066206465431	-0.8359771225014754
WDR44	1.031353827790685	0.4129695073886124	0.6183843204020727
CKMT2	-0.2969385936230253	2.4406328354936364	-2.7375714291166617
ZCCHC9	-0.3417691711642066	-0.9473885321395619	0.6056193609753553
KRT34	2.51049233421341	2.51049233421341	0.0
KRT33B	2.955049885085705	1.7269002472438209	1.228149637841884
TNS4	0.9415971445038149	0.9415971445038149	0.0
TOP2A	1.520770594554884	-0.20176784521311597	1.722538439768
STARD3	0.5857609171938449	0.15728890493734848	0.42847201225649645
RARA	0.23509547922223906	0.24105694212584794	-0.005961462903608883
PPP1R1B	-0.22782188875375553	0.30143158575481976	-0.5292534745085753
KHDRBS3	0.12066305746009398	0.32190175394199905	-0.20123869648190507
CHD1L	-0.4653597839793502	0.07812017165121432	-0.5434799556305645
PEX11B	0.2463629395928848	0.5993703541862647	-0.3530074145933799
FMO5	0.3609173755384938	0.6552708632138304	-0.29435348767533664
PIAS3	-0.14307395793536237	0.3467584780289297	-0.48983243596429205
PRKAB2	-0.7028195076225181	-0.33252079794398437	-0.37029870967853373
FSHB	0.0	-5.972466736615333	5.972466736615333
PDHA1	0.11479789242037608	-0.07249693617919473	0.1872948285995708
RAI2	0.31442986147776075	1.9946923614202023	-1.6802624999424416
MCCC2	-0.26068436263932426	1.5877005849306802	-1.8483849475700045
VIMP	-0.3583207017745069	-0.5967477052805554	0.2384270035060485
CHSY1	0.41489160499658606	1.2407139257979862	-0.8258223208014002
SNRPA1	-2.369914287552244	-0.8708185604309575	-1.4990957271212864
LLGL1	-0.282244795432228	-0.2077619392648975	-0.07448285616733052
NR0B2	-0.8510256288565134	1.3254833202898946	-2.176508949146408
LIN28A	0.0	-4.679309311837526	4.679309311837526
THAP1	-0.5967545166720578	-0.32424591642357115	-0.27250860024848667
RHPN2	-0.18096424273814238	-1.4491533302579969	1.2681890875198545
C19orf12	0.39612802580550444	0.2732936084571964	0.12283441734830802
C19orf40	-0.7183407746128594	0.01729142257002314	-0.7356321971828825
LRRC9	0.40436047616943727	1.7565118494971612	-1.352151373327724
ACTR10	0.21244942499405362	0.6099812944799439	-0.39753186948589025
ABHD12B	1.1995609123844218	-0.1427305025654002	1.342291414949822
GCH1	-1.090563877099776	-0.05149193177766742	-1.0390719453221087
LGALS3	0.9435712963999707	1.4875862210458175	-0.5440149246458468
PODNL1	2.774607864431233	-2.4814592608101007	5.256067125241334
DNAJB1	0.6276080897738581	0.9276850870204285	-0.30007699724657044
ZSWIM4	-0.3164476876345219	-0.09741129890585487	-0.21903638872866704
FBXW9	0.00012701244808432932	-0.6219533079147368	0.6220803203628211
RFX1	0.05119524886086779	-0.552157424764089	0.6033526736249568
C19orf57	-0.1681610844343533	0.17042563657328502	-0.3385867210076383
DCAF15	0.12291193751406304	0.2176180753499244	-0.09470613783586135
CC2D1A	0.5134362655754048	0.4185685080466195	0.09486775752878529
RTBDN	-0.10744397010597773	0.5718045008849462	-0.6792484709909239
MATN3	0.055290417103152745	1.2159736190135884	-1.1606832019104356
TRIM21	-0.6092749159496993	0.6180203753668208	-1.22729529131652
SPATA6	-0.06634254565372988	0.36909152288389935	-0.4354340685376292
LRRC41	-0.21400237785117948	-0.08055230242803724	-0.13345007542314224
CCT6B	-0.2041192629650359	1.0342390991116466	-1.2383583620766825
DHX30	-0.14731666226144213	-0.13689277402753142	-0.010423888233910716
RAF1	-0.24558457678204615	-0.2630210905389889	0.017436513756942773
SLC6A11	-0.5081457671375196	-0.24654007490178032	-0.26160569223573926
PPARG	-1.0203095257477415	1.2521800481829373	-2.2724895739306787
NUP210	0.351865540715397	0.5378270709662543	-0.18596153025085727
FCRLA	1.8220706737117598	-0.9156485317495002	2.73771920546126
HSD17B7	0.07326633106856217	-0.6695186118050929	0.742784942873655
ENOSF1	-0.8189391465702327	0.9017422880361048	-1.7206814346063375
EMILIN2	0.2695778080112472	-2.2022937654294803	2.4718715734407275
ARFIP2	0.06719769754775484	-0.08667877071292995	0.1538764682606848
TRIM5	-1.327469017846878	-0.3901791329572277	-0.9372898848896503
CNGA4	-2.1348137395650033	1.8142734027257932	-3.949087142290797
TRIM22	-1.496366372280014	-0.5868241977007216	-0.9095421745792924
RRP8	0.5084522290672782	0.8118396123305436	-0.3033873832632654
TIMM10B	0.88560730323886	-1.1534695943730533	2.0390768976119134
EFR3A	-0.4316204796148311	0.027463634527065572	-0.45908411414189665
HHLA1	0.0	0.0	0.0
PTCD3	-0.7621226804593553	-0.039548699047060154	-0.7225739814122951
IMMT	0.01719913197740297	0.6515683263404792	-0.6343691943630763
MRPL35	-0.12284330036656499	-0.5848673294853972	0.4620240291188322
IQCA1	0.10468200191946764	0.8322061584374465	-0.7275241565179789
ILKAP	-0.22779200201145056	0.04734624397818177	-0.2751382459896323
PER2	-0.8026476867770231	-0.5553026609144425	-0.24734502586258067
RAMP1	1.3170424278823356	-0.1328404295972483	1.449882857479584
SCLY	0.3064410585638768	-0.3119287352667657	0.6183697938306425
PTPRE	0.11459715653923208	0.6707656845651142	-0.5561685280258821
RAN	-0.45797649698531195	-0.549076168741589	0.09109967175627709
PRKAA1	-0.10684323253856576	1.0918770427006628	-1.1987202752392285
CARD6	-1.0437673604741793	-1.5219308841970776	0.4781635237228983
RAP1GAP2	0.06420429310175724	0.2209314877592865	-0.15672719465752927
CLUH	-0.147842748730862	-0.15556399517327257	0.007721246442410568
INPP5K	-0.06860692408678304	0.35036840610830033	-0.4189753301950834
MYBBP1A	0.0044507627843728415	1.178021370461697	-1.1735706076773242
RPA1	-0.27689488835663134	1.2142382543773094	-1.4911331427339407
SERPINF1	-0.5460660525156218	1.8781639404854706	-2.4242299930010924
UBE2G1	0.02121569952401181	0.6066554988745017	-0.5854397993504898
EEFSEC	-0.33892783079769284	-0.3936787269880808	0.054750896190387977
TBC1D14	-0.04060793917381034	0.026354840169573457	-0.0669627793433838
TMEM128	-0.7053292689853574	0.4624168616592321	-1.1677461306445895
COQ3	-0.14238916054066397	-0.6339839802762377	0.49159481973557373
PNISR	-0.16068377907526887	0.08979966924225735	-0.2504834483175262
POPDC3	-0.1738407994323552	1.0045451009728756	-1.1783859004052308
SEC61G	0.086908150694601	-0.09136746036580412	0.17827561106040513
LANCL2	-0.12650775146883841	-0.14467022291030496	0.018162471441466543
FIGNL1	0.0	0.0	0.0
DDC	2.2278416872710265	-1.6180179807899737	3.845859668061
FTHL17	0.0	-3.056175978818368	3.056175978818368
GRSF1	0.016019573780083896	0.8209569308549618	-0.8049373570748779
ENAM	0.0	0.0	0.0
IGJ	0.4739674677441319	-0.6832281381622823	1.1571956059064141
ANKRD17	-0.2089703208747764	0.12636138234099992	-0.3353317032157763
ITGB4	-1.0631990246874539	-1.9264692750357728	0.863270250348319
WBP2	0.3274507559889219	0.09499169729097723	0.2324590586979447
H3F3B	-0.5108806039571849	1.7846495497651826	-2.2955301537223676
UNK	-0.23216755132838252	-0.2006119630029497	-0.031555588325432815
TRIM47	0.6668021254312491	2.4599070892866837	-1.7931049638554346
ZRANB2	0.008944292496532391	0.24303959142685638	-0.234095298930324
EIF5A	1.6131281480824118	-0.4331409933248107	2.0462691414072225
KDM6B	0.09371837483780254	-0.2860896970314126	0.37980807186921517
CLEC10A	-2.8769097972542137	-5.0899048684213355	2.212995071167122
GUCY2D	-0.0913830608837567	-4.111163167000965	4.019780106117208
GPS2	0.2583060478574861	0.8282212040205348	-0.5699151561630487
XAF1	-0.8324886807916272	3.8683144753291976	-4.700803156120825
DLG4	0.33460804511138953	0.37102522475538	-0.036417179643990494
HRSP12	-0.12155645037266805	9.506570075807588	-9.628126526180257
VPS13B	0.026578848792913057	0.28677255010312575	-0.2601937013102127
RGS22	-1.1274690099016087	-2.510609450173571	1.383140440271962
MATN2	0.36220190253079565	-0.9717042992556841	1.3339062017864798
REEP2	0.3138363400429913	0.4599200703911137	-0.1460837303481224
PCBD2	-1.1267887718180902	-0.5675544389212637	-0.5592343328968266
SDF2	-0.5505425902614425	-0.12862293258192015	-0.42191965767952233
FLOT2	0.04864387451439711	-0.0018534713413487225	0.050497345855745834
ERAL1	0.12952665189336177	0.73290094764823	-0.6033742957548682
PRMT7	0.15084496511380685	-0.25542001790058677	0.4062649830143936
NIP7	0.13404173619375648	0.030946313218001897	0.10309542297575458
TERF2	0.03435722461101509	-0.17276467151158936	0.20712189612260445
VPS4A	-0.12325772284742165	-0.27062873509221674	0.1473710122447951
MTSS1L	0.025162301237932283	0.18962676327681294	-0.16446446203888065
HSPA12B	0.2146532367452343	-0.37886372871303653	0.5935169654582708
ANKEF1	1.50975052445725	2.1900814282779173	-0.6803309038206672
SCP2D1	0.0	0.0	0.0
PCED1A	0.18650371271036548	0.0060242786357491696	0.1804794340746163
SNAP25	0.17065362258207983	0.6904128459838041	-0.5197592234017243
BTBD3	-0.691161188688044	-0.44827867714872305	-0.24288251153932094
PCNA	-0.5791530775666205	0.0840374300631801	-0.6631905076298006
NXT1	0.34242154267585256	0.32765138538942296	0.014770157286429608
POLR3F	-0.1917529510436049	1.1529585481176614	-1.3447114991612663
RIN2	0.07888411903790615	0.28243465219325525	-0.2035505331553491
PTPRA	0.12908256464140777	0.5044010014738127	-0.37531843683240496
SSTR4	-0.3778138087639782	-0.7040609694055093	0.32624716064153114
DAP3	0.1573849654118984	0.5390227837777903	-0.38163781836589195
RHBG	-0.653671201743268	1.3003141184573237	-1.9539853202005917
KIAA0907	-0.15325542837281425	0.28954702498456975	-0.442802453357384
ATP1A4	1.5618739413120437	1.2870845198397296	0.2747894214723141
NES	-0.5362019078263227	0.5712085118032948	-1.1074104196296175
BCAN	-0.03687657415883194	-0.2155906169087629	0.17871404274993097
CRP	-2.0563002791803267	0.0	-2.0563002791803267
ARHGEF11	-0.09992230885831432	0.2426876046281956	-0.34260991348650993
RAB25	0.1386692015784622	2.398468948145575	-2.259799746567113
HAPLN2	-0.6960580432408152	-1.478617257532738	0.7825592142919229
APCS	0.0	0.0	0.0
DCAF8	-0.0965516456703499	0.08688584557006784	-0.18343749124041775
SYT11	-0.21136633020963735	0.2649257845867634	-0.47629211479640077
IGHMBP2	0.20424555534851319	-0.6701305698548987	0.8743761252034119
ACY3	-1.1107889717901887	2.3402934919343745	-3.451082463724563
ALDH3B2	0.0	-2.925820968923132	2.925820968923132
MTL5	-0.8816978357303731	0.5719925386247927	-1.4536903743551657
MMACHC	-0.627865900486916	-0.569502801774421	-0.05836309871249501
DPH2	0.31889560241086645	0.14150716486037584	0.1773884375504906
TOE1	-0.4326424229532533	0.41230572628840356	-0.8449481492416568
NASP	0.04847929797313544	1.0095621473455187	-0.9610828493723833
MUTYH	-0.25484978426757543	0.3740929722160353	-0.6289427564836108
CTNNBL1	-0.5273821797271223	-0.6387144529669406	0.11133227323981831
LPIN3	0.7546460121746041	3.5730669414714176	-2.8184209292968134
ZSWIM3	-0.3290243304427145	-0.3571467952750025	0.028122464832287974
RBM38	1.5923997299203867	-1.443755282551999	3.0361550124723857
VSTM2L	0.4234850662867551	-0.621651877708647	1.0451369439954021
OSER1	0.04328852022443819	0.9514094383001384	-0.9081209180757002
SERINC3	0.1110958054380955	0.5299773162071162	-0.4188815107690207
DMGDH	-0.2830843691036584	0.49161314684219093	-0.7746975159458493
BHMT2	0.06735190648629175	-1.5272553927091268	1.5946072991954185
AP3B1	0.13823674793824914	0.3873216754663016	-0.24908492752805245
INADL	-0.19847275118297691	-0.07798483289939018	-0.12048791828358674
KANK4	-0.09950573016798758	-1.3973818852140822	1.2978761550460947
ANGPTL3	0.14139241685949244	2.0956234756116743	-1.954231058752182
SYT4	-0.19491155168936736	-0.1970199772785186	0.0021084255891512527
SLC14A2	-1.6202158628799785	-1.074374293997824	-0.5458415688821544
FBXO44	0.2704188943397483	0.5637119179166277	-0.29329302357687936
RSG1	-1.7991933667977635	0.6293071489147843	-2.428500515712548
CASP9	-0.1706533057656392	-0.5295639742662761	0.3589106685006369
NMUR2	3.7558899159427517	-0.24573820816874076	4.001628124111492
DCTN4	-0.4046580151648671	0.2129997961377441	-0.6176578113026112
PDE6A	-0.8203723301716499	-3.02576826677698	2.20539593660533
ATP8A2	-0.5969476340422988	-0.11804036675624552	-0.47890726728605326
MTUS2	0.4230860127836218	0.2665818815414793	0.15650413124214246
ZMYM5	-0.435199344008284	0.6245149666080358	-1.0597143106163198
USPL1	0.0077933969831560646	0.27976062475232144	-0.2719672277691654
XPO4	-0.5011934783421585	0.37802943978574177	-0.8792229181279003
POMP	-0.07299896556655838	1.0858826711499763	-1.1588816367165347
CDK8	0.388373861318823	0.24125737202657405	0.14711648929224896
ALOX5AP	-0.7750637262689946	0.4009771797575459	-1.1760409060265404
WASF3	-0.3829377260237212	0.3431437336126004	-0.7260814596363216
RNF17	-2.2976251225982702	0.9520982011802059	-3.2497233237784764
GPR12	-0.2679715287101665	0.45941146858024595	-0.7273829972904124
CHRM3	-0.0885683344156396	0.14914075395090887	-0.23770908836654847
MYH8	-0.11909121422911628	-1.1095772904233694	0.9904860761942531
MYH10	-0.03772755828308583	-0.30555716590908677	0.26782960762600094
PEMT	-0.23828604556039146	0.043614804575091703	-0.28190085013548316
SCO1	-0.8782998391912065	-0.20198553655513152	-0.676314302636075
MPRIP	-0.08943773335044902	-0.1271158164234265	0.037678083072977486
CHI3L1	-0.4253195660167899	0.17235106138803502	-0.5976706274048249
MYBPH	-2.948334261005999	-4.728055474256053	1.7797212132500542
PIK3C2B	0.1305291906142454	0.05880114422130145	0.07172804639294394
DSTYK	-0.6020515804012883	-0.35840725360891135	-0.2436443267923769
CHIT1	0.1794404342522018	-0.3575788603437542	0.537019294595956
SLC41A1	-0.5093786678585	-0.5042133524345704	-0.005165315423929506
LGR6	0.4553866468229708	0.4722212103827004	-0.016834563559729565
TMCC2	-0.12809372168435473	-0.1883680469850626	0.060274325300707865
DCLK1	-0.06375323893401941	0.2627129479290655	-0.32646618686308493
CCNA1	0.7671655846032621	1.2810216055206176	-0.5138560209173555
SPG20	0.14820005805267922	0.7820522524501339	-0.6338521943974547
RXFP2	1.6359027010563016	1.7616957385524832	-0.12579303749618154
TRPC4	-0.4424823429874598	0.17850188272435918	-0.620984225711819
POSTN	-1.3397484765353451	0.402451843117404	-1.7422003196527491
RFXAP	-0.06971548032246133	-0.2436703912616487	0.17395491093918736
KL	1.2552895367376289	-0.9546798312519873	2.209969367989616
