	c_Hum-Chimp	c_Hum-Rhesus_Monkey	c_Rhesus_Monkey_Chimp
C6orf57	7.016333766429739e-06	0.6128821233100554	-0.612875106976289
CHST9	0.3380135261127016	-1.1079282059778652	1.4459417320905668
THY1	-0.6244560531234526	-0.048188492578825404	-0.5762675605446272
DNAAF1	-1.5517150375142736	-2.162845131522734	0.6111300940084603
C16orf74	-0.48053838915798286	5.2312781512374045	-5.711816540395388
TBCEL	-0.9100816019674935	-0.5528034451094683	-0.3572781568580252
JPH3	-0.3492560398519142	-0.6474184270567989	0.29816238720488464
ANKH	-0.21072343112262626	-0.40847115466842254	0.19774772354579628
OTULIN	-0.7580689622904613	-0.952562392804043	0.1944934305135817
UBASH3B	-0.6118497084462691	-0.8270545525892796	0.21520484414301055
ROBO4	-0.16491852564475096	0.15332656700710512	-0.3182450926518561
ROBO3	1.292956606369408	0.6569685666488283	0.6359880397205797
PANX3	-3.2416436932172688	-2.0536211145105057	-1.1880225787067629
TBRG1	-0.029313790379164928	0.2206284647005985	-0.24994225507976342
NRGN	-0.4947369453011139	-3.3058821543380397	2.8111452090369258
FAM134B	-0.8619286701415199	0.32904358510825293	-1.1909722552497728
CDH12	0.3096527695411888	0.844745470705266	-0.5350927011640771
GPR15	0.0	-1.4650341215269773	1.4650341215269773
TOMM70A	-0.44464000653785796	-0.26996980643757595	-0.174670200100282
ABI3BP	-2.507376616143464	-1.6278565567687868	-0.8795200593746775
ANGPT1	-1.4828740831082001	-1.9488846884272704	0.46601060531907024
PITPNC1	0.43917723608254366	0.14452171555244497	0.2946555205300987
CC2D1B	-0.9648512253789763	-0.4750866513165697	-0.4897645740624066
CERS3	0.8512593349359248	4.431386725244489	-3.5801273903085646
PRKCA	-0.913841711935631	-0.5528683253164939	-0.36097338661913714
LRRK1	-1.3230798482603334	-3.3873080228746164	2.064228174614283
CEP112	-0.36714304335164094	-1.1031267719401088	0.7359837285884678
ABCA9	-0.8378021799736182	-0.029522781048954005	-0.8082793989246642
ABCA6	-1.0374048253775898	-0.0034969497100999503	-1.0339078756674898
ABCA10	-0.4256286073913875	2.5481995605805867	-2.9738281679719742
ABCA5	0.9813525450184617	0.9958475572812189	-0.014495012262757179
ENPP3	1.192265305296573	2.3268647189919247	-1.1345994136953517
C4orf19	0.20045386481101835	-1.1009134138938594	1.3013672787048778
UCHL1	-0.009896716327613575	-0.46163437769603455	0.451737661368421
TNIK	-1.150628414595296	-1.367919762591752	0.217291347996456
PGM5	-0.15800579695848338	1.0065259131703694	-1.1645317101288528
WNT3A	-1.1821615169110653	0.0	-1.1821615169110653
OBSCN	-0.05961103111923283	-1.5781627713435213	1.5185517402242885
LONRF1	-0.029842892779856633	0.4903043036260817	-0.5201471964059383
TRIM11	-0.6640044795833351	0.7879883888842887	-1.4519928684676238
ENAH	-1.0172426472752614	-0.6788700730081931	-0.33837257426706824
PPP1R3A	0.0	0.0	0.0
CCSAP	-0.6725187736961784	-0.22486029498065374	-0.44765847871552467
ASZ1	0.0	0.0	0.0
SH3RF1	-0.2857925529313836	-0.3112001912449043	0.025407638313520664
BUB3	-0.30120055541703206	0.05333194774796812	-0.3545325031650002
GPR26	0.0	-2.0903227642669067	2.0903227642669067
CCDC173	-0.4967278283954699	0.993629484700768	-1.4903573130962378
MMP21	-3.631721635873966	-3.5645476520945385	-0.06717398377942763
C10orf90	-2.0233406129042644	-2.037255280781988	0.013914667877723996
FAM69A	-0.10299047839055309	-0.19187486770328466	0.08888438931273157
ATP5G3	0.32456009426661225	9.776898789645411	-9.4523386953788
SRSF12	-0.1570420278384148	0.5066940531845461	-0.6637360810229609
PDLIM3	0.39170103157457614	1.236457681910922	-0.844756650336346
SORBS2	-0.5399566202498685	0.2780996062197909	-0.8180562264696594
TCEB1	2.6897784436328473	-0.02385064622960087	2.713629089862448
LY96	-0.33708550716745145	1.4084341890616865	-1.745519696229138
PSMA8	0.0	0.0	0.0
CXADR	-1.0295705041886816	-0.7568535018868747	-0.27271700230180684
BTG3	0.47036545927190865	1.6115887415202526	-1.141223282248344
C21orf91	-2.4087251640119764	-1.8586907222519486	-0.5500344417600278
CHODL	-1.8370424769902076	-2.930393995783024	1.0933515187928162
TMPRSS15	0.0	0.0	0.0
NCAM2	-1.4047227848196302	-0.697141312618589	-0.7075814722010412
L3MBTL4	-0.9443766182812517	-0.3395924087412201	-0.6047842095400316
PDE1C	0.017624636596888177	0.9420690851990015	-0.9244444486021133
RABGEF1	-0.08705961396379269	0.4625606428378948	-0.5496202568016875
MRPL39	-0.22228876165672595	0.19589817657223296	-0.4181869382289589
JAM2	-0.36941170692278025	-0.2914588830944833	-0.07795282382829694
ATP5J	0.38662985823037666	0.2966884677637047	0.08994139046667193
GABPA	-0.7379009956514766	-0.7735134805847741	0.035612484933297495
ADAMTS1	0.5025501289207606	1.0252587094374292	-0.5227085805166687
ADAMTS5	-0.7266700139098279	-0.1193038234896533	-0.6073661904201746
TSEN2	-0.642440358247665	0.510182700137106	-1.152623058384771
SLFN13	-1.1472149297772702	-2.8883159294298237	1.7411009996525535
WNT7A	-2.4477283796070854	-2.948484063457142	0.5007556838500564
XPC	0.10620410089049503	-0.7328036554278246	0.8390077563183196
CCDC174	-0.27470931527706366	-0.8432805696362538	0.5685712543591901
FGD5	-0.01751222572286326	0.7633349333399946	-0.7808471590628578
FLCN	0.11503505747707443	0.4657483517704222	-0.35071329429334774
DPH3	-0.004698476482015046	-1.4501217129686639	1.4454232364866488
OXNAD1	-0.9541410877559358	-1.1374425086916684	0.18330142093573265
PLCL2	-0.4531079894001975	0.2576377585058287	-0.7107457479060262
CXXC1	0.5671560317066584	0.035462122352249104	0.5316939093544093
SKA1	0.5074160515748325	0.05479510707746926	0.45262094449736323
PPP4R1	0.29183418448704934	0.9860768520525571	-0.6942426675655078
APCDD1	-0.9367338889506147	-0.46635114551715784	-0.4703827434334569
PIEZO2	-1.1558968102956677	2.172666143220379	-3.3285629535160464
MPPE1	-0.8720158257583357	0.4606240543788056	-1.3326398801371413
USP43	-1.6267416757943545	-0.07951355421266992	-1.5472281215816845
RAB6B	-0.5239874240167648	-1.0973354775658102	0.5733480535490454
EME1	-1.237449333973781	-2.9353248458731294	1.6978755118993483
EPHB1	-0.20149602939132816	-0.0896176409615066	-0.11187838842982156
ACSS1	0.736862156466028	1.3411512946655462	-0.6042891381995181
ANKRD40	-0.4041029526146964	-0.046744280817645034	-0.3573586717970514
ZNF18	0.056345380168248305	-1.0384908263815111	1.0948362065497594
CA10	-0.050939678636339636	0.3538114044241336	-0.40475108306047325
VOPP1	-0.5955940156578832	-0.9125143290963935	0.31692031343851035
SEPT14	0.0	-3.66340724486337	3.66340724486337
APOOL	-1.435992351911334	-1.4792227854201534	0.04323043350881939
DKK2	0.9705884709495922	0.9411933768059408	0.029395094143651435
CYP2U1	-0.09335021024205492	0.0036596294372532867	-0.09700983967930821
RSPH10B	-6.308551398636036	-4.101061017843989	-2.2074903807920467
FBXL18	-0.49706810779158417	-1.3613196835762755	0.8642515757846914
CNTNAP5	-1.61013755659687	-2.0541042842138504	0.4439667276169805
PROM2	0.21239092715907137	1.2416764835891343	-1.029285556430063
AK9	0.23525140395639044	2.2110920759083936	-1.9758406719520032
ODF1	-3.5438938275982195	0.0	-3.5438938275982195
KLF10	-0.27444420973659867	0.6306945996210369	-0.9051388093576356
AZIN1	-0.37358503362710227	-0.22949085725634522	-0.14409417637075705
ATP6V1C1	-0.6358881563556267	-0.6864830874364003	0.05059493108077362
TMEM55A	0.05461370454866632	0.9740937355226666	-0.9194800309740003
OTUD6B	-0.93222240970782	-0.7537110312803303	-0.17851137842748965
CDK19	-0.8946382067513277	-0.8143101235179921	-0.08032808323333551
GTF3C6	0.24608345374945806	1.1857049723130544	-0.9396215185635963
TTC39B	-0.7122110159106274	-0.15224571026342204	-0.5599653056472054
AGPAT5	-1.2914490946514388	-0.8767231744109809	-0.41472592024045785
MMS19	0.4603943430606563	0.34664646849257164	0.11374787456808466
PI4K2A	-0.3743223875337316	-0.5661953519818335	0.19187296444810187
ZFYVE27	-0.23040289351326848	-0.8535982312145762	0.6231953377013077
GOLGA7B	0.5230911298490328	0.2601001864462962	0.26299094340273665
SLC25A28	0.16992531299755775	-0.3134201149254867	0.48334542792304447
HSPA13	-0.6169470983823206	-0.2309050322851398	-0.38604206609718084
SAMSN1	-2.4712459628362207	-1.3895059473931073	-1.0817400154431134
USP25	-0.21140077458917528	-0.13782221537492756	-0.07357855921424772
GRAMD3	-1.2266877405659438	-1.070941995591276	-0.15574574497466775
ZCCHC10	-0.536944779939188	-0.08249849503203333	-0.45444628490715466
C16orf87	-0.8112443789198807	-0.7535106177229114	-0.05773376119696927
MOV10	-0.40309502320210644	-0.47137123281205406	0.06827620960994762
RHOC	-0.3253728751954501	0.4419775538211992	-0.7673504290166493
PPM1J	1.632956459918507	0.5932965154565091	1.0396599444619978
DBI	-0.6386438645052319	0.10489120217020975	-0.7435350666754417
SLC16A1	-0.8621312205215066	-0.7688043855801245	-0.09332683494138205
HEATR3	0.3113691328807331	-0.6050715294446913	0.9164406623254244
NIFK	-0.3509413606877869	0.5809685611174791	-0.931909921805266
OXA1L	0.058136070839574394	0.24475781891757542	-0.18662174807800103
SLC7A7	-0.8562234047485968	-1.1502558305530837	0.29403242580448685
LARP1	-0.6274787298768265	-0.6798300801896149	0.05235135031278837
CNOT8	-0.15627678571208925	0.18236209141376403	-0.3386388771258533
GRIA1	1.0969278543814065	0.35370275994783906	0.7432250944335674
LRGUK	0.32588259012072984	0.22384169104428858	0.10204089907644126
SETD9	-0.5096366353437429	0.7905630066991711	-1.300199642042914
MIER3	-0.6242228671493297	0.2411493052388236	-0.8653721723881533
NUP205	-0.16872854050205532	0.3149158192347823	-0.4836443597368376
ZKSCAN2	-1.0268381953620889	-0.8562992126408284	-0.17053898272126045
C9orf85	-0.3179326695743456	-0.19855190280977686	-0.11938076676456877
PIK3AP1	-3.3310970968903675	-2.7462986720342704	-0.5847984248560972
RBM45	0.12001593516968878	-0.5711314581160547	0.6911473932857435
TTN	0.6279289574623166	1.5738125817930102	-0.9458836243306936
VSIG4	-3.673079029062397	-0.9893926607933069	-2.6836863682690897
PDIA4	-0.2794795253632749	-0.2749096980033343	-0.004569827359940604
KDM8	-0.2626250715917995	0.2598806749341871	-0.5225057465259866
PDZD9	0.5742453143426042	-0.6783689240259396	1.252614238368544
OTOA	0.2953168958011345	0.5305030111804683	-0.23518611537933376
KCTD18	-0.48991658180112196	-0.21582934439715817	-0.2740872374039638
FAM126B	-0.7652824570238144	-0.6959730727009781	-0.06930938432283629
ALS2CR12	-0.8105725009234926	-0.43151870796460934	-0.3790537929588833
ALS2CR11	-2.559860334587004	0.4120151282931861	-2.97187546288019
TMEM237	-0.3421828373843878	0.012572063974680248	-0.35475490135906806
FZD7	-1.0449358193414682	-0.39092993159061695	-0.6540058877508512
SPAG17	-1.880311783557273	0.07144312893840787	-1.9517549124956808
DEPTOR	-0.001156268628526469	0.28899211690230153	-0.290148385530828
FMN2	-0.3546746051489995	0.381891450200583	-0.7365660553495825
RNF20	-0.5899863711886146	-0.25458803191768453	-0.3353983392709301
PPARGC1B	-0.526575977931699	-0.013945948519785034	-0.5126300294119139
ELMO1	-0.3342973754921239	-0.5967379763152172	0.2624406008230933
SLC26A2	-1.2546750166672647	1.7287278568792228	-2.9834028735464875
LSM11	-0.33871880476469673	-0.5402891337725553	0.20157032900785854
MED7	-0.7248220412770365	-0.5716061706245705	-0.153215870652466
FAM154A	-1.7889348375948129	-1.1745481029327762	-0.6143867346620366
RRAGA	-0.15498316975998172	-0.11971940326489516	-0.03526376649508656
SLC24A2	-0.7498513819591892	-1.978519770747579	1.2286683887883898
TRIM42	-1.1229653138630247	0.0	-1.1229653138630247
PXYLP1	-0.9056753798833403	-0.6293824566075994	-0.27629292327574095
ADCY8	-0.07341988614953632	-0.47848083297195565	0.40506094682241933
RASA2	-0.19591148396434477	0.26233389603527524	-0.45824537999962
RMND1	0.16448891469521154	0.11800653934337024	0.0464823753518413
SLA	-0.6230995392609886	0.8025518563616374	-1.425651395622626
TMBIM4	0.40459920071188726	-0.2552753997238062	0.6598746004356935
VBP1	-0.033947286293966705	-0.32479495774424993	0.29084767145028323
RAB39B	-0.5291011475620326	-0.27101721095099407	-0.25808393661103857
AFF2	-0.32603293246083265	0.1023188352213591	-0.42835176768219174
MICU3	-0.6885579906488593	0.5898215504874385	-1.2783795411362977
GRIP1	-1.840366053419983	-2.2847264440771795	0.44436039065719624
VPS37A	-0.4250859564962717	0.7134809092993262	-1.1385668657955978
KIF5A	-0.3106055589424681	-0.48025269269508897	0.16964713375262086
NAT2	2.4279770782852292	0.3570325341529359	2.070944544132294
PSD3	-1.0374248441653098	0.471874165923885	-1.5092990100891948
C9orf41	0.003647605723941183	-0.3107943203594852	0.31444192608342636
MCU	0.010557018492437287	0.7512245749030058	-0.7406675564105685
ELMSAN1	-0.9587436050732405	-0.5857205760097095	-0.373023029063531
CFAP70	-0.0414666388463818	-0.21157490687943703	0.17010826803305523
GNA14	-2.7558785735265325	-1.3071402628539612	-1.4487383106725715
FAM161B	0.3146696028355844	-0.3607998408354538	0.6754694436710382
GNAQ	-0.5470712580412744	-0.09859180621513453	-0.4484794518261399
WIF1	-1.4017790322041317	0.9022875866121418	-2.3040666188162735
UGT2B4	0.0	0.0	0.0
GPR61	-0.32876071827018194	-0.3324119918034327	0.0036512735332507873
MMP16	-0.42021120467902984	-1.5639274056489088	1.143716200969879
ADK	-0.422440126530927	-0.31441579640067463	-0.10802433013025237
KCNMA1	-1.2327341047928186	-1.776079782711979	0.5433456779191603
BATF	-1.1078791419436382	2.655744890378294	-3.7636240323219323
DCK	0.2282729474981977	0.5391839679940782	-0.3109110204958805
ADAMTS3	-1.3718376173304205	-2.5610230225550783	1.189185405224658
ALX3	0.30744035117274526	4.152485348041371	-3.845044996868626
DPY19L4	-0.4900591192402337	-0.44729001650591593	-0.04276910273431778
NDUFAF6	-0.15151836207925395	0.050990265308321625	-0.20250862738757558
DRAM2	0.3377351875065546	0.9242883927113787	-0.5865532052048241
C8orf37	-2.253716644041554	-2.3507343096687814	0.09701766562722725
PPEF2	1.96636312616693	1.9924694675957113	-0.02610634142878121
C15orf26	-2.5424118748856035	3.810707008236097	-6.3531188831217005
ADAMTSL3	1.4233267408033212	-0.41152157631218844	1.8348483171155094
ART3	-0.7781793238400727	5.3243350446233215	-6.102514368463394
SLC28A1	-1.594691856509486	-4.389880990473355	2.795189133963868
WHAMM	-0.6763542041020729	0.0032805989343227537	-0.6796348030363957
CXCL13	-0.3752449322712966	4.254243807364925	-4.629488739636221
N6AMT1	0.24040313882196296	-0.09529603348071447	0.33569917230267743
RWDD2B	0.039791944235935794	0.8906522593004844	-0.8508603150645486
USP16	-0.0754080094083065	0.429152458071445	-0.5045604674797515
CCT8	-0.06356103415008008	0.21418208817026851	-0.2777431223203486
MAP3K7CL	2.490274876485171	5.573005847166739	-3.0827309706815686
BACH1	-0.37371882692480884	-0.32680995988949846	-0.046908867035310386
CLDN17	0.0	0.0	0.0
CLDN8	0.0	-2.509805612621307	2.509805612621307
TSPAN7	0.22293147699426186	0.3675377788674723	-0.14460630187321044
TIAM1	-0.4845120216006169	-0.1899741699820101	-0.2945378516186068
SCAF4	-0.482037545307227	-0.1277843535777281	-0.3542531917294989
RPGR	0.40271347864994445	-0.609551186137312	1.0122646647872564
CDK20	0.22248397177951684	-0.32852682348817286	0.5510107952676897
PCGF6	-0.17947405582138032	1.0574942810196912	-1.2369683368410715
SFR1	-0.9526938549317023	-0.1446485899825678	-0.8080452649491345
SORCS3	-1.3262626386654182	-1.5172925625086977	0.19102992384327955
SFXN2	-0.6146484150774385	-1.1463221859462207	0.5316737708687822
C14orf2	-0.33171570724704047	-1.2103635961327424	0.8786478888857019
TDRD9	3.227402952465227	2.946156770843714	0.28124618162151305
FGF18	-0.5380691175129453	4.02815950537797	-4.5662286228909155
PCDH1	0.17088316458360175	-0.5935583012524015	0.7644414658360033
SH3RF2	-2.6053778563403287	-0.7646271829693132	-1.8407506733710157
GDF6	2.270593725159463	0.6423178309007596	1.6282758942587034
UQCRB	1.4551478937893148	2.7361117848129988	-1.2809638910236842
MTERF3	0.2588772275318645	0.7290243071541465	-0.47014707962228197
PTDSS1	-0.517994514752445	0.3126688716445347	-0.8306633863969797
PPP2R2B	-0.7883314067157219	-0.1411035118972066	-0.6472278948185153
RPL30	0.22624778542563284	0.05418987501468919	0.17205791041094365
FAM122C	0.40800993990226186	1.4363041488068045	-1.0282942089045428
SUPV3L1	0.035296587856941564	0.9208705057330553	-0.8855739178761137
FAM122B	0.17012117903422563	0.9273975656380529	-0.7572763866038272
EEF1A1	1.729758548237232	0.22501518423805855	1.5047433639991734
FBXO43	1.8183802179932549	-1.5762413858328683	3.394621603826123
HKDC1	2.5333798386436275	-0.4511547895010184	2.984534628144646
HK1	0.14376052442632314	-0.08615159978801756	0.2299121242143407
TYSND1	-0.325125280656378	-0.16346161239334212	-0.1616636682630359
PHF6	-0.6405153487938309	-0.07881731690110971	-0.5616980318927212
CD109	-1.0778188603121635	-0.8637751244855512	-0.2140437358266123
LRFN2	2.1055676017508627	1.652641181220463	0.45292642053039955
NODAL	1.255136145296159	5.882091133328975	-4.626954988032817
ZFAND3	-0.4229914505386514	-0.49134068620444005	0.06834923566578865
NPTN	-0.3725512897755845	-0.606347924342403	0.23379663456681854
KAT6B	-0.34976602739846463	-0.2906277812001301	-0.05913824619833452
SAMD8	-0.7529125572245148	-1.3403218253380347	0.5874092681135199
RAB11FIP1	-0.9293259775075526	-0.9319083052386143	0.0025823277310617065
UNC5D	-1.5883431454175958	-0.6750471588205298	-0.913295986597066
UTP14A	0.018755037351849246	-0.0797556533451722	0.09851069069702145
AIFM1	0.5226046684850578	0.043883912903008415	0.4787207555820494
MAPK13	0.6054712300013705	-0.018122819085135244	0.6235940490865057
BAG4	-0.6650128974929483	-0.11370475987262463	-0.5513081376203237
MS4A1	1.048127011041025	0.9371077149084965	0.11101929613252848
TBC1D31	-0.6933865645080655	0.21740323360730684	-0.9107897981153723
WDYHV1	-0.7775961057224814	0.7791435732236742	-1.5567396789461556
ATAD2	-0.46856466918294437	0.5221843386982465	-0.9907490078811909
FBXO32	-0.8579800539498379	-0.9367301020033305	0.07875004805349262
NSMCE2	0.3307926271486661	-0.1428133319694087	0.4736059591180748
ZNF689	-0.4278734937691624	-0.654701265336179	0.2268277715670166
PRR14	0.14529430361825035	0.10435253871821537	0.04094176490003498
FBRS	-0.30475939079610015	-0.029153160857744886	-0.27560622993835526
FRRS1	0.5235703249904826	-2.326198972571348	2.8497692975618305
PHKG2	0.24353108223458175	-0.7100691304956932	0.953600212730275
HIAT1	-0.5090887104179425	-0.3002735941183525	-0.20881511629958993
SASS6	-1.1249556505289013	0.24483168327030214	-1.3697873337992035
COX6A2	1.9137159972202573	2.893634482870666	-0.9799184856504088
ITGAD	-2.035179303488683	-2.483409938699375	0.4482306352106922
GPR112	0.7428886661422265	0.10327831781069241	0.6396103483315341
ZIC3	0.27906902738795925	2.5728556715695863	-2.293786644181627
MALSU1	-0.16653678461171584	0.1023276914762663	-0.26886447608798214
VPS8	-0.40366339142770435	-0.48206666337724524	0.07840327194954089
GALK2	-0.6257053238967467	-0.09424455030941292	-0.5314607735873338
LHFPL4	-0.33268994074558567	-0.6949594457510839	0.36226950500549826
MPV17L	-1.1119764158443877	-1.9116745929214831	0.7996981770770955
BUB1B	1.2835034269065653	1.1769462122719618	0.10655721463460344
PDE6D	0.20407795167051468	0.06260899792703878	0.1414689537434759
EIF4A2	-0.010059664571677729	0.022395772859951535	-0.032455437431629264
BRPF1	-0.02112775010438739	-0.48860920350607095	0.46748145340168357
RPUSD3	0.34074961916975965	-0.8633518324412615	1.2041014516110211
SST	-4.53479932538376	-6.882006941460437	2.3472076160766764
TATDN2	-0.12205189430743779	0.4310431449653702	-0.553095039272808
GHRL	0.23534130823767985	4.724701198041818	-4.489359889804138
SEC13	0.23630876727404004	0.1414770887811434	0.09483167849289664
EXOG	-0.2933556097712753	-0.6935179148467645	0.4001623050754892
NTAN1	-0.12428746135613711	-1.016729740486677	0.89244227913054
SHCBP1L	0.0	0.0	0.0
NMNAT2	-0.3115943740567717	-0.5889725285247849	0.27737815446801317
ZFYVE9	0.06715248343542601	0.18350734705735672	-0.1163548636219307
ATP2B2	-0.042603114122291785	-0.5345551906192902	0.49195207649699846
LYZL4	0.48784944430641464	0.2769597198304813	0.21088972447593335
SLC6A1	-0.8143110349521239	-1.3484012329481123	0.5340901979959884
SMG1	-0.5752177933775373	-0.7390772841339848	0.16385949075644746
FCHO2	-0.8101996069964992	0.433011023697615	-1.2432106306941142
RBPMS	-0.8362478973573082	-0.1027738634540678	-0.7334740339032404
TMEM171	-1.6145219880146153	-2.154261371209608	0.5397393831949928
KLHL40	-0.5394218172577363	-0.9040955871748784	0.36467376991714207
C8A	0.0	0.0	0.0
TIMP4	-0.22075975083026833	0.2011749215699865	-0.42193467240025484
SYN2	-0.1317152870918905	-0.5587724620904364	0.4270571749985459
NRG1	-1.4548787567854617	-1.720092576932129	0.26521382014666717
C1orf27	-0.3053003999750459	0.08168551969096693	-0.3869859196660128
CPT2	-0.3734037885324417	0.08398460326953483	-0.45738839180197655
NECAP2	-0.33158755885495417	-0.7713391135752827	0.43975155472032856
LRP8	-1.3697942984749787	-1.8965909686710187	0.52679667019604
CDCP2	0.02996563344402592	2.4488437002059786	-2.4188780667619527
PAXIP1	0.5491908536450838	0.5012278367677547	0.04796301687732907
STEAP2	-1.2457072854175726	-1.417538859580473	0.1718315741629004
SSBP3	-0.2937442620191053	-0.2661929164678538	-0.027551345551251494
HTR5A	-0.2706589919698317	-2.1039034369842833	1.8332444450144516
CLDN12	-0.652241484891273	0.002969678405315257	-0.6552111632965882
MMP14	-1.1916597600934273	-1.5525913300180592	0.3609315699246318
SUSD3	-0.9627889709998803	-0.4168509447688775	-0.5459380262310027
TMED6	-1.6357799242247868	-1.111957047801602	-0.5238228764231847
C1orf158	0.0	0.0	0.0
ARMC12	0.3277933518978906	-2.0737445600025595	2.40153791190045
DDX19B	0.08170960620449552	1.4846574411442028	-1.4029478349397073
ST3GAL2	-0.4919031803773999	-1.2523702157874688	0.7604670354100689
FUK	-0.5891191493238788	-1.292097826964329	0.7029786776404503
IL34	-1.433037718911431	-2.5248032782902095	1.0917655593787785
DHRS1	-0.39237313830944665	-1.0785464670046716	0.686173328695225
CACNA1D	0.0593875521270153	-0.27151751458307505	0.33090506671009035
KIT	-0.8913689772141442	-0.7629298220668366	-0.12843915514730764
HYDIN	-1.9529108986909771	-0.5595500805291912	-1.3933608181617858
AASDH	-0.603967907212251	0.17422527754341743	-0.7781931847556685
CACNA2D3	-1.9246562999737653	-1.2430239015687181	-0.6816323984050472
RNF111	-0.7120748368989531	-0.4605137689783101	-0.25156106792064303
CCNB2	-0.06180055913975935	0.24984877154488594	-0.3116493306846453
FAM81A	-1.611172115346121	-0.3168166490771285	-1.2943554662689924
MYO1E	-0.9695380150927417	-1.1156146312705495	0.14607661617780776
APPL1	-1.0326450737596842	-0.49389312455121903	-0.5387519492084651
AFAP1L1	0.1006445026584959	-2.4694826485454437	2.5701271512039394
TSC22D3	-0.12481450172659247	0.16845148344777439	-0.29326598517436686
DSCR3	0.7474401686973318	-0.8790477223105233	1.626487891007855
DYRK1A	-0.558565568593214	-0.5075350423685041	-0.05103052622470994
KCNJ6	-0.0469594420477466	-0.7402053135783575	0.6932458715306109
KCNJ15	-1.3935827249376764	-2.667991133729865	1.274408408792189
ERG	-1.2390894723856465	-0.33392566067027873	-0.9051638117153677
ETS2	-1.0518027063096547	-0.06703228025730468	-0.98477042605235
TSPAN18	-0.0007190485977854877	4.402061358277191	-4.402780406874976
LCA5L	1.3608143910576582	2.1506869114482474	-0.7898725203905892
SLC35B2	0.7155924591173077	-0.3121943796492559	1.0277868387665636
TMEM164	1.1577178265210484	-1.6891912691479516	2.846909095669
MX1	-0.9655552937648197	-0.21676723912695728	-0.7487880546378625
CREB3L1	1.6796789965035288	0.25278110403384746	1.4268978924696814
C2CD2	-1.772977098850401	-2.530803026116165	0.7578259272657637
TAB3	-0.5712331985660679	-0.5719773497334382	0.000744151167370255
SLC38A10	-0.3030901088490019	-0.673026774758199	0.36993666590919716
C9orf43	-2.4924865499152697	-1.808716286576166	-0.6837702633391038
PALM2-AKAP2	-1.137429805198561	-1.9550359282333558	0.8176061230347949
ZNF618	-0.06382327602180915	-0.36716986502104776	0.3033465889992386
DGKI	-0.7170335777599801	-0.5789564389064288	-0.13807713885355133
C9orf91	-0.6281637021921251	-0.5900826325422286	-0.03808106964989655
SVOPL	0.0	0.0	0.0
SNX22	0.1045778077812809	1.4679465574072545	-1.3633687496259737
UBN2	-1.028986362207525	-0.22555146717071128	-0.8034348950368138
BRAF	-0.45124594413737285	0.6812317507765959	-1.1324776949139688
SLC34A2	0.6269091771503255	4.223957782760895	-3.597048605610569
ACAN	-2.4012651249522157	-2.5371436395935327	0.1358785146413172
CABP1	0.10869429995614599	0.3790395942283382	-0.2703452942721922
WDR19	-0.16644453239535384	1.6537492479022804	-1.8201937802976342
SLC37A3	0.3879748080360672	0.9287748520761365	-0.5408000440400693
AP3S2	0.18283260396739376	0.10019390163880892	0.08263870232858483
FMNL2	-0.3980983439076953	-0.3011996998013444	-0.09689864410635085
GAREML	-0.4125730600768929	-0.9280453039331444	0.5154722438562516
SPPL3	-0.26199229651565314	-0.3521338029197896	0.09014150640413643
DPYSL5	-0.25891636210888436	-0.5010276680869161	0.24211130597803177
DRC1	-3.412349970204627	-0.25732099715268764	-3.1550289730519396
RAB28	-0.29909739793280377	-0.4374124279614797	0.13831503002867596
FAM213B	0.5500744330647374	-1.0701490625996417	1.620223495664379
TNFRSF14	1.7491538399892073	2.463601701843275	-0.714447861854068
PANK4	-0.26468347158925454	-0.6985961234476701	0.43391265185841554
CIB4	-0.20743006479602544	3.424758645157042	-3.632188709953068
MEGF11	-0.05035113845580863	0.22372597546163142	-0.27407711391744005
C12orf43	-0.47230608802421337	-0.6770583832715316	0.2047522952473182
PEX10	-0.17736938301860228	0.006705367950252672	-0.18407475096885495
RER1	-0.17153018236718243	-0.44292333001323314	0.2713931476460507
RADIL	-0.39357489793772604	-1.2697358930231895	0.8761609950854634
SKI	0.2210925030288866	-0.12725088770823412	0.34834339073712073
WIPI2	-0.2599420005906321	-0.3858958861829578	0.12595388559232568
LDLRAP1	2.137995582453658	-0.9082071996093397	3.0462027820629975
AGAP1	-0.834165667358663	-0.7380135503390832	-0.09615211701957982
KRTCAP3	-0.8008119342079323	0.34102422850350766	-1.14183616271144
ANKRD61	0.0683473745602603	-0.5347105756424249	0.6030579502026852
PAFAH2	-0.25787904365989256	0.4276158247671762	-0.6854948684270687
EXTL1	-1.3783753266803895	-3.274848474678997	1.8964731479986074
SLC30A2	0.0	-2.9817369895572634	2.9817369895572634
BRE	-0.27879689414914477	0.031679549564644915	-0.3104764437137897
TRIM63	-1.4967171989337393	-5.782825413530316	4.2861082145965765
WDR66	-1.0250223724884169	0.2987151069257301	-1.323737479414147
GRHL3	-0.6843636706878078	-0.982445325566996	0.29808165487918825
UBXN11	1.564610725296383	2.532920352990634	-0.9683096276942509
NLRP14	-2.2409182615210463	2.115688057441824	-4.3566063189628705
PTPDC1	-1.4655243611674105	-1.7878728557402428	0.3223484945728323
GALNT14	0.6252768732547374	1.2539115103468448	-0.6286346370921074
NCK1	-0.25793163700077404	0.31003473583613683	-0.5679663728369109
HPD	-1.0310721324294334	-0.8699078236730818	-0.16116430875635157
RHPN1	-0.3270686517193573	-1.4847242661664737	1.1576556144471164
