	k_Hum-Chimp	k_Hum-Rhesus_Monkey	k_Rhesus_Monkey_Chimp
ORAOV1	0.9541538631608093	0.8432629287592288	0.11089093440158049
GPHA2	-2.5381454663279532	0.7516262821485407	-3.289771748476494
SLC22A9	-2.118404016309104	-6.1767840371466685	4.058380020837564
TRPT1	0.8056450666326773	1.7083810402859765	-0.9027359736532992
NUDT22	-0.12616516068385852	0.18352151613142187	-0.3096866768152804
FERMT3	0.6206402216955329	2.1197282657316463	-1.4990880440361134
PLCB3	0.043915025942381725	0.3725026669055582	-0.3285876409631765
MRPL49	-0.4331365017379669	-0.8159550020708437	0.3828185003328768
FAU	0.4597625800925105	0.2963442529077529	0.16341832718475757
TM7SF2	1.2361379893288715	0.14908239225702413	1.0870555970718474
VPS51	0.4018562161394703	0.25518465236661125	0.14667156377285906
TBX6	0.23392302729030945	2.051379478679186	-1.8174564513888762
PPP4C	-0.3913756233296555	0.044558585896188774	-0.43593420922584425
ALDOA	0.5162067312315965	1.2928140841183229	-0.7766073528867263
FAM57B	6.2785371168985264	2.1668380447011057	4.11169907219742
DOC2A	5.101824963712646	5.2497509736156145	-0.14792600990296828
HIRIP3	0.13651282784151686	-0.725369784469807	0.8618826123113239
TAOK2	-0.013200240563985943	-0.43961577390040585	0.4264155333364199
TMEM219	0.2722787019502402	-0.027714611650271337	0.2999933136005115
HMGA2	0.0	0.0	0.0
MMP3	-2.5763664210758486	1.4386211027728495	-4.014987523848698
CNKSR2	2.5239306310298764	2.1299964529590993	0.39393417807077713
CNTN5	-5.612635796971066	-2.774194555006111	-2.8384412419649556
CLEC1A	0.059049771235241355	-0.2827892960426217	0.34183906727786306
MKX	2.9320706229309184	-0.011703833103966887	2.9437744560348853
MPP7	0.44107395059178867	-0.1286283909139625	0.5697023415057512
CCDC7	2.075485364298663	1.3023376111401574	0.7731477531585056
ITGB1	-0.5114665289820728	0.39131887005231825	-0.902785399034391
FXYD4	0.0	-11.604664415163704	11.604664415163704
PCDH15	4.355852611918028	-2.0184145681436334	6.374267180061661
CTF1	0.7537340101062897	-1.3178448871948363	2.071578897301126
ARID5B	-1.7058327238471973	-1.4722377366394213	-0.23359498720777605
KLHL1	1.538016613329171	0.3650107424234046	1.1730058709057665
CDH8	3.916139340937898	4.229629341708186	-0.313490000770288
DCUN1D2	0.3170532039167	-0.7879892047557009	1.1050424086724009
TMEM218	-0.9127364352589531	-0.5676800358712297	-0.34505639938772337
TIRAP	-1.145776797177179	-0.8825511567425277	-0.26322564043465135
N6AMT2	-0.10640388229815834	-1.2463742941877367	1.1399704118895784
LATS2	0.01610508258515253	0.030759277997105094	-0.014654195411952564
SAP18	-0.18024870892949352	0.8628601417237718	-1.0431088506532653
LPHN3	-0.011206297794244424	0.8031802149293039	-0.8143865127235483
KIAA1328	-0.04922472921473808	0.5962419356538575	-0.6454666648685956
FAM124A	2.2469902172047758	3.3878117649463513	-1.1408215477415755
MIA2	-0.7782444211833051	-1.8220399683782356	1.0437955471949305
CTAGE5	-0.600951158905243	-0.9008610649653903	0.29990990606014734
HNMT	-1.3889480226952013	-0.9664740172472737	-0.4224740054479277
LYPD1	0.1338154353512957	-0.9814273151530655	1.1152427505043612
LYPD6B	1.6676559190814801	1.3302693657417262	0.337386553339754
PDCD4	0.16746983222440281	-0.22244981960267474	0.38991965182707755
ADRA2A	-3.2926759491739745	-2.132451484612646	-1.1602244645613284
GPM6A	-1.931777126954965	0.23535487864675186	-2.167132005601717
WDR17	0.3094588717499249	0.9713519428869386	-0.6618930711370137
SPATA4	-2.4077658959567523	3.8952354473452466	-6.3030013433019985
VEGFC	0.5887262110428662	0.5547718316709407	0.03395437937192547
CCDC102B	1.0292589702690744	4.3683580317640285	-3.339099061494954
CD226	-0.30956836452979974	-0.7164676702134272	0.4068993056836274
CNDP1	1.7438023358477241	-4.855041225763081	6.598843561610805
FSIP1	-1.320695866877634	-1.2394018841554575	-0.08129398272217658
DLG2	1.4252397683828903	0.37196662133125624	1.053273147051634
CCDC83	-2.1886752152672253	-1.3272083022287966	-0.8614669130384287
RGS18	0.3509663168398598	1.997465971156842	-1.6464996543169823
PRSS23	-0.6621021325889558	0.1045465895933706	-0.7666487221823264
MTMR12	-0.2329919652952661	0.03912617264351059	-0.2721181379387767
PPP1R1C	0.0	0.0	0.0
C11orf53	5.1393817690283665	-0.7484294463674921	5.887811215395859
CCT5	-0.36547489149281986	0.12105025153967652	-0.4865251430324964
FAM173B	-2.0263242762830203e-05	1.3619583192076075	-1.3619785824503703
DOCK1	-0.6904937214792168	-0.3772495666849087	-0.3132441547943081
DIXDC1	-1.3614431612481783	-1.0655569086934	-0.2958862525547783
DLAT	-0.201457966118741	-0.9203368580605824	0.7188788919418414
PIH1D2	-1.327207897509242	-0.5971295332047766	-0.7300783643044655
C11orf57	-0.14563839912768906	-0.01361737788559303	-0.13202102124209603
TIMM8B	0.804461081731473	17.65250119987274	-16.84804011814127
IL18	-0.7336320082536645	3.8227700002253666	-4.556402008479031
TEX12	-0.4185247551462141	1.233383810151595	-1.6519085652978092
PTS	0.7558587807675936	1.3991464709771764	-0.6432876902095828
PIP4K2A	-0.7846813646746851	-0.4917016507227352	-0.2929797139519499
C2orf50	5.714566080947274	-0.13768625457580663	5.852252335523081
FREM2	-1.4924603373425938	-2.2459844921272922	0.7535241547846985
CRIM1	-0.28091914538602225	-0.46171837322817666	0.1807992278421544
SEC24D	-0.6392983745908349	0.5971884867129944	-1.2364868613038293
ABCB9	0.8579676554939857	0.7871578960448447	0.07080975944914103
RILPL2	-0.6911223674680844	-0.5588147800750658	-0.13230758739301862
DHX37	-0.007356582403177825	0.10738265427908544	-0.11473923668226327
UBC	-0.16283570947815562	-0.30085133147033183	0.1380156219921762
ITPR1	0.04870003659559341	-0.7595571739913289	0.8082572105869223
TKTL2	1.0743363920916797	2.083335928285377	-1.0089995361936972
PRSS53	1.4082792697022168	-0.0653454208302513	1.4736246905324681
SLC7A11	0.7116758788349815	2.3395753180438024	-1.627899439208821
CCRN4L	-0.3355514608556014	0.8546251161698937	-1.190176577025495
ENKUR	-1.5087904164790562	-0.6933293426646923	-0.815461073814364
GPR158	2.702993264678808	2.8203599235812047	-0.11736665890239673
CACNA2D4	-1.8895782578663933	-0.3906137677657464	-1.498964490100647
DCP1B	0.40387310653227093	-0.15699850732315657	0.5608716138554275
CACNA1C	0.3785393191946791	0.5354140171506807	-0.15687469795600162
KCNA6	0.5866107663378641	2.318126397841393	-1.7315156315035292
THRB	-0.00937458897385035	-0.3577491249478646	0.34837453597401424
NGLY1	-0.25045102456398194	-0.5225127285477518	0.27206170398376983
OXSM	-0.3647068592806608	-0.9370263868383244	0.5723195275576636
UEVLD	-0.9773731380333128	-0.9920404264995195	0.014667288466206685
TMEM86A	-0.7965538272617421	-0.8693233652920975	0.07276953803035546
C12orf45	1.0299114666354967	0.31700015489797817	0.7129113117375185
TMEM263	0.12783741680307426	0.19558527615214594	-0.06774785934907168
BTBD11	-0.44940745041577523	-1.097517943265467	0.6481104928496917
UBE3B	-0.03724834231548524	0.013839140274706452	-0.05108748259019169
ANK3	-1.4666144364422529	-1.353586869786846	-0.11302756665540681
IPMK	-0.8537204586316376	-0.7864961515327824	-0.06722430709885518
RAD9B	-1.295408445138651	-2.565146192453996	1.2697377473153455
PLBD2	0.6381833848219784	-0.8475436955994544	1.4857270804214329
DLG5	0.0001691132852599253	-0.1789607495040082	0.17912986278926812
MAT1A	-1.9821056262885453	3.2149900481692963	-5.197095674457842
SLC2A13	0.1721828470422322	-0.010110686413502101	0.1822935334557343
GXYLT1	0.39936184991659385	-0.19470804850400647	0.5940698984206003
TWF1	-0.6812954526200858	0.34447331706577433	-1.0257687696858602
DIP2C	0.11425189121553814	0.04636585059342391	0.06788604062211423
EIF4E	-1.300401035623822	-3.5030051781095306	2.2026041424857086
MAGI1	-0.05285642204578522	-0.12981682611178158	0.07696040406599636
TEX30	-0.6922714081646015	-0.557804342940944	-0.13446706522365748
CSNK1G3	-0.5245705946413786	-0.9394388944882532	0.4148682998468747
SRFBP1	-0.07653944026755877	-0.08360773040026803	0.007068290132709265
AKAP6	-0.061864379463756336	-0.833972947911573	0.7721085684478166
NPAS3	1.9572312796092448	2.38787419273842	-0.43064291312917513
FAM177A1	-0.7066433756485289	0.4092666706774146	-1.1159100463259435
MBIP	-0.8660178471119391	0.4683035214494895	-1.3343213685614286
MIPOL1	-0.08594176054408198	0.07312502175511071	-0.1590667822991927
EXT2	0.25855430724138184	0.28631274399454654	-0.027758436753164695
TMEM18	0.6086266950285841	0.6396688266069432	-0.03104213157835911
ALLC	4.080977635873291	5.390281901971884	-1.3093042660985934
NDUFC2	-0.15712784588755824	-0.10138205431855596	-0.05574579156900228
ME3	1.9909144362830178	1.0393945990759672	0.9515198372070506
ADAMTS12	-0.6703357737193387	1.4997847739288435	-2.170120547648182
NUBPL	-0.270956190540776	-0.5584316881038944	0.2874754975631184
NEK7	-0.6520835677210464	-0.9619654699986304	0.30988190227758405
ATP6V1G3	1.3901619469685755	1.309486545123904	0.08067540184467159
FER	-0.8564972972364009	0.07716148327466055	-0.9336587805110614
VIPAS39	-0.8345504481622035	-0.7990170518023989	-0.03553339635980457
ANKRD50	0.23043548895419175	0.3327789475611267	-0.10234345860693495
UPF2	-0.5159106345641442	-0.14612901870160222	-0.369781615862542
CDC123	-0.25186843335419695	-0.13423471275199894	-0.11763372060219801
SCLT1	0.42538265530561015	0.6057487493731788	-0.18036609406756865
CCDC3	-0.9960946434309497	-0.47503216532080206	-0.5210624781101476
C4orf33	0.38754217433876104	-0.38228999876012093	0.769832173098882
FRMD4A	0.21907233521685487	-0.5089243550360214	0.7279966902528763
SLC25A31	-1.5902427080625905	-4.295612467552609	2.7053697594900186
PTPRO	0.5552735764058907	0.22638224660093886	0.32889132980495184
EPS8	-0.08646125903268942	0.3288818585283142	-0.4153431175610036
ACAD8	1.0391193038462303	0.20796441562900725	0.831154888217223
THYN1	-0.6080112492711853	-0.8191672133385604	0.21115596406737502
VPS26B	3.5519236985974603	-0.2504256446760458	3.802349343273506
NCAPD3	0.3467009645913448	0.09291420558432417	0.25378675900702063
VTI1A	-0.3621815109565638	0.04687576981141106	-0.4090572807679749
QDPR	-0.08498663117148553	-0.9525251246127464	0.8675384934412609
FAM160B1	-0.2685730611083246	0.44530674134574877	-0.7138798024540733
ANO4	4.266069821339185	2.732979134820441	1.5330906865187446
TEX9	-0.3271436075048575	-0.2808809249595594	-0.046262682545298084
QTRTD1	-0.029650909449456364	-0.19106723397281566	0.1614163245233593
DRD3	1.6175570914318667	1.6175570914318667	0.0
MMAA	-1.3226768205343156	-0.5666133130258517	-0.7560635075084639
ZNF827	-0.04702320155320194	-0.45286275876216475	0.4058395572089628
POU4F2	3.9869493802273106	3.9869493802273106	0.0
EDNRA	-0.3271468060619389	0.293083395893861	-0.6202302019557999
NR3C2	0.10664081619318644	-0.27218566638948083	0.37882648258266727
AKR1C2	2.558547606053572	-0.5800061247069834	3.1385537307605555
ADAM8	0.5149776663304833	0.046520535349397374	0.4684571309810859
ITIH2	-2.560151129528472	-0.39696872935541677	-2.1631824001730546
KIN	-0.4954272987154855	-0.4239850122822517	-0.0714422864332338
PIGF	0.453258465786039	-0.7006770577088135	1.1539355234948525
ANKAR	0.5206698452121983	1.0926569332685694	-0.5719870880563711
MFSD6	0.14251689357586006	0.4836976933235144	-0.34118079974765436
RNF144A	-1.6000188623312739	-1.4343789994926817	-0.16563986283859222
ASAP2	-0.7451072310048605	-0.4267710210750639	-0.3183362099297966
ADAM17	-0.13278835264972955	-0.018549417723732198	-0.11423893492599735
FLI1	-0.1869890362892912	1.4064950418361803	-1.5934840781254715
KCNJ1	-2.4638780604452224	-2.1526267359414293	-0.3112513245037931
TMEM45B	-3.0370527683651405	-1.2444534184062386	-1.792599349958902
WWC2	-1.1336223126303695	-1.4880939848868744	0.3544716722565049
CENPU	2.470693552982117	3.7548646930648077	-1.284171140082691
ACSL1	0.8153206777524336	-0.3945302753038842	1.2098509530563177
SLC25A4	0.5874950323636234	0.10307530409409438	0.48441972826952906
AMN1	0.1931420006767306	-0.12817231074064495	0.32131431141737554
BICD1	1.293907619830287	1.3413367320875782	-0.047429112257291184
SAV1	-0.022408879015447525	0.2223058184169524	-0.24471469743239993
NBAS	-0.025066698914419483	0.34426284072744107	-0.36932953964186055
TDO2	0.07841334276274381	3.3590919418556666	-3.280678599092923
GUF1	-0.030956435910028723	-0.1507748057064484	0.11981836979641969
SLC35F4	0.33550363717459053	-3.6115540574635356	3.947057694638126
GABRA2	-1.6123823911973054	5.166566133817893	-6.778948525015199
SACS	0.6641526661295991	2.9789389472328995	-2.3147862811033004
CCDC175	0.5971729038564131	2.9315938706647473	-2.3344209668083344
CENPJ	1.3182357659178976	2.545517814009161	-1.2272820480912636
FBXO4	-0.9197046963931408	-0.7221407857298754	-0.1975639106632654
C5orf28	1.0770243962379293	1.2973111584688857	-0.22028676223095633
PARP8	-0.3121225684727795	0.09044667179361632	-0.40256924026639584
GFRA1	-2.2956272934950004	-2.6951381920055555	0.3995108985105551
CACUL1	-0.2505524893542619	-0.5221186398923949	0.27156615053813304
DST	-0.7814881894116432	-0.7505384473190029	-0.030949742092640342
BEND6	0.91952383796154	-0.282784889341428	1.202308727302968
TIAL1	0.3225146436921458	0.4607235753349448	-0.13820893164279902
BAG3	-0.8995100954268755	-0.3699589729222952	-0.5295511225045804
GLT1D1	0.7482211452084394	0.626711298612234	0.12150984659620545
TMEM132D	-1.5723729059908669	0.5498489595907812	-2.1222218655816483
RBM46	-0.4598061157068679	3.3652550997185475	-3.8250612154254156
SCHIP1	0.7089124784718459	2.8825798611037854	-2.1736673826319395
KCNE4	4.358015744203543	1.6774881874297263	2.680527556773817
AP1S3	-0.8839712803686646	0.1250413983223697	-1.0090126786910343
RABGAP1L	-0.4647636753788822	-0.09130848184757223	-0.37345519353130996
CCDC74B	6.751166878369733	-2.9699103734569783	9.721077251826712
TMEM56	0.2789083527583056	0.026981480305812156	0.25192687245249346
ASTN1	-0.18152403923823024	0.39420474318463794	-0.5757287824228682
FAM168B	-0.6528724000898523	-1.0591859089233973	0.406313508833545
PTPN14	-0.15629804431345562	-0.5216328780997417	0.36533483378628606
MGAT5	-0.7359516799762922	-0.18104984978474992	-0.5549018301915423
TMEM163	-0.05718380399232137	-1.4986071270537478	1.4414233230614264
GPATCH11	0.16598222862063228	-0.9468276678274528	1.112809896448085
HSPB8	-1.46223483273066	1.5874414187842616	-3.0496762515149216
GEMIN6	-1.0492790912935401	1.4699871069624777	-2.519266198256018
TMEM178A	-1.8004406304120417	0.3261395633429105	-2.126580193754952
POU4F1	0.0	0.0	0.0
RNF219	-0.2973958278241029	0.09219260684854103	-0.3895884346726439
CYSLTR2	2.442279482198084	-0.30190319967872925	2.744182681876813
GRID2	-0.46784118293846944	-1.4910310621331149	1.0231898791946454
ARL11	-1.3691689556122744	-6.128668654995015	4.759499699382741
RIT2	2.6169065632924062	0.26156134044714663	2.35534522284526
SETBP1	-0.06193989985278758	0.7161204352139938	-0.7780603350667814
ARL14EP	-0.17400894832307667	-0.5049126264908885	0.33090367816781185
EPG5	0.07615483956495783	-0.004670690275562883	0.08082552984052072
PSTPIP2	-1.7510597232356497	0.32239156345498277	-2.0734512866906325
ATP5A1	-0.17921979280402844	-0.7400323361620522	0.5608125433580238
HAUS1	0.6461498551556639	1.3272477241851233	-0.6810978690294593
C18orf25	-0.08204016190832153	-0.27005434294717023	0.1880141810388487
SPC25	1.9830402022000495	1.1501672497759594	0.8328729524240902
G6PC2	2.0110988474350364	3.650439073681322	-1.6393402262462855
PDK1	-0.2902032122896099	0.2622030610239694	-0.5524062733135793
PDE3B	-0.751133923517032	-2.695806436425282	1.9446725129082498
TCF7L1	0.3144228179158617	0.4165547776990115	-0.10213195978314982
TGOLN2	-0.49392655818561426	-1.081513803249078	0.5875872450634638
SH2D6	1.2233112186846546	-1.3582393893898037	2.5815506080744584
KCNK13	-0.0987361875049162	-2.8239245486782125	2.7251883611732963
UHMK1	-0.25779511791782284	-0.6621480058039921	0.4043528878861693
ATG10	-0.21142832590969185	-0.527150155444823	0.31572182953513117
POC5	0.3796407609871322	0.411606975310983	-0.03196621432385083
SPOCK1	-0.5417893164777317	1.0228690880969662	-1.5646584045746978
FAM151B	-1.4044167045052962	-1.8729432800779096	0.46852657557261335
TADA1	-0.01923731418758745	-0.3564272221670697	0.33718990797948223
GUCY1A2	-1.5785014031649025	-0.07471393866080334	-1.5037874645040992
CWF19L2	-0.40676237579359853	-0.4457116822187235	0.03894930642512495
JMY	-0.13816547548167346	-0.4199293181654076	0.2817638426837341
HOMER1	-1.220524247638652	0.8751232145908081	-2.09564746222946
XRCC4	-1.023485205787395	-0.6308647023568605	-0.39262050343053456
BOLL	0.0	0.0	0.0
ZNF773	-0.0024750157944226636	-0.35822540020532134	0.3557503844108987
SUV39H2	-0.32950281316390084	-0.4091905652125516	0.07968775204865075
DCLRE1C	-0.3757574417486804	-0.626400318446835	0.25064287669815455
OLAH	0.04815325453445746	-0.5311958847568875	0.579349139291345
RPP38	-0.16954997021991147	0.5642158465672891	-0.7337658167872005
NMT2	-0.7963352589437216	0.18471540949612564	-0.9810506684398472
USP12	-1.6135958057237492	-0.7707601074465487	-0.8428356982772005
CCDC50	0.3739310935411888	0.814806903226275	-0.4408758096850862
CAMK4	-4.116583769238583	-1.9802190274439297	-2.1363647417946536
TRIM36	-1.3111606500987478	-1.8646558145567211	0.5534951644579733
ZFP36L2	15.86617172436576	15.86617172436576	0.0
PAN3	-0.2306427825642965	0.2728000055357809	-0.5034427881000774
PLEKHH2	-0.5007319030705855	1.4621913450806692	-1.9629232481512546
PFKM	0.7664904933663061	0.7306091541196373	0.03588133924666881
TMEM123	-0.634906120714561	-0.07908276814641546	-0.5558233525681455
GRIA4	3.0145942036370306	2.7104573992451324	0.30413680439189794
IGSF10	-1.9002383612611489	2.18211628764928	-4.082354648910429
SPEF2	0.08160043569243669	1.6021751981215608	-1.5205747624291241
SPARCL1	1.6905882873889393	3.6891984270189058	-1.9986101396299665
DMP1	0.0	0.0	0.0
MEPE	-2.4700205173722765	-4.001174566789473	1.5311540494171965
MBNL1	-0.19085716476032122	0.4226026034229431	-0.6134597681832643
CAPSL	-0.6732486279421241	-4.7887896081074794	4.115540980165355
NADK2	-0.22887692695995288	0.2852118557285799	-0.5140887826885328
GPD1L	0.35442217885788185	0.21271962910793896	0.1417025497499429
GJA1	-0.13752667865225732	1.3796228521369578	-1.517149530789215
CCNO	1.0290261804747516	-0.7759381579886262	1.8049643384633778
DDX4	-0.5041647472407695	-3.1437494167209197	2.63958466948015
CLEC4F	6.025505773883701	6.025505773883701	0.0
SLC30A6	-0.4091466114167428	0.42819953767999763	-0.8373461490967404
PELO	-0.03670375935857617	0.7782367689115768	-0.814940528270153
RASGRP3	1.2653209265417846	0.22774620759331743	1.0375747189484672
SAR1B	-0.5825437858244911	-0.2857493313877919	-0.29679445443669916
CATSPER3	0.18572957973236726	1.4384385063493492	-1.252708926616982
GPR180	-0.34994115457957875	-0.08740973770789662	-0.26253141687168213
TCTEX1D1	3.5249554061221895	5.774405803964118	-2.2494503978419287
WDR78	0.13902746274588607	0.9610239346912537	-0.8219964719453676
ANKRD22	1.6392629352768533	2.451516058184378	-0.8122531229075249
FARP1	-0.6983083931370571	0.1011480909302449	-0.799456484067302
SLC16A12	-0.4664856574578504	-1.3335726539380488	0.8670869964801984
PANK1	-0.5340508899087713	-1.9263210447498444	1.3922701548410732
PRDM8	-2.7664640619581693	-1.7541308999055687	-1.0123331620526006
BMP3	-2.5262755560007255	-4.41444160294736	1.8881660469466346
HNRNPDL	0.06161224410741717	0.9435425552067755	-0.8819303110993584
HHEX	-0.449017659351842	1.158674306215238	-1.60769196556708
UTRN	-0.2917406919451775	-0.05986807745378453	-0.23187261449139296
GRM1	0.6138967541277325	1.9297311551146576	-1.3158344009869252
PTPRK	-0.38448051210237555	-0.1571324028348693	-0.22734810926750626
GGPS1	-0.3696141757429672	-0.7732952076255435	0.4036810318825763
CNTNAP4	-1.8742362092115574	0.2834645762695325	-2.15770078548109
ZNF117	13.315897233358355	13.315897233358355	0.0
RAB3C	-2.581832984554331	-3.1455098318219683	0.5636768472676374
LMNTD1	0.0	-6.077444902282065	6.077444902282065
MARVELD2	-1.551161561002571	-1.3044447093449918	-0.24671685165757928
RAD17	0.33798904310845135	0.6158345322039454	-0.277845489095494
MED21	-0.6342173944068898	-0.8102695598897158	0.17605216548282598
PLOD2	0.5608373087539906	1.344168094597256	-0.7833307858432654
STK32B	-1.2422544784331597	-1.5391296980390745	0.2968752196059148
NRSN1	-2.183460437846123	-0.9860750846399577	-1.1973853532061651
JAKMIP1	2.554613424539287	1.4060335709023861	1.1485798536369012
ZIC1	2.9994826307247293	0.41402580218362267	2.5854568285411066
GPR125	-0.305873504895227	-0.0691661717162324	-0.23670733317899462
CPB1	-1.673463220327589	0.302963581246523	-1.976426801574112
SREK1IP1	0.09349473267245934	1.2753411154206997	-1.1818463827482404
LGI2	-1.288149066079976	-1.8778941928148662	0.5897451267348903
CWC27	-0.21274567746947604	-0.0363562736091021	-0.17638940386037394
MR1	0.4513056900563299	1.016880159547843	-0.565574469491513
SRP19	-0.48463870660148345	0.4718291439306759	-0.9564678505321593
CENPH	2.33661651788281	3.0586566106445967	-0.7220400927617864
CDYL	-0.240755207970329	-0.21285951581565055	-0.027895692154678464
CARHSP1	-0.42954232621147703	0.23748480037594355	-0.6670271265874206
TEKT5	1.6295981519286027	-0.9750324209006078	2.6046305728292105
BANK1	-0.7721403575119541	0.2060303743746288	-0.9781707318865829
TXNDC11	-0.49930809989866276	0.09076474463074913	-0.5900728445294119
DAB2	-1.1441259240495274	-1.3952657598685665	0.2511398358190391
ACMSD	-1.1323383826298627	-0.9854656594759632	-0.14687272315389954
ACOXL	-2.949406252038574	-0.6002196882065103	-2.3491865638320637
BCL2L11	0.054932732424856745	-0.3186831271382129	0.37361585956306964
ANAPC1	-1.3249880121789888	-1.2807821959367232	-0.044205816242265605
CAST	0.022032676528907835	1.2108180971564346	-1.1887854206275268
SCOC	-1.002939915954566	-1.0554671994353848	0.05252728348081881
CLGN	1.2200645216757648	-0.7884427785996704	2.0085073002754354
CETN3	0.3334737909443328	0.015673064891182698	0.31780072605315013
SMARCA5	-0.29296739344145895	-0.18182765499671305	-0.1111397384447459
SYCP2L	1.6157804698072973	6.288507143271585	-4.672726673464288
BMP6	-0.6300717255914146	-0.13011665162619668	-0.4999550739652179
RASSF3	0.049807415927292986	0.610018762107349	-0.560211346180056
HNRNPU	-0.18775939345240467	-0.09726133227465361	-0.09049806117775105
RANBP2	-0.24218145442790018	-0.7114712882507224	0.4692898338228222
AHCTF1	-0.5791854608328046	-1.887629694073734	1.3084442332409294
MERTK	-0.10540013381773061	0.6608519922884453	-0.7662521261061759
TMEM87B	-0.8380720333553513	-0.9652863843567183	0.12721435100136702
PTPRR	-3.0906149665913825	-0.6533365399701829	-2.4372784266211998
NR4A2	2.1642388465903926	4.15806827185472	-1.993829425264328
CCDC148	-0.5178802309883723	2.273436977910499	-2.7913172088988714
PLA2R1	0.38210717560442564	-0.1312919520821838	0.5133991276866094
RBMS1	0.0950408560699687	0.27153973664931375	-0.17649888057934504
SCN3A	1.132197732436028	2.5423245591319814	-1.4101268266959535
FEZF2	0.0	-2.1030779465975726	2.1030779465975726
CD96	-0.7396233008683262	1.1340263322908117	-1.873649633159138
SLC25A27	-0.4172173997807027	-0.3101749094322326	-0.10704249034847013
GPR110	-2.4686917270904383	-0.6595518162838392	-1.809139910806599
GPR115	-0.8209318362387618	1.111692355328272	-1.932624191567034
FRMD1	1.2719654019853284	-0.42304526337703585	1.6950106653623642
FAM49B	-0.4180173772382041	0.5329035923528656	-0.9509209695910696
ASAP1	0.34865184374258984	1.4134978628939496	-1.0648460191513598
TRAPPC8	-0.37992799316222214	-0.2956048688889501	-0.08432312427327204
FAM81B	-1.4633149123114513	2.6043886565932244	-4.067703568904676
INO80C	0.742618916385057	0.7907962041626311	-0.04817728777757413
LPCAT1	0.31146520190792515	1.4839382451040537	-1.1724730431961286
NMRAL1	-0.18377667472649684	-0.2379437818077168	0.05416710708121997
UBALD1	-0.09642618109999646	0.02385925832673408	-0.12028543942673053
C16orf89	2.1266920016537716	0.8544874412866772	1.2722045603670944
TMEM251	-0.5476603803538893	0.03589082275128508	-0.5835512031051744
ING1	0.09239725067522908	0.4013943418936101	-0.30899709121838104
TEX29	0.0	-6.159459655964708	6.159459655964708
SPACA7	0.0	0.0	0.0
ADPRHL1	-2.458873785223079	1.4728619851308582	-3.931735770353937
CMTM7	-1.4983823403657324	-0.4108483526502038	-1.0875339877155286
FBXL2	-0.8705821987722828	0.8424891330149471	-1.71307133178723
UBP1	-0.15203437456347846	-0.0004889181404239551	-0.1515454564230545
RMND5A	-0.7486238955618711	-1.5726590099608426	0.8240351143989715
CD8A	-2.2959791470709834	-0.8914941081657477	-1.4044850389052357
RPIA	0.5055322750584468	0.6627670744468901	-0.1572347993884433
PTPRD	-0.7857633890477222	-1.0971267420356172	0.31136335298789497
LURAP1L	-0.2856959285640226	0.47379027971809506	-0.7594862082821177
CNKSR3	-1.0772401413703623	-0.07291081690166745	-1.0043293244686948
GTF2E1	-0.6731365739961488	-0.8113578813407187	0.13822130734456994
CFDP1	-0.5835490212239662	-0.29502140874241967	-0.28852761248154657
ZDHHC7	0.10783595699681481	0.27795156510711294	-0.17011560811029813
FAM92B	0.0	0.0	0.0
C7orf31	-0.9193782363371241	5.627686269769657	-6.547064506106781
TMPRSS11D	1.4627587909841542	2.7105779716801957	-1.2478191806960415
JAZF1	0.19409139194061975	0.9256930129748149	-0.7316016210341951
CMIP	0.11095893790714495	-0.3128486432361921	0.42380758114333705
SPHKAP	5.494957771372018	3.2036588336848006	2.291298937687218
KCNJ16	-0.6248448971205622	-0.4022783220103623	-0.22256657511019995
PID1	-0.7889810551580148	-0.5568593015122008	-0.232121753645814
TRIP12	-0.6372699171092542	-0.3729406491134011	-0.2643292679958531
FBXO36	-0.61192553448344	0.4358441666880113	-1.0477697011714513
CEBPG	-0.4596703480164672	0.6989743764975778	-1.158644724514045
KCTD15	0.7327107414081464	-0.6090704393875699	1.3417811807957163
ZNF599	10.85776073930935	10.85776073930935	0.0
MCOLN2	-0.28818870864408885	-2.345804992915922	2.057616284271833
LGI4	0.40337793015424595	2.1134247300969946	-1.7100467999427487
DDAH1	-1.1557823513489414	-1.4651420391486898	0.30935968779974843
SREK1	-0.025714955671623407	0.14474864234753948	-0.1704635980191629
CHD1	-0.0974160279813221	0.4210898532471363	-0.5185058812284584
ANKFN1	0.6909476965177147	3.2988977674296747	-2.60795007091196
DGKE	0.1968689889375148	-0.7160200638043688	0.9128890527418836
HS2ST1	0.24044790872713406	-0.4161701971423204	0.6566181058694545
MSI2	0.29569081853784684	0.019745521468524707	0.27594529706932214
CACNA2D1	0.9059452164499509	0.45615943355233046	0.4497857828976204
ZUFSP	-0.2480425889388549	-0.23371902988976778	-0.014323559049087109
HS3ST3A1	0.6935979491080764	-0.8710271392780555	1.564625088386132
GDPD1	-0.4306069908920991	-0.13630664677903548	-0.2943003441130636
NUS1	0.18945898293199903	-1.0169401106022775	1.2063990935342765
SEMA3D	-2.1932537564364694	-0.3740623520782922	-1.8191914043581772
PPP2R5E	-0.4242058910545481	0.189808882750504	-0.6140147738050521
ASB17	-0.44506398758016563	4.2644738778288165	-4.709537865408982
GRAP	-0.15429209617705464	0.14365370306365044	-0.2979457992407051
SLC5A10	-0.47461875483244054	-1.2867573710315643	0.8121386161991238
AK5	-5.085329252608167	-3.2829371912368126	-1.8023920613713544
