	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
WDFY2	15.149126666666668	11.894325000000002	14.950268333333334	18.279683333333335
LPAR6	32.929366666666674	32.31655	17.009581666666666	22.91195
ESD	210.13850000000002	276.37350000000004	139.1525	71.45543333333332
RB1	23.4563	29.85435	36.34276666666667	42.60236666666666
SBNO1	34.77085	59.04073333333333	69.83663333333332	124.55133333333335
MORN3	13.11191166666667	5.358248333333333	0.8786883333333334	1.124805
SETD1B	30.72911666666667	37.64525	62.81146666666667	75.76998333333334
VPS33A	42.14975	74.04115	127.75299999999999	187.07533333333333
VPS37B	69.73126666666667	69.22211666666668	75.43851666666667	122.33733333333333
RHOF	53.11763333333332	59.22653333333333	77.3302	131.4101666666667
DENR	127.28153333333334	237.15600000000003	143.9081666666667	369.10983333333326
DIAPH3	0.7548056666666666	0.6862331666666667	1.7704121666666666	1.4966763333333333
SLAIN1	289.4053333333334	196.56366666666665	182.04049999999998	126.91383333333334
RBM26	70.99026666666667	100.72673333333334	102.84421666666667	81.49811666666666
SRRM4	27.21153333333334	48.839800000000004	67.7527	46.885099999999994
METTL21C	3.8609966666666664	1.7230216666666667	0.22481833333333334	0.3631216666666666
MBNL2	294.1143333333334	462.0408333333333	449.7195	399.64466666666664
ZIC5	12.066873333333334	8.702918333333335	33.315466666666666	12.289943333333335
ABHD13	55.524849999999994	69.89926666666666	78.89866666666667	127.32766666666667
RAB20	12.742073333333336	7.760888333333334	9.496376666666666	4.826088333333333
GRTP1	5.6715566666666675	4.91971	16.352384999999998	15.833948333333334
CUL4A	54.43226666666667	55.45781666666667	57.48778333333334	120.6185
TTC6	0.05165516666666667	0.0	0.0315985	0.24553950000000002
SSTR1	12.274074999999998	29.819533333333336	7.3447000000000005	68.4825
CDH24	29.16295	30.6116	80.40551666666667	37.064366666666665
REM2	7.6985133333333335	18.30724	5.22574	30.463333333333335
CBLN3	7.530313333333332	17.239106666666665	60.42869333333334	22.134856666666668
TSSK4	12.422806666666666	7.4641199999999985	30.833649999999995	2.0347136666666668
NOVA1	156.68933333333334	147.78616666666667	213.66600000000003	155.51383333333334
FITM1	5.32787	2.901151666666667	0.7075445	3.2084816666666662
MDGA2	13.746233333333334	19.68695	15.778683333333333	44.98523333333333
TMX1	35.581316666666666	55.74706666666666	74.01791666666666	94.96151666666667
FRMD6	10.503388333333332	15.571943333333335	25.95335	48.31263333333333
PELI2	13.668205	16.00589666666667	19.764349999999997	51.96503333333333
RTN1	1061.3398333333332	1528.5616666666667	1456.1833333333332	2500.741666666667
C14orf37	20.451349999999998	50.83383333333333	33.78718333333334	91.44118333333334
SYT16	14.022236666666666	34.17321666666667	38.34548333333334	205.01466666666667
SLC38A6	17.512083333333333	12.112035	6.823460000000001	16.31528
NAA30	32.03906666666666	50.36335	76.59361666666666	73.53151666666666
RDH12	6.860891666666667	13.07672	56.17976666666666	5.868171666666666
DCAF5	37.820883333333335	47.39613333333333	67.22946666666667	93.4386
RAB15	57.05011666666667	77.36821666666667	99.74399999999999	112.3925
WDR89	35.05885	42.131433333333334	29.681399999999996	9.818358333333334
ESR2	0.720525	0.49761099999999997	1.092154	0.9407278333333334
KCNH5	10.3257	30.569233333333333	61.76383333333333	47.76168333333333
STON2	11.503106666666667	12.549683333333334	9.319226666666667	21.1131
EFCAB11	10.335633333333332	6.754770000000001	1.0232216666666665	0.34641166666666673
GPR65	1.5346983333333333	3.6396116666666667	0.18725333333333335	1.6235761666666668
PTGR2	37.48036666666666	40.16271666666667	54.15401666666667	81.55506666666666
JDP2	150.99599999999998	236.09266666666664	162.38933333333333	279.89799999999997
AK7	1.7328025	1.4185056666666667	1.1235726666666668	4.890298333333334
FAM181A	16.525783333333333	6.819005000000001	3.5538851666666673	5.296208333333333
SLC24A4	12.717703333333334	15.370316666666668	61.94726666666668	62.396649999999994
FBLN5	22.01003333333333	28.63751666666667	17.8257	21.638599999999997
SERPINA10	0.14251116666666666	0.134226	0.0	0.12561550000000002
C14orf79	43.95853333333333	53.30953333333334	41.574999999999996	46.86358333333333
WARS	160.64705	260.1286666666667	206.144	196.97966666666665
SLC25A47	0.0	0.23566166666666669	0.3866716666666667	2.697013333333333
WDR20	68.37214999999999	75.12443333333333	71.93388333333333	69.08076666666666
NIPA2	110.84383333333331	140.51283333333333	180.81983333333332	140.16966666666667
SLC12A6	30.467833333333335	47.19415	78.32848333333334	135.27333333333334
DUOXA1	0.169975	14.213709999999999	0.132209	0.39611
MFAP1	74.54401666666666	88.93836666666668	116.53276666666666	0.0
TCF12	41.05248333333333	39.1798	34.67635	58.71885
SORD	7.256101666666667	25.515133333333335	26.015249999999998	50.70003333333333
SERF2	935.5053333333334	760.1241666666666	475.24316666666664	29.889666666666667
ZSCAN29	28.497249999999998	33.41506666666667	40.67691666666667	8.949036666666666
DUOXA2	0.0	0.63645	0.0	0.16799333333333333
DUOX2	0.18578833333333333	1.6204993333333333	0.031552666666666666	0.0
LYSMD2	380.89733333333334	407.924	321.4183333333333	367.5706666666667
SLC27A2	6.134431666666667	5.32083	0.8438596666666666	168.10375
FGF7	0.6420533333333333	2.3568283333333335	5.543695	9.268673333333332
HDC	0.0	0.15343533333333334	0.30391533333333337	2.9064333333333336
GCNT3	0.1383585	0.12680666666666665	0.8850075000000001	0.16744500000000004
BNIP2	25.061933333333332	39.04376666666667	24.12385	72.60601666666666
GTF2A2	174.59849999999997	192.81216666666668	130.45738333333335	111.56646666666666
SRP14	1803.3366666666664	1865.0016666666668	64.48448333333333	375.74216666666666
BAHD1	35.78123333333333	42.61748333333333	67.6943	90.6683
DISP2	18.850408333333334	39.87833333333333	67.05523333333333	450.17749999999995
CDAN1	15.198833333333333	19.76161666666667	38.93645	34.01591666666666
TLE3	25.920866666666665	32.051350000000006	62.2269	76.77845
ANP32A	223.2733333333333	288.89033333333333	275.02750000000003	716.5738333333334
COMMD4	44.18343333333333	38.96248333333333	14.262331666666668	87.42086666666667
UBE2Q2	36.83558333333333	49.06475	31.353166666666667	130.95566666666664
PSTPIP1	4.281633333333334	2.1756143333333333	2.470988333333333	3.2638916666666673
ETFA	67.33705	66.69173333333333	46.888083333333334	171.821
BCL2A1	8.712601666666666	16.85931833333333	1.87059	5.418706666666666
HMG20A	63.88688333333334	121.07353333333333	110.56433333333335	153.55499999999998
SCAPER	42.25183333333333	33.46256666666667	41.75176666666666	52.00033333333332
TSPAN3	573.9848333333333	878.3061666666666	608.9395	958.3969999999999
WDR61	91.68693333333334	125.43133333333333	88.98651666666666	84.54331666666667
NCOA2	31.42865	53.264433333333336	72.35548333333334	117.67090000000002
NEIL1	72.39445	116.29761666666667	81.90255	32.294450000000005
MAN2C1	130.28433333333334	140.27349999999998	142.23633333333333	110.22036666666666
DNAJA4	156.05101666666667	370.55299999999994	100.65565	127.37216666666666
MESDC1	72.53598333333333	75.58565	80.0947	126.7075
TPM1	53.99048333333334	74.27345	88.92296666666668	108.38216666666666
IGF1R	23.926783333333333	48.140383333333325	53.56041666666667	63.651683333333345
ARRDC4	38.5385	36.35665000000001	14.432133333333333	23.17878333333333
PIF1	5.820645	5.817681666666668	2.5771755	0.361659
USP3	15.235333333333335	12.824695	30.6632	41.3146
CYP11A1	3.2949483333333336	0.171675	0.0	8.35584
BBS4	22.201066666666666	32.15598333333333	30.785366666666665	89.42898333333333
PML	30.429166666666664	40.885016666666665	68.65331666666667	18.2889
ADAMTS17	4.682215	5.325936666666666	12.131083333333331	8.857181666666667
LINS	10.985241666666667	17.72148333333333	18.121683333333333	20.8808
ULK3	132.89433333333335	106.24863333333333	83.67278333333333	34.81865
PCSK6	73.66118333333333	20.656316666666665	9.978441666666667	24.417599999999997
CCDC33	0.0	0.0	0.052334	1.0115826666666667
CELF6	30.88555	57.993500000000004	30.161050000000003	47.69646666666667
SCAMP2	55.9111	60.94750000000001	55.1813	54.84456666666667
CYP1A2	0.0	0.13496916666666667	0.17653666666666668	0.0
LMAN1L	0.6643150000000001	0.24150833333333332	0.7732045	0.0
HAPLN3	6.5127809999999995	6.140105000000001	11.111236666666668	4.264341666666667
RHCG	8.439623333333333	8.61967	8.828375	4.168428333333334
POLG	58.23773333333333	73.53320000000001	76.03814999999999	99.68951666666668
RLBP1	22.426399999999997	4.294135	20.765635	37.97473333333333
FANCI	5.123193333333333	7.124705000000001	2.043743333333333	0.7367356666666667
ABHD2	35.61169999999999	50.38210000000001	62.81741666666667	148.48933333333332
WDR93	0.9893568333333334	0.6062025	3.855388333333334	0.6503273333333334
TICRR	0.2493351666666667	0.975858	0.0	0.0
NTRK3	44.67628333333332	58.88388333333334	84.83131666666667	95.02685000000001
DET1	19.293400000000002	24.050749999999997	24.709149999999998	15.97575
MFGE8	131.85321666666667	83.11956666666667	153.77583333333334	539.0918333333333
ZNF710	19.718899999999998	22.6698	31.845666666666663	43.67963333333333
ST8SIA2	0.39388333333333336	0.3428875	0.52398	5.046523333333334
MCTP2	0.5453575	2.9716166666666664	0.5913881666666666	2.274015
IQGAP1	55.0554	62.699733333333334	39.53821666666667	28.960849999999997
CRTC3	37.468783333333334	44.80178333333333	49.76056666666667	24.58583333333333
EFTUD1	14.3635	17.958099999999998	14.052900000000001	20.013633333333335
SH3GL3	198.8698333333333	167.98416666666665	139.73833333333334	106.37496666666668
SEC11A	83.45616666666668	73.42899999999999	50.456716666666665	68.45681666666667
SEPT12	4.353703333333333	0.0	6.341245000000001	0.0
GLYR1	147.5936	203.67600000000002	176.15050000000005	293.7486666666666
PMM2	8.491959999999999	17.046499999999998	49.76741666666667	28.731873333333336
SLC5A2	20.51406666666667	22.04126666666666	19.258799999999997	21.74060333333333
ITGAX	9.037946666666668	23.584855	1.9086866666666664	0.2496475
TGFB1I1	19.120518333333333	8.328776666666666	8.307478333333334	42.41406666666666
C16orf58	60.45643333333334	77.03835	65.28836666666666	35.9627
ARMC5	48.62343333333334	51.698	48.7768	50.838750000000005
PARN	27.50881666666667	25.347583333333333	25.95945	32.70886666666667
FTO	116.83038333333333	236.50516666666667	243.09666666666666	366.66916666666674
UQCRC2	433.99216666666666	448.2381666666667	474.96233333333333	551.6773333333333
CDR2	57.85616666666667	39.62185	11.305886666666668	55.307950000000005
IGSF6	4.1749	9.38113	5.641431666666667	3.6103099999999997
ARHGAP17	25.6716	17.548783333333333	20.160383333333336	23.804233333333332
MYLK3	0.19583833333333334	0.32656266666666667	0.4907703333333333	1.689957833333333
ABCC12	3.770783333333334	1.7417068333333334	0.065829	0.687071
NKD1	18.70775	16.35063166666667	9.659536666666668	38.47071666666667
DHX38	67.81084999999999	64.20225	66.265	63.13581666666666
TXNL4B	26.168400000000002	29.6974	64.6875	61.76558333333333
MARVELD3	0.0	1.3012866666666667	0.0	2.232765
CHST4	0.45715966666666663	0.307971	0.20463833333333334	0.0
ZFHX3	3.9621666666666666	4.667699	2.258185	9.308008333333333
CPNE2	80.73633333333333	77.94858333333333	28.215816666666665	42.98278333333334
NLRC5	3.7684865	3.4537975	1.9544551666666667	0.8704015000000002
KATNB1	105.5713	144.27283333333332	0.0	82.82208333333334
KIFC3	69.83423333333333	84.57078333333334	74.29251666666667	85.00155
ADAMTS18	5.492280000000001	0.0	1.7322873333333335	2.6663366666666666
NUDT7	30.19803333333333	14.786866666666667	4.20253	21.984416666666664
GCSH	0.0	13.15133	142.0668333333333	124.48416666666667
CMTM3	19.04229666666667	16.629266666666666	13.402369999999998	72.36739999999999
CMTM2	4.190725	3.916641666666667	7.525901666666669	0.0
CDH11	50.3191	51.15828333333334	62.13606666666667	128.092
MAP1LC3B	226.1861666666667	407.9476666666667	1.8461433333333337	77.1854
MBTPS1	92.75284999999998	132.05550000000002	120.52283333333334	130.5505
CDH13	55.76786666666667	147.72218333333333	143.37433333333334	125.78408333333333
ZCCHC14	45.542	52.87956666666667	81.68963333333333	126.53366666666666
TLDC1	17.546278333333337	10.433336666666667	35.75275	24.401016666666667
ADAD2	4.830841666666667	1.1780733333333335	1.5511303333333333	0.5123485
OSGIN1	18.941193333333334	14.94117	20.918583333333334	8.275785
IRF8	2.85214	11.339271666666669	3.67522	7.647683333333333
RHOT2	187.535	174.34816666666666	220.999	212.552
RPL3L	0.21107333333333334	0.0	0.6170833333333333	1.2025133333333333
RPS2	441.96466666666674	113.35623333333332	3.1766850000000004	20.008291666666665
NDUFB10	1197.0216666666668	1169.9516666666668	1027.9370000000001	856.8533333333334
PDPK1	30.065983333333335	93.2643	119.90883333333333	138.87800000000001
TIGD7	0.0	0.0	0.0	0.0
DEF8	157.61299999999997	133.04183333333333	156.79433333333333	107.4627
TCF25	292.86	289.44883333333337	219.79050000000004	1177.9566666666667
GALNS	19.783158333333333	28.3432	36.591316666666664	21.31985
GAS8	78.92398333333334	62.65265	53.418033333333334	57.57095
MED9	188.4172	317.1748333333333	220.03966666666668	304.638
COPS3	128.09958333333336	190.40583333333333	127.83083333333332	169.1545
GID4	21.543499999999998	8.780768333333333	19.560066666666668	124.62416666666668
MYOCD	0.37055516666666666	0.6591478333333333	0.886444	0.1945598333333333
KSR1	26.072233333333333	24.950566666666663	36.310716666666664	78.96538333333334
CIRH1A	101.97946666666667	95.61603333333333	63.81281666666667	90.7901
RANBP10	20.8901	21.1122	39.321216666666665	52.25508333333334
CTRL	16.33752	3.1702483333333333	16.591028333333334	2.5623766666666667
DPEP3	0.84091	0.17085166666666665	0.24176166666666668	0.16387966666666667
GFOD2	92.72095	89.44848333333334	175.7833333333333	61.39903333333333
NOB1	88.25798333333334	113.61226666666666	69.43106666666667	83.71528333333333
PRPSAP2	80.5016	90.83515	67.27210000000001	130.48933333333332
UNC45B	0.07095216666666666	0.7483008333333333	5.000191666666666	2.2442966666666666
PCTP	14.400983333333334	17.51746	7.889531666666667	2.8878916666666665
OR4D1	0.0	0.0	0.0	4.448720000000001
TOM1L1	8.58271	10.720421666666667	15.155483333333335	30.70723333333333
KIF2B	0.0	0.0	0.0	0.0
C17orf80	45.347833333333334	74.85311666666668	42.28636666666667	24.846643333333333
VPS53	41.06773333333333	42.80429999999999	79.46528333333333	126.58216666666668
SPATA22	3.1505666666666667	8.631541666666667	17.410333333333337	0.15198250000000002
SGSM2	177.60933333333332	228.45533333333333	266.7946666666667	171.63483333333332
NPEPPS	188.289	243.096	268.0891666666667	219.74916666666664
SKAP1	0.0	1.6736350000000002	0.0	3.682636666666667
LRRC46	1.6517366666666666	1.3699583333333332	0.0	1.3143666666666667
SCRN2	89.50068333333333	66.63186666666667	102.9868	13.248085000000001
SSH2	17.712533333333333	23.749583333333334	20.22576666666667	49.8876
RHBDL3	126.82951666666668	147.94983333333332	114.28551666666665	50.59236666666667
SPACA3	0.0	0.0	0.0	0.0
ARSG	15.951853333333332	14.419649999999999	18.32695	46.80736666666667
ABCA8	38.785066666666665	29.12991666666667	30.215883333333327	25.299333333333337
G6PC3	156.95816666666667	122.90638333333332	76.05548333333333	205.46899999999997
CLTC	402.76783333333333	613.6975000000001	686.4966666666666	836.2868333333332
C17orf64	0.0	0.0	0.0	0.0
BCAS3	71.49245	83.06733333333334	65.80178333333333	89.87085
PTRH2	139.57433333333333	122.66270000000002	138.40533333333335	117.60705000000002
SS18	73.1219	60.40215	41.040416666666665	61.5412
TAF4B	18.04489333333333	23.412216666666666	11.14635	9.723701666666665
AFG3L2	117.5252	164.19366666666664	136.911	156.19050000000001
SLMO1	32.32001666666667	44.373799999999996	31.920083333333334	95.06829999999998
IMPA2	14.453984999999998	18.604183333333335	13.296851666666667	11.598059999999998
GNAL	23.80459666666667	37.40116666666666	50.29913333333334	176.604
SLC39A6	76.01818333333334	89.43521666666668	80.18971666666668	96.949
RPRD1A	148.78494999999998	203.4308333333333	218.48733333333337	194.43133333333336
C18orf21	81.54295	87.9458	80.14991666666667	78.83680000000001
GALNT1	60.28438333333333	81.27935	79.90553333333332	126.98533333333332
ASXL3	5.043596666666666	8.835395	10.381466666666666	9.332183333333335
ADCYAP1	16.296065000000002	11.164118333333333	13.309289999999999	41.75261666666667
MEP1B	0.39674783333333336	0.59356	0.09332083333333334	4.796935666666666
GAREM	25.086183333333334	23.383566666666667	40.95675	74.93941666666667
ESCO1	19.8219	29.09956666666667	29.12816666666667	33.5481
OSBPL1A	277.253	305.91599999999994	309.9405	350.1466666666667
GATA6	0.0	1.2580933333333333	0.0	0.41774500000000003
GREB1L	3.953673333333333	8.77756	15.3954	14.382366666666668
C18orf8	70.30736666666667	78.16815	37.98773333333333	54.17778333333333
PELP1	190.477	176.70950000000002	143.82583333333332	83.46039999999999
NPC1	97.30403333333334	66.96651666666666	56.13216666666667	114.15583333333332
SLC14A1	48.92818833333333	23.448611666666665	20.702916666666667	14.703018333333334
ARRB2	72.42171666666665	81.31836666666666	79.72093333333333	55.852466666666665
SLC13A5	18.73853833333333	8.610648333333334	23.78335	28.771533333333338
ZMYND15	2.3959175	3.0880166666666664	1.0201079999999998	0.546337
WRAP53	20.496333333333336	18.35675	51.029133333333334	30.264
MINK1	217.18650000000002	258.35983333333337	286.42583333333334	473.81566666666663
SAT2	291.4823333333333	401.21883333333335	271.40350000000007	20.460800000000003
ASGR1	14.211165000000001	13.13282	19.07920333333333	1.17936
PIK3R5	1.1884263333333334	1.0698676666666667	1.7187076666666667	3.80517
TP53	10.853208333333333	11.742856666666668	8.375558333333332	74.8688
CCDC40	17.478516666666668	38.44986666666667	13.984988333333334	3.7219785
ARHGDIA	312.6383333333334	355.436	301.55199999999996	667.7745
TMC6	77.29803333333332	35.565983333333335	43.62201666666667	12.29838
SLC16A3	26.936466666666664	28.32641666666667	14.236093333333335	8.628721666666667
CARD14	2.4387749999999997	2.786448333333334	4.856348333333334	1.7495166666666666
TTYH2	163.97505	120.26940000000002	128.08816666666664	90.3082
RAB40B	241.59733333333335	222.98566666666667	140.54666666666665	88.31545
EIF4A3	84.83068333333334	48.56145	139.62566666666666	127.07566666666666
CSNK1D	194.23066666666668	246.2541666666667	268.18399999999997	311.90066666666667
ANAPC11	700.3634999999999	495.9021666666666	450.3621666666666	413.7291666666667
TBCD	72.42450000000001	101.97589999999998	95.06188333333334	52.655466666666676
FN3KRP	99.72736666666667	147.22066666666666	169.2275	90.9219
NARF	180.2166666666667	105.44753333333334	92.23376666666668	104.21736666666668
RPTOR	37.33158333333333	51.575433333333336	67.78968333333334	82.86496666666666
FOXK2	96.16244999999999	131.53883333333334	119.54583333333335	210.143
TRIM65	27.780649999999998	45.37846666666667	36.22515	12.072811666666666
CBX8	1.415773333333333	1.0340266666666666	3.218005	4.472698333333334
SECTM1	5.157468333333333	1.6502633333333334	3.199428333333334	0.0
RNF157	187.78113333333332	213.38449999999997	229.51216666666664	403.1886666666667
CEP131	26.286966666666668	40.86291666666667	33.371900000000004	52.40285
ZNF750	0.6138750000000001	0.0	0.0	0.6193283333333333
WDR45B	251.94433333333336	285.95166666666665	100.60116666666666	219.2703333333333
CBX4	47.499950000000005	50.12813333333333	48.432516666666665	61.257650000000005
RNF165	9.460025	31.916216666666667	28.692333333333334	89.54036666666666
DYM	52.51783333333333	66.661	66.2111	109.25643333333333
MAPK4	108.15058333333336	105.76808333333334	161.523	161.23116666666667
ELAC1	22.134133333333335	23.160733333333337	31.4576	78.74578333333334
MBD1	79.60626666666666	109.9359	122.09733333333332	69.0449
SMAD4	54.34121666666667	58.34138333333333	58.9364	92.04445
TNFRSF11A	2.885291666666667	1.7183983333333332	1.8587133333333334	9.840788333333334
ZCCHC2	17.657211666666665	24.55496666666667	28.370199999999997	26.627116666666666
FBXO15	9.709674999999999	13.302735000000004	4.679123333333332	0.8338533333333333
CBLN2	78.55113166666668	102.9794	50.553133333333335	86.70381666666667
PMAIP1	18.63723	1.6235600000000001	2.421396666666667	3.5318416666666663
P3H4	12.902426666666669	37.318666666666665	39.64351666666667	37.3051
NT5C3B	259.43649999999997	218.04283333333333	261.93100000000004	164.74433333333332
FAM134C	45.60511666666667	73.11321666666667	95.44943333333333	129.2485
ERBB2	12.467518333333333	8.519503333333333	12.456178333333332	3.905296666666666
GRB7	1.7115133333333334	2.4929466666666666	0.37084616666666664	6.967064999999999
MIEN1	157.13616666666664	60.31726666666666	78.69124999999998	130.97976666666668
PNMT	22.22341666666667	24.24952833333333	3.04228	1.5188750000000002
ARL5C	0.0	1.6788166666666668	0.0	5.454606666666667
STAC2	179.80566666666667	324.277	188.31483333333333	232.76500000000001
IGFBP4	23.328933333333335	60.19363333333334	34.923856666666666	277.3301666666667
FKBP10	39.895983333333334	25.68959	27.455150000000003	14.691781666666664
TXNL4A	471.3776666666666	345.18649999999997	285.8533333333333	196.071
CACNA1A	103.04755	147.168	208.7435	197.2915
SAMD1	229.02150000000003	185.62199999999999	159.16983333333334	86.56015000000001
BRD4	87.89688333333334	120.38428333333333	151.17749999999998	172.665
SLC39A3	144.24283333333332	124.43316666666668	131.67323333333331	170.18333333333334
NFIC	168.59396666666666	229.673	185.75483333333332	179.6743333333333
TPGS1	189.90199999999996	193.38116666666664	170.48066666666668	351.34166666666664
PPAP2C	104.95148333333334	71.60881666666667	32.471133333333334	15.274905000000002
PRDM15	3.85502	9.204866666666666	13.165053333333333	16.093043333333334
PFKL	203.0773333333333	211.08100000000002	145.2844	310.58950000000004
VAV1	2.338362833333333	3.6467683333333327	0.6687728333333333	5.584949999999999
CIB3	0.34104833333333334	0.3596266666666666	0.0	0.0
CTD-3222D19.2	0.0	0.0	0.7481966666666667	7.157491666666666
SH3GL1	106.94471666666668	119.61748333333334	91.94793333333332	85.77551666666666
DUS3L	72.24669999999999	8.801416666666666	12.984316666666667	852.2323333333334
DPP9	32.20191666666667	36.86033333333334	48.189633333333326	129.89266666666666
DMRTC2	0.0	0.0	0.0	0.0
CCDC97	56.77993333333333	37.43533333333333	80.09401666666666	163.70683333333332
TMEM91	74.26208333333332	62.12876666666666	99.86458333333333	71.69773333333333
SIRT3	139.31443333333334	160.46466666666666	58.74074999999999	257.95733333333334
IFITM3	1578.1725	658.0531666666667	160.61168333333333	100.82870000000001
ATHL1	10.618438333333332	12.527700000000001	13.746183333333335	11.92532
HUNK	17.509775	26.189166666666665	34.831833333333336	50.81008333333333
COL6A1	134.67170000000002	14.62696333333333	30.00503333333333	85.17628333333334
IFNAR1	76.69575	46.72463333333334	69.12576666666668	75.06455
SOD1	1484.5466666666664	1670.5316666666668	740.3571666666667	2264.9016666666666
COL6A2	35.89333333333334	15.767453333333334	52.80081666666666	36.83578333333334
SIK1	41.79086666666667	24.040813333333336	24.45798333333333	34.26063333333333
DNMT3L	0.0	0.0	0.14178283333333333	0.17104666666666665
TRPM2	58.05965	82.68241666666667	44.821866666666665	38.25118333333333
SCYL1	195.621	245.76433333333338	184.24433333333332	163.06733333333332
TMEM50B	77.51466666666666	131.04066666666665	125.2611	162.28133333333332
APP	2247.8056666666666	2893.7766666666666	2716.1916666666666	3154.2549999999997
DOPEY2	28.028049999999997	40.665400000000005	49.45735	126.17149999999998
URB1	23.35163333333333	22.94005	17.491183333333336	18.5364
AKT1	149.02849999999998	124.94083333333333	127.38816666666668	279.7445
IL19	0.0	0.0	0.0	0.0
EMP3	48.14566666666667	94.00196666666666	34.64169999999999	12.921986666666669
SAE1	199.3325	431.69599999999997	521.6613333333333	260.1515
NTN5	3.722785	8.309855	1.541887166666667	57.64416666666667
LMTK3	268.2071666666667	147.39091666666667	324.02316666666667	517.0273333333333
CBLC	0.39416500000000004	0.0	1.4805149999999998	1.9520533333333334
WTIP	13.434908333333333	16.403278333333333	39.2597	18.69712
ADAMTS10	44.1244	61.75143333333333	58.56276666666667	33.855466666666665
SLC6A3	0.0	0.2206245	0.0	20.375494666666665
RNPEPL1	81.65576666666668	85.29408333333333	72.28073333333332	90.1968
CAPN10	57.407199999999996	91.89856666666667	70.58970000000001	58.45588333333334
MYO1F	5.904821666666667	5.756715	3.1221983333333334	4.13478
NLRP12	0.0	0.0	0.0	0.0
ZNF787	3390.535	0.0	0.0	999.7246666666666
C19orf52	51.44745	77.01476666666667	108.26718333333332	166.74483333333333
FBN3	0.0	2.0797	0.0	0.0
CARM1	107.65273333333334	105.85725000000001	98.96045	137.03283333333334
EVI5L	129.6753	120.89006666666666	141.83566666666664	147.0415
TM4SF5	0.3203783333333334	0.0	0.0	2.0057416666666668
SLC47A1	4.683298333333332	6.817716666666667	29.744398333333336	19.62197
PSMB6	325.48066666666665	321.0356666666667	310.51750000000004	417.4205
SIGLEC10	3.149855	12.952136666666666	0.6588211666666667	0.2559926666666667
ACPT	0.297405	0.5431216666666666	0.17736833333333335	0.0
KLK3	0.43210499999999996	0.0	0.9145683333333333	0.37217000000000006
ZNF473	67.74504999999999	69.93291666666666	59.534699999999994	3.3755
FAM71E1	62.610299999999995	149.81833333333333	39.07985	9.694056666666668
RPS11	4893.83	766.219	1665.4966666666667	1196.5600000000002
CTD-2545M3.6	0.43223833333333334	0.0	0.515455	0.35056333333333334
RPL13A	27.776516666666666	2.51981	412.3535	650.3326666666667
CTU1	37.90865	26.860633333333336	42.334199999999996	24.066730000000003
NOSIP	139.83950000000002	123.96683333333334	67.88171666666666	115.23556666666667
IGLON5	57.46811666666667	35.31173333333333	44.13128333333333	83.77061666666667
RCN3	45.872233333333334	37.192483333333335	22.839076666666667	17.229050000000004
SLC2A5	13.809841666666669	41.804273333333335	9.924009999999999	12.302921666666665
RERE	106.14406666666666	150.31583333333336	221.827	203.1575
MMEL1	0.2681921666666666	0.4428205	0.2834021666666667	1.4747873333333335
CFAP74	7.757243333333332	3.662505	8.255883333333333	9.245003333333335
PRDM16	8.902503333333334	5.1692095	4.063923333333333	8.286821666666667
PADI3	0.0	0.0	0.0	0.0
FHAD1	1.2555366666666667	0.8358216666666666	0.22814349999999997	7.211363333333334
PADI1	0.0	0.0	0.1276595	0.0
EPHA2	7.687918333333333	3.4197556666666666	4.055315	2.4913066666666666
ARHGEF19	2.101866333333333	1.8701543333333337	1.7204999999999997	28.812249999999995
EFHD2	436.1438333333333	545.8688333333333	375.4168333333333	715.6045
PEX14	114.52306666666668	139.76916666666668	130.00958333333335	134.0515
PGD	192.60266666666666	73.03128333333333	107.34956666666669	73.92636666666665
MYOM3	0.09379183333333334	0.24673333333333333	0.796579	0.841471
SH3BGRL3	540.6986666666667	452.2175	389.41466666666673	783.2416666666668
CNKSR1	12.919883333333333	10.950470000000001	2.134726666666667	0.7945341666666667
RPL11	3804.5683333333327	1790.9666666666665	1460.155	1.5702350000000003
IL22RA1	0.0	0.24908333333333332	0.0	0.21607333333333334
ZNF593	50.369683333333334	62.78008333333333	68.37330000000001	13.988016666666667
C1orf216	207.30020000000002	460.91450000000003	312.80649999999997	267.69883333333337
KIAA0319L	94.19835	117.67216666666666	96.00046666666667	136.10349999999997
EVA1B	40.842933333333335	33.442616666666666	21.089365	15.688735
C1orf94	2.14049	0.7659071666666666	0.5966556666666668	4.949128333333333
PLK4	2.4773265	8.320838333333333	5.505921666666667	11.097679999999999
MAP3K6	18.48897666666667	11.569656666666667	78.33505000000001	12.169490000000001
FCN3	0.0	0.0	2401.07	0.0
GPN2	49.224349999999994	59.6884	58.06825	35.72558333333333
SYTL1	1.6389846666666665	2.587845	12.40831	16.589975
WDTC1	130.09956666666668	144.89016666666666	131.23850000000002	145.50099999999998
CELA3A	2.280116666666667	0.0	0.0	0.0
HSPG2	5.180826666666667	7.444796666666666	4.759966666666667	9.67315
ITGB3BP	12.912214999999998	7.622061666666667	9.732066666666666	15.104801666666665
SERBP1	220.4795	230.02466666666666	352.26500000000004	476.52116666666666
BCL10	30.23143333333334	27.001366666666666	31.871533333333332	58.43091666666666
CYR61	186.78943333333328	76.30788333333334	11.907829999999999	39.36396666666667
