	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM
PDIA4	71.44771666666666	113.41768333333333	107.20458333333333	121.59133333333331
KDM8	14.791583333333335	16.695616666666666	14.874963333333334	8.71991
PDZD9	0.33664333333333335	1.468195	0.4961633333333333	0.0
OTOA	0.9593029999999999	0.1142495	0.14778316666666666	0.2602885
KCTD18	24.06108333333333	39.747233333333334	17.253113333333335	23.562700000000003
FAM126B	38.62281666666667	58.538183333333336	56.619165	95.30848333333334
ALS2CR12	1.1953716666666667	4.05652	4.851031666666667	0.18574166666666667
ALS2CR11	0.3516033333333333	1.6620028333333334	0.6825428333333333	0.1559875
TMEM237	59.5716	56.734766666666665	39.059135000000005	48.74183333333334
FZD7	4.981930000000001	20.850583333333336	40.27404166666667	25.326000000000004
SPAG17	0.47470966666666664	2.42062	0.7425806666666666	0.3939001666666666
DEPTOR	33.839166666666664	31.500999999999994	26.040605	21.857583333333334
FMN2	108.14003333333334	94.06181666666667	60.553116666666675	71.89388333333333
RNF20	86.19746666666667	102.04133333333334	96.75978333333335	115.2198
PPARGC1B	7.246105	8.68766	13.523883333333336	21.9509
ELMO1	182.73566666666662	205.16583333333332	157.36258333333333	168.75083333333336
SLC26A2	5.684275	21.966305000000002	10.350299999999999	15.764871666666666
LSM11	21.793666666666667	21.80165	24.555508333333332	31.344800000000003
MED7	86.29941666666667	120.96379999999999	90.76153333333333	113.31226666666667
FAM154A	0.18740333333333334	0.37721	0.8497984999999999	0.0
RRAGA	785.5095000000001	741.0669999999999	648.2275	704.6316666666667
SLC24A2	120.17588333333333	179.40150000000003	165.23319333333333	355.6665
TRIM42	0.0	0.548551	0.0	0.0
PXYLP1	69.83436666666667	85.07998333333333	58.51991666666667	37.67098333333333
ADCY8	32.85726666666667	31.987966666666665	38.40461666666667	36.842999999999996
RASA2	25.62955	23.677283333333335	19.17575	30.206599999999998
RMND1	59.89971666666667	48.84035	42.74151666666666	47.709300000000006
SLA	7.2410733333333335	22.422449999999998	3.8731700000000004	17.375616666666666
TMBIM4	90.11861666666665	69.13996666666667	70.46244166666666	193.40466666666669
VBP1	156.47283333333334	152.89200000000002	166.48218333333332	153.865
RAB39B	95.21843333333334	100.01428333333332	105.22945	119.72871666666667
AFF2	14.395613333333332	12.218841666666668	12.002243333333332	22.173150000000003
MICU3	134.5983333333333	162.60166666666666	83.00256833333334	149.15016666666668
GRIP1	12.273318333333334	13.10315	13.110561666666667	23.49095
VPS37A	67.62026666666667	73.8202	38.691399999999994	99.66925000000002
KIF5A	1807.78	1399.8933333333334	1476.9261666666664	2511.0066666666667
NAT2	0.9336236666666666	0.0	0.46405499999999994	0.0
PSD3	85.86291666666666	128.71983333333336	75.73459999999999	164.49416666666667
C9orf41	27.269233333333336	27.543300000000002	36.36667	4.47726
MCU	33.23778333333333	38.468133333333334	26.104561666666665	66.01565000000001
ELMSAN1	26.536683333333333	53.35278333333333	40.60830000000001	31.798450000000003
CFAP70	5.6510066666666665	3.6387533333333333	3.7782133333333334	2.1092816666666665
GNA14	19.526649999999997	2.7234731666666665	13.628664999999998	3.336043333333333
FAM161B	70.04513333333334	37.71453333333333	53.56015	29.286416666666668
GNAQ	334.82316666666674	271.53616666666665	222.61566666666667	289.38383333333337
WIF1	73.67533333333334	65.99136666666666	63.86973333333333	3.424228333333333
UGT2B4	0.0	0.0	0.0	0.0
GPR61	48.95925	44.12938333333333	52.56376500000001	47.83335
MMP16	20.753239999999998	19.993283333333334	25.702881666666666	34.221016666666664
ADK	52.590650000000004	65.64986666666665	45.31505000000001	112.57435
KCNMA1	74.08341666666666	78.8818	72.44582	95.59913333333334
BATF	0.53353	6.682173333333332	13.508253333333334	2.1261550000000002
DCK	84.98965	75.53875000000001	35.81978333333333	36.949783333333336
ADAMTS3	12.127001666666667	11.17539	11.194155	75.728
ALX3	6.402833333333334	3.512591666666667	3.3470600000000004	2.640496666666667
DPY19L4	21.438149999999997	23.14706666666667	18.58025	32.9663
NDUFAF6	45.93785	40.297216666666664	34.92585	27.0839
DRAM2	48.4898	54.08156666666667	45.539516666666664	70.60225000000001
C8orf37	9.287501666666666	20.55535	15.40367	78.43535000000001
PPEF2	0.5373399999999999	0.20074083333333334	0.0	3.8552428333333335
C15orf26	2.3447925	7.796430000000001	0.45089666666666667	4.068406666666667
ADAMTSL3	3.1662458333333334	6.55808	7.949578333333334	2.7159583333333335
ART3	38.68395	73.87625000000001	5.766546666666667	73.08773833333333
SLC28A1	0.11215266666666666	0.20073833333333332	0.7548433333333332	0.5143928333333333
WHAMM	25.98391666666667	44.38145	20.807525000000002	50.36768333333333
CXCL13	0.0	0.0	0.0	3.086726666666667
N6AMT1	30.810366666666667	19.250933333333332	12.887511666666667	39.218266666666665
RWDD2B	55.97876666666667	35.690983333333335	25.21043333333333	29.113333333333333
USP16	101.54258333333335	124.2305	85.87525	69.6382
CCT8	469.3976666666667	545.4654999999999	390.9508333333333	332.4455
MAP3K7CL	7.730415000000001	2.0807166666666665	0.8237183333333333	3.9108816666666666
BACH1	18.020316666666666	24.775716666666668	19.677115	32.89638333333333
CLDN17	0.0	0.0	0.0	0.33100333333333337
CLDN8	0.0	0.0	0.0	0.9254316666666668
TSPAN7	1440.7383333333335	1277.2083333333333	1327.5514999999998	1961.9416666666668
TIAM1	51.87413333333333	58.78971666666666	47.9623	129.02766666666668
SCAF4	51.3277	62.597500000000004	50.31414999999999	65.93595
RPGR	11.89126833333333	7.047828333333334	22.721369999999997	43.57038333333333
CDK20	100.13958333333335	43.09316666666666	40.5689	30.174200000000003
PCGF6	12.144368333333333	22.88405	7.17774	30.98365
SFR1	38.85708333333333	44.4145	11.289238333333335	512.5203333333333
SORCS3	36.76473333333333	27.54691666666667	31.861788333333337	58.04644999999999
SFXN2	2.184183333333334	2.223386666666667	4.78314	5.548609999999999
C14orf2	658.3571666666668	771.6750000000001	1533.661	957.6036666666668
TDRD9	6.062038	1.2756428333333336	1.0878196666666666	0.9775146666666665
FGF18	7.2101983333333335	3.132528333333333	6.125454999999999	9.844621666666667
PCDH1	201.0193333333333	144.3178333333333	280.70476666666667	339.53516666666667
SH3RF2	7.584278333333334	11.34664	12.263948333333333	40.692350000000005
GDF6	1.074322	0.0	0.9491516666666667	0.2197633333333333
UQCRB	22.909583333333334	11.050839999999999	2.378668333333333	0.0
MTERF3	63.52496666666667	54.60138333333333	48.68006666666667	57.81411666666667
PTDSS1	118.21978333333334	182.70166666666668	99.06031666666667	117.06733333333335
PPP2R2B	440.0798333333334	562.2373333333334	351.68250000000006	278.53950000000003
RPL30	2046.6899999999998	1990.418333333333	2732.7666666666664	328.9671666666666
FAM122C	2.6177333333333332	1.2731783333333333	0.4787266666666667	0.0
SUPV3L1	59.91326666666666	60.84191666666667	33.89456666666667	47.75251666666666
FAM122B	30.245500000000003	26.437399999999997	16.809006666666665	4.938054999999999
EEF1A1	1027.8418333333334	428.5323449999999	1019.4281666666667	5013.946666666667
FBXO43	0.9611550000000001	0.0	0.0	0.3153983333333334
HKDC1	1.8636519999999999	0.0	1.2636466666666666	18.960600000000003
HK1	562.4946666666666	512.316	513.576	594.4540000000001
TYSND1	18.780933333333333	23.384533333333334	36.471016666666664	59.75301666666666
PHF6	39.01975000000001	57.06511666666666	30.370473333333333	39.829316666666664
CD109	2.7990766666666667	4.252446666666667	4.369333166666666	1.6959983333333337
LRFN2	76.83805	55.141616666666664	80.96086666666666	65.57546666666667
NODAL	2.9439949999999997	0.7367150000000001	0.606645	1.5931049999999998
ZFAND3	147.52533333333332	134.8445	137.24956666666665	216.6155
NPTN	1233.6433333333334	1098.111	1076.1766666666665	1991.091666666667
KAT6B	29.7659	36.47823333333333	31.90448333333333	64.21773333333333
SAMD8	73.96255	82.30106666666667	95.18419666666667	103.64523333333331
RAB11FIP1	6.396935	11.118463333333333	11.641559999999998	5.666141666666667
UNC5D	25.78394666666667	36.61248333333334	25.33911	36.798049999999996
UTP14A	41.1734	51.758633333333336	38.55545	43.8449
AIFM1	56.146966666666664	51.107733333333336	49.90495000000001	66.51605
MAPK13	21.935216666666665	11.706016666666665	82.58703333333334	1.7384033333333333
BAG4	122.83171666666665	125.366	94.70138333333335	149.09866666666667
MS4A1	0.48299	0.0	0.0	0.2655416666666667
TBC1D31	14.5983	32.74543333333333	16.78408333333333	13.134916666666669
WDYHV1	38.075116666666666	60.02904999999999	23.070566666666664	39.69201666666667
ATAD2	16.397616666666668	14.961940000000004	10.112156666666666	17.024333333333335
FBXO32	63.79773333333333	51.260616666666664	44.280683333333336	151.23478333333338
NSMCE2	47.36533333333333	40.770999999999994	42.32345	81.54605
ZNF689	26.080699999999997	28.312833333333334	30.84574333333333	27.09221666666667
PRR14	81.71513333333334	80.36370000000001	104.05856666666666	67.31031666666667
FBRS	66.17185	73.97461666666666	65.66826666666667	75.45896666666668
FRRS1	0.36655299999999996	1.0753105	1.9607666666666665	2.560731666666667
PHKG2	93.88815	116.35449999999999	176.98583333333332	183.22799999999998
HIAT1	112.32461666666667	129.99483333333333	86.33249333333333	122.20383333333335
SASS6	4.3246745	11.805173333333334	3.4272405	7.734118333333332
COX6A2	2.759438333333333	1.751595	3.4417983333333333	631.9286166666667
ITGAD	0.29279150000000004	0.32103883333333333	0.08533099999999999	0.6144516666666667
GPR112	0.0837935	0.0	0.0	0.0
ZIC3	5.042801666666667	3.835830000000001	1.699115	14.774981666666667
MALSU1	147.72266666666667	150.53283333333334	134.41716666666665	72.09328333333333
VPS8	62.779116666666674	93.4493	49.29428333333333	46.44375
GALK2	27.366500000000002	34.969166666666666	29.419498333333337	52.11323333333333
LHFPL4	82.34581666666666	86.43248333333334	121.79696666666666	232.6766666666667
MPV17L	16.860438333333335	27.66603333333333	54.631916666666676	184.034
BUB1B	0.900744	0.5219904999999999	0.9877598333333334	0.6738930000000001
PDE6D	74.83396666666665	61.840916666666665	71.639	98.96674999999999
EIF4A2	2862.3316666666665	2841.3783333333326	2340.474333333333	1264.88
BRPF1	31.092016666666666	31.127966666666666	43.8827	76.04815
RPUSD3	64.72201666666668	43.17405	76.58875	17.9483
SST	594.4903333333333	515.2243333333334	1003.9596666666666	1521.0216666666668
TATDN2	110.18323333333335	102.19746666666667	81.72653333333334	92.49325
GHRL	1.4945833333333332	1.6736833333333332	0.0	5.77489
SEC13	132.7276666666667	138.03999999999996	92.19611666666667	145.14266666666668
EXOG	23.712833333333336	32.4086	32.20856666666666	41.65326666666667
NTAN1	61.07508333333333	63.26758333333333	139.16933333333336	88.02573333333332
SHCBP1L	0.0	0.18494999999999998	0.0	7.834015000000001
NMNAT2	99.56361666666668	123.51700000000001	141.8613	142.59533333333334
ZFYVE9	225.01416666666668	191.01149999999998	140.57776666666666	129.96483333333333
ATP2B2	500.86683333333343	429.6511666666667	462.23946666666666	859.7736666666666
LYZL4	1.30382	3.4617766666666667	0.0	2.2555616666666665
SLC6A1	382.9693333333333	365.74016666666665	398.0649833333334	676.0066666666665
SMG1	25.860649999999996	41.9501	36.45200333333333	57.623066666666666
FCHO2	22.411916666666666	31.846283333333332	14.528371666666667	52.09823333333333
RBPMS	22.051325000000002	12.553731666666666	9.493428333333332	8.088486666666666
TMEM171	8.970576666666666	6.113811666666667	5.953198333333333	1.1076633333333332
KLHL40	0.2967625	1.9523165	3.6206216666666666	55.53815
C8A	0.0	0.0	0.0	0.3218003333333333
TIMP4	15.283495000000002	4.214358333333334	13.628756666666668	163.4661666666667
SYN2	460.7013333333334	506.99966666666666	520.7019833333333	506.0161666666667
NRG1	11.079581666666664	12.163988333333334	11.568366666666668	11.914501666666666
C1orf27	21.275533333333332	31.43971666666667	15.46351	73.60116666666667
CPT2	27.77981666666666	33.15346666666667	21.3904	41.54328333333333
NECAP2	20.745815	25.26465	41.190149999999996	42.54626666666667
LRP8	53.98378333333334	65.27296666666666	64.03251666666667	84.73315000000001
CDCP2	1.2883716666666667	1.499476666666667	0.0	0.0
PAXIP1	14.526433333333335	15.098259999999998	12.614226666666667	60.48155
STEAP2	64.85628333333334	75.38403333333333	54.919783333333335	30.7204
SSBP3	172.3225	154.6398333333333	113.18913333333334	69.71428333333334
HTR5A	80.9214	58.38956666666667	43.91303666666667	42.58125
CLDN12	117.8522	132.982	90.77864333333332	141.40133333333333
MMP14	10.182688333333331	13.988683333333332	17.883095	23.845383333333334
SUSD3	3.4549366666666663	10.942190000000002	11.833993333333332	12.542821666666667
TMED6	1.5136651666666665	5.73282	2.559906666666667	0.0
C1orf158	0.0	0.37442166666666665	0.34103833333333333	0.0
ARMC12	8.167908333333333	4.025221666666667	27.299683333333334	3.947763333333334
DDX19B	27.032816666666672	20.853683333333333	12.553276666666667	17.411516666666667
ST3GAL2	65.0768	99.61483333333335	89.52056666666665	261.0626666666667
FUK	15.1969	22.96175	47.72208333333333	31.16528333333333
IL34	99.54838333333333	102.49326666666668	140.54806666666667	205.12483333333338
DHRS1	33.37135	84.84275000000001	72.46765	163.64083333333335
CACNA1D	21.74376666666667	20.919766666666664	20.691758333333333	46.50156666666667
KIT	37.1872	34.37188333333333	31.804249999999996	46.97538333333333
HYDIN	1.2063521666666666	0.840795	0.7309114999999999	1.0615666666666665
AASDH	24.329116666666668	32.8145	25.203746666666664	19.9778
CACNA2D3	55.601733333333335	54.38786666666667	39.87821666666667	143.59648333333337
RNF111	80.89086666666667	104.38945000000001	79.67653166666668	89.87906666666667
CCNB2	0.931495	1.4823933333333332	0.29501166666666667	4.318129999999999
FAM81A	187.42499999999998	267.47683333333333	125.69106666666666	429.36833333333334
MYO1E	18.408266666666666	26.566633333333332	16.831481666666665	21.574633333333335
APPL1	54.6764	81.66103333333332	52.18850833333334	88.86436666666668
AFAP1L1	5.529603333333333	4.904693333333333	24.298395	39.80303333333333
TSC22D3	155.22650000000002	180.33299999999997	94.13233333333334	198.47483333333335
DSCR3	41.16093333333334	24.946633333333335	42.28653333333333	60.65298333333334
DYRK1A	136.471	139.66049999999998	126.85238333333332	167.18133333333333
KCNJ6	14.970650000000001	12.933301666666667	14.364714999999999	79.45486666666667
KCNJ15	0.7599178333333333	0.7519833333333334	0.6248383333333333	1.6709699999999998
ERG	10.248913333333332	13.379613333333332	7.740498333333334	10.322555
ETS2	379.40049999999997	340.1625	205.25225	201.87633333333335
TSPAN18	5.432121666666667	4.095056666666666	6.570643333333334	4.662606666666666
LCA5L	5.8367450000000005	2.0912200000000003	1.3204893333333334	3.722328333333333
SLC35B2	54.387049999999995	57.61836666666667	90.33838333333334	116.86595
TMEM164	10.945971666666667	2.0670283333333335	12.77884	36.00096666666667
MX1	86.81276666666668	109.68271666666665	55.37324999999999	3.591196666666667
CREB3L1	29.77581666666667	14.707070000000002	7.350765	10.885271666666668
C2CD2	27.63763333333333	28.723283333333338	34.87851166666667	30.47485
TAB3	37.1735	37.2649	29.551933333333334	25.793603333333333
SLC38A10	43.23948333333334	56.93616666666666	70.67406666666668	128.2555
C9orf43	1.8267266666666668	9.470184999999999	2.782853333333333	1.058655
PALM2-AKAP2	33.229049999999994	32.33156666666667	35.964913333333335	66.02018333333335
ZNF618	4.328748333333333	5.066931666666667	7.254905	6.995821666666667
DGKI	10.364851666666667	12.880408333333333	13.204453	31.9926
C9orf91	94.99138333333333	90.97519999999999	35.36763833333334	27.355716666666666
SVOPL	0.9548241666666667	0.0	0.43432166666666666	0.0
SNX22	27.28226666666667	28.927933333333332	12.893361666666665	7.510120000000001
UBN2	13.182321666666667	21.281766666666666	15.728070000000002	30.402783333333332
BRAF	63.26508333333334	68.05543333333334	31.89097	88.56325
SLC34A2	0.5172233333333334	0.7283925	0.0	0.13066166666666665
ACAN	2.2067976666666667	2.718643666666667	3.2658399999999994	5.988315
CABP1	1153.7583333333334	850.4551666666666	736.5308333333332	369.36100000000005
WDR19	40.72125	49.47613333333334	16.38951	29.54398333333333
SLC37A3	40.56025	26.67923333333333	29.393276666666665	76.62948333333334
AP3S2	82.35358333333333	87.32196666666665	67.33108333333334	75.31795
FMNL2	211.4855	251.87966666666668	126.12766666666666	58.85405
GAREML	45.130516666666665	55.07026666666666	53.79555	40.46435
SPPL3	139.00633333333334	136.94383333333334	129.4375666666667	153.12133333333335
DPYSL5	81.19326666666667	74.11408333333334	70.78903333333334	50.90998333333334
DRC1	7.100504999999999	16.935083333333335	18.599316666666667	56.15438333333333
RAB28	51.9823	66.98295	55.47208333333334	133.84883333333335
FAM213B	68.92228333333334	52.70805000000001	42.45525	308.8161666666667
TNFRSF14	65.12938333333334	37.80851666666667	11.080415	1.583685
PANK4	54.72136666666666	61.53880000000001	91.35505	72.06599999999999
CIB4	0.5574	0.5560966666666667	0.0	0.0
MEGF11	8.080481666666666	8.291353333333333	10.028763333333332	20.82146666666667
C12orf43	47.31043333333333	50.93116666666666	47.79175	399.2943333333333
PEX10	74.34564999999999	57.79723333333334	41.68966666666667	47.47098333333333
RER1	155.261	151.80983333333333	167.551	260.6193333333333
RADIL	11.648686666666668	13.531443333333335	14.791526666666668	37.48605
SKI	143.79783333333333	116.50085000000001	192.95685000000003	360.9493333333333
WIPI2	238.72633333333332	230.41066666666666	232.85850000000002	173.79683333333332
LDLRAP1	13.930588333333333	2.9591700000000003	24.00496166666667	6.233999999999999
AGAP1	83.75046666666667	107.32753333333335	86.52164333333333	102.86373333333334
KRTCAP3	2.5070951666666663	1.9864766666666667	1.4882983333333335	9.05925
ANKRD61	2.4100066666666664	2.342426666666667	2.555493333333333	6.1839233333333326
PAFAH2	6.5393	5.786146666666667	3.561193333333333	9.318245
EXTL1	173.52700000000002	88.53293333333333	200.5485	121.58983333333333
SLC30A2	0.0	0.6439933333333333	0.0	6.670768333333332
BRE	123.15625	169.21766666666664	92.0114	92.07381666666667
TRIM63	0.0	5.089071666666666	20.431176666666666	238.21018000000004
WDR66	9.64118	4.924986666666666	7.629416666666667	9.223478333333333
GRHL3	0.36222333333333334	0.0	0.35994233333333336	3.024431666666666
UBXN11	72.41201666666667	38.11141666666666	20.54935	36.95816666666666
NLRP14	0.4567133333333333	1.815198333333333	0.17162	0.0
PTPDC1	21.841511666666666	40.203516666666665	32.242385	67.08281666666666
GALNT14	25.007316666666668	14.404349999999999	24.33875	32.379083333333334
NCK1	67.31616666666667	73.21138333333333	53.991766666666656	98.60104999999999
HPD	0.09387483333333334	0.6135083333333333	1.3413983333333332	1.8731633333333333
RHPN1	157.8708333333333	64.32225	59.1224	35.24863333333334
TPRG1L	790.4206666666668	623.5605	465.79833333333335	628.0756666666666
LRRC43	10.295395	7.342626666666667	10.097195	1.524095
AAED1	11.59941	11.662483333333332	18.495369999999998	49.28931666666667
XDH	0.0	0.0	0.05201233333333333	46.32895
XKR8	13.947698333333335	13.859194999999998	13.841393333333334	12.781803333333334
CNNM4	37.38106666666667	38.049533333333336	29.91958333333334	20.246458333333333
EYA3	13.781423333333331	28.39838333333333	15.816440000000002	40.43018333333333
DZIP1L	1.9583469999999998	3.5190516666666665	2.072680333333333	43.69258333333334
TMSB15A	0.0	0.0	254.005	0.0
FANCC	3.7906483333333334	2.42855	15.681418333333333	6.795694999999999
MRAS	274.80016666666666	209.87883333333335	251.10306666666668	323.0931666666667
WASF2	62.70476666666667	90.52725	47.08975	56.154450000000004
ABHD3	24.505716666666668	29.90003333333333	49.61411833333333	161.25333333333333
ESYT3	17.624633333333332	35.91588333333334	15.934190000000001	3.815975
FAIM	67.99145	67.11196666666667	84.32581666666667	3.091931666666667
FAM46B	1.4600483333333336	1.4732960000000002	4.898023333333334	2.010096666666666
CLSTN2	63.91536666666667	77.82145	53.52496166666668	94.09415
COLEC12	56.4536	23.413275	34.15868166666667	32.8117
RNF207	14.459943333333333	14.607253333333334	37.023	23.00825
CUL4B	77.34993333333334	93.08085	66.85029666666667	64.05491666666667
GPR153	31.754716666666667	34.254416666666664	25.457279999999997	89.20811666666667
SLC13A3	23.430850000000003	24.3626	35.00170833333333	43.52103333333334
RHBDL2	9.934790000000001	10.352575	7.468246666666666	0.9519100000000001
AUTS2	46.79623333333333	61.042533333333324	70.40694999999998	102.50885000000001
SHROOM4	11.69791	24.0171	14.972616666666665	5.372338333333334
CDC25C	0.27930333333333335	0.0	0.6978183333333333	0.5274013333333333
HIST1H4H	15.849823333333333	21.738775	41.21778333333333	4.279310000000001
MITD1	32.8472	45.151766666666674	20.445710000000002	16.905516666666667
EIF5B	154.2056666666667	164.26183333333333	123.95100000000001	149.02116666666666
RIBC1	1.4126933333333334	4.251738333333333	13.902151666666668	3.014131666666666
TMSB15B	22.473399999999998	132.05231666666668	70.87551666666667	38.586349999999996
CATIP	0.13946	1.1554583333333333	0.44347333333333333	4.2268783333333335
CNOT11	82.42588333333333	79.26948333333333	64.1563	104.01615
KCNB1	150.75519999999997	189.95983333333334	168.97513333333333	266.86016666666666
TSPAN33	50.63073333333333	45.44071666666667	33.55873333333333	41.12246666666667
NRG2	17.478683333333333	20.055316666666666	24.027406666666664	27.279449999999997
AHCYL2	60.637616666666666	85.97115000000001	71.33066666666667	135.93116666666666
B4GALT5	107.88109999999999	131.25916666666663	112.75569999999999	79.9609
CD1D	0.3533383333333333	5.271696666666666	2.8212566666666667	4.214571666666667
SPATA2	154.80166666666665	163.2955	177.28855	158.72633333333334
DNAH3	0.14162726666666667	0.11347366666666665	0.4476928333333334	1.7297349999999998
CPA2	0.50086	0.0	0.1520595	5.007831666666666
CPA5	0.25902833333333336	0.15013916666666668	4.016888333333333	0.0
TSR2	415.9311666666667	171.02300000000002	599.548	297.32183333333336
PPP1R9A	44.71556666666666	73.7471	58.90416666666666	250.72366666666667
ZC3H18	67.07361666666667	68.28943333333333	62.003233333333334	89.10563333333333
ZFAND2B	89.09183333333333	58.87198333333333	139.83133333333333	41.328066666666665
GDPD5	23.734983333333332	19.1069	26.53115	66.02061666666667
DYNC1I1	362.93149999999997	328.7516666666666	216.98014999999998	198.8126666666667
PFKFB1	0.322491	0.0	0.0	13.884895000000002
ALAS2	2.60622	1.2148521666666667	0.10552199999999999	16.149186666666665
TMED4	120.48901666666666	143.09349999999998	134.74	182.18666666666664
PPP1R15B	140.59033333333335	175.31978333333333	127.31526666666667	151.95316666666668
COPG2	42.27861666666666	69.60325	55.62895	82.81613333333333
C11orf30	28.219483333333333	39.53595	35.798665	103.3546
AGPAT6	123.39833333333333	103.75553333333333	105.82336666666667	129.41516666666666
PKD1L1	0.7486975	6.1806816666666675	0.8022596666666667	0.08449833333333334
ZSCAN12	13.881716666666668	12.782308333333333	18.429116666666665	23.053016666666668
TAGLN2	167.95316666666668	108.53506666666665	95.14819999999999	42.455850000000005
ELK4	17.461246666666664	28.05395	28.62790666666667	31.59906666666667
SLAMF8	0.0	0.6610266666666667	0.23052166666666665	1.5812833333333334
SLC45A3	18.987553333333334	24.739950000000004	30.216703333333328	3.2108299999999996
DUSP23	73.26225	108.68278333333335	139.5408166666667	25.168251666666663
RNF166	51.17033333333334	48.59668333333334	40.109383333333334	117.98654999999998
NBL1	902.3546666666667	827.3876666666665	619.0835	400.3564999999999
HTR6	31.564149999999998	21.630733333333335	65.91133333333333	41.60483333333333
F11R	13.428606666666667	15.047933333333333	8.717776666666666	25.439416666666663
USF1	100.38495	95.34320000000001	90.11021666666669	107.04729999999999
PLA2G2F	0.0	0.0	1.0606916666666668	0.0
SPATA2L	72.92413333333333	55.04319999999999	108.58981666666666	167.71216666666666
NIT1	126.62183333333333	74.45156666666666	105.94141666666667	109.74691666666666
DEDD	122.28783333333332	118.48766666666666	94.64466666666665	155.45583333333335
ZNF276	63.40728333333334	51.70634999999999	68.3259	37.861383333333336
NPM2	184.034	83.69193333333334	14.051706666666666	0.0
EDA	1.9623083333333333	1.3796891666666669	0.83709	5.943958333333332
FGF17	73.6101	25.91898333333333	18.491071666666667	2.125385
VWA5B1	0.3058465	2.9247928333333335	0.5078286666666667	4.980883333333334
CDA	4.8812066666666665	3.7985283333333335	6.220529999999999	11.564223333333333
PINK1	1051.5676666666666	1058.5796666666668	26.754658000000003	1075.7296666666668
B4GALT3	111.23448333333333	112.95710000000001	153.99426666666665	133.51333333333335
DMTN	899.8716666666668	770.806	695.7116666666666	565.7733333333332
ADAMTS4	40.421834999999994	52.93161666666666	32.685315	23.5826
FAM160B2	77.90721666666667	72.69933333333333	33.39691666666666	84.74083333333333
NDUFS2	338.3896666666667	413.63200000000006	502.34983333333327	513.3053333333332
SLC5A11	39.27076666666667	53.93751666666666	33.00208333333333	3.0293683333333337
FCER1G	6.6643583333333325	21.56814	4.539115	31.996750000000002
APOA2	0.498365	0.0	0.0	1.7534633333333334
TOMM40L	51.62508333333333	59.808233333333334	59.85810000000001	132.36566666666667
MPZ	2.2075833333333335	1.148465	2.1520783333333333	0.8519166666666668
WFDC8	0.0	0.0	0.0	0.0
CCAR2	177.3881666666667	181.61283333333336	165.7026666666667	140.82483333333332
WNT9B	1.0321216666666666	1.0767533333333332	0.3908483333333333	0.420995
CACHD1	25.552833333333336	20.392750000000003	9.367875833333333	22.136416666666666
CDC42SE2	237.0086666666667	187.27916666666667	222.01609999999997	293.46466666666663
RAPGEF6	19.364316666666667	34.11648333333334	13.211348333333333	33.22631666666667
EPB41	13.730266666666665	22.150816666666667	13.087266666666666	50.35333333333333
MIS18A	10.502196666666668	6.156323333333333	14.703033333333337	8.906613333333334
ALG8	47.83765	41.1136	44.99893333333333	17.164133333333336
FBXW5	353.6238333333334	296.71083333333337	256.19599999999997	330.66799999999995
C21orf59	125.12883333333332	99.43693333333333	83.76578333333333	90.96986666666668
SYNJ1	167.07465	203.01066666666665	168.48181666666667	335.58833333333337
PAXBP1	36.42241666666666	55.6231	37.71441333333333	105.90768333333335
IFNAR2	36.70001666666667	55.52993333333334	18.08601666666667	36.68855
MRPL10	144.893	142.76016666666666	73.49691666666666	177.60666666666668
IFNGR2	238.63633333333334	407.3288333333333	205.95816666666664	154.50516666666667
GART	48.995799999999996	48.61818333333333	42.475316666666664	57.696400000000004
SON	260.9961666666667	304.12266666666665	179.16615000000002	270.93649999999997
DONSON	35.08273333333333	67.35478333333333	46.57908333333333	46.334399999999995
SV2A	791.1978333333333	792.5216666666669	651.9366666666665	842.3908333333333
LAD1	0.29933	1.8516316666666668	2.096395	4.36443
STC1	2.014014	3.767068333333333	3.762166666666667	12.299101666666665
TNNI1	0.433545	2.2814883333333333	6.374198333333333	4.74476
CSRP1	836.9749999999999	1021.6494999999999	612.5028333333333	728.5765
HOXB13	0.0	0.0	0.0	0.0
C1QC	67.93291666666667	217.33933333333334	120.24024999999999	215.48883333333333
KCNE2	11.862653333333332	11.622573333333333	20.90075	2.541405
ATP5G1	419.80183333333326	324.01966666666664	204.12016666666662	166.9437
RCAN1	140.05100000000002	195.3575	99.76199999999999	164.1095
UBE2Z	201.29899999999998	208.84816666666669	116.36856666666667	206.04016666666666
CIART	85.38058333333333	113.40305	27.70548333333333	74.40241666666667
SNF8	151.56116666666665	139.35233333333335	266.5555	403.1235
CLIC6	0.17290166666666665	0.9284116666666665	5.513493333333333	47.69756666666667
CCDC24	25.36062	23.032018333333337	26.216250000000002	1.0442766666666665
RUNX1	2.4924821666666666	1.2861321666666665	0.39164616666666663	2.6664583333333334
IGF2BP1	0.0	0.0	0.09635949999999999	0.0
CBR1	573.1550000000001	887.6721666666667	782.7728333333334	388.055
CBR3	33.53758333333334	24.730873333333335	61.204133333333324	97.0514
C2orf81	16.82706	17.361888333333333	13.20469	103.67566666666666
GJD2	16.982966666666666	24.416449999999998	19.821841666666668	16.348506666666665
ACTC1	15.694674999999998	7.471703333333333	3.4942783333333334	144.32237833333332
MORC3	70.41311666666667	72.43355	85.54466666666667	45.60671666666667
