	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM
B4GALNT1	18.01815	5.046598333333334	2.7734113333333332	6.98721
TFCP2	40.45891666666667	67.31341666666667	71.20811666666665	19.571866666666665
COQ10A	437.0245	432.7084999999999	931.1864999999999	1196.0191666666667
FAIM2	6.8042816666666655	9.319208333333332	4.005674999999999	5.7835866666666655
PAN2	48.95046666666667	119.57385	81.55579999999999	24.829066666666666
ESPL1	0.12159416666666667	0.2825325	0.5157576666666667	0.4765783333333334
KRT7	65.40624333333334	5.003342833333334	0.5508153333333333	2.393411833333334
ZC3H10	34.255266666666664	51.879416666666664	44.53908333333334	49.69050000000001
HNRNPA1	190.42600000000002	0.349755	37.7053	11.288643333333333
SLC26A10	6.028565	1.1165873333333332	6.976334999999999	11.420233333333334
ACVR1B	27.191933333333328	44.35861666666667	25.058283333333332	236.59333333333333
OS9	133.8115	117.58223333333332	84.59519999999999	75.2622
MIP	0.0	0.7758116666666667	0.0	0.0
KCNH3	1.3154648333333334	3.1441188333333336	3.5546133333333336	0.336501
LTV1	78.20586666666667	112.19876666666666	141.0755	95.29495000000001
MAP7	0.9028430000000002	1.7320673333333334	1.4743583333333332	12.31397
CD164	162.52843333333334	149.7667	127.34406666666666	366.02366666666666
LACE1	8.098298333333334	6.284191666666666	12.58535	32.63003333333333
NHSL1	3.132285	1.9218186666666666	7.6661969999999995	10.784503333333333
AHI1	9.631256666666667	15.648350000000002	8.472158333333333	3.103361666666667
HEY2	100.19776666666667	189.03456666666668	21.18958333333333	2.702201
PKIB	0.0	2.6383516666666664	18.61798166666667	2.443
NMBR	0.0	0.28219016666666663	0.0	5.643415000000001
SMPD2	6.934004999999999	21.06178333333333	17.451116666666667	33.19245
MICAL1	24.807684999999996	16.742649999999998	16.181008333333335	11.354779999999998
REPS1	33.30465	45.69	36.72893333333333	54.59476666666666
STX11	30.707439999999995	9.479298333333334	26.847661666666667	2.5637333333333334
TEC	1.9305338333333335	2.9349116666666664	1.5971851666666665	8.425718333333332
PRADC1	340.57416666666666	399.27933333333334	326.5115	63.538483333333325
SEMA4F	2.368445	6.663564999999999	4.3029	0.4824836666666667
CCT7	733.4321666666666	718.0095	683.4720000000001	560.5263333333334
EGR4	0.0	0.0	0.0	0.0
RAB11FIP5	50.63396666666666	132.52366666666668	33.11141	117.93766666666666
SMYD5	20.144700000000004	23.435916666666667	29.693966666666665	14.223431666666668
DYSF	211.74466666666663	332.5753333333334	199.6438333333333	194.43466666666666
CCDC142	2.2123699999999995	10.585318333333333	4.755083333333334	5.827266666666667
EMX1	2.5130166666666667	1.7003350000000002	1.9971033333333335	1.5750783333333336
KCNMB4	19.449245	6.006361666666667	16.614205	2.45654
USP15	81.12953333333334	178.33	134.71333333333334	289.27866666666665
GNS	56.618833333333335	135.29216666666667	121.84521666666667	97.53923333333334
CPM	13.999208333333334	28.209571666666665	17.233526666666666	9.587746666666666
MDM2	30.868591666666664	173.606	124.8583	164.8313333333333
KLHL36	29.542283333333334	38.69486666666666	34.850366666666666	7.316558333333333
BCO1	0.5169066666666667	0.40740166666666666	0.0	0.0
MPHOSPH6	27.10226666666667	44.03403333333333	58.4849	21.211516666666665
KIAA0513	7.507316666666665	55.6381	22.0511	191.17399999999998
DYNC1LI2	74.69896666666666	142.30283333333333	131.83990000000003	100.81618333333331
FBXL8	20.874550000000003	51.74295000000001	15.592873333333335	3.63121
FHOD1	226.21399999999997	291.4311666666667	532.3281666666667	103.61418333333332
CCDC102A	7.5075683333333325	7.673463333333333	35.53106666666667	13.305833333333334
SLC9A5	3.2505500000000005	4.159063333333333	1.2297066666666667	4.97987
AGT	158.69650000000001	90.86371666666668	5.676130000000001	76.60475
PCNXL2	1.8452138333333332	1.0474953333333332	1.199773	1.6581738333333333
KCNK1	3.8726450000000003	5.47506	6.302451666666666	48.49319
URB2	14.85720333333333	20.19301666666667	20.034816666666668	16.966533333333334
EGLN1	670.8386666666667	1596.7648333333334	593.4666666666666	471.33950000000004
CAPN9	0.20518	0.0	0.0	0.0
COG2	47.83401666666666	45.96809999999999	23.443883333333332	41.61465
ABCB10	25.471733333333333	41.71521666666666	57.517316666666666	45.531083333333335
NTPCR	159.9625	249.08349999999996	216.10916666666665	53.81548333333334
TAF5L	44.58193333333333	50.3723	43.30503333333334	41.173966666666665
GLUL	6827.345	13087.504333333336	3324.843333333333	6457.13
STX6	14.065783333333334	14.237623333333332	9.312671666666668	29.011016666666666
RGS8	0.0	0.0	0.0	3.7502833333333334
RNASEL	6.0849525	8.238413333333332	4.459355000000001	9.308874999999999
DHX9	100.85601666666666	143.49881666666667	97.97818333333333	80.59436666666666
KIAA1614	4.5730466666666665	6.296646666666667	1.0643683333333334	2.867126666666666
CEP350	22.431015	37.9342	12.161095000000001	24.48953333333333
NPL	3.155678333333333	5.894078333333333	3.533526666666667	9.309243333333333
FAM129A	213.26761666666667	103.65935	11.414589999999999	18.852949999999996
PIGC	47.49781666666667	35.87515	72.57690000000001	112.73933333333333
LAMC1	106.86055	164.29850000000002	93.00911666666667	115.45696666666664
RC3H1	12.875531666666667	30.56028333333333	8.787898333333333	44.322700000000005
SP110	23.460015	23.27755	8.851790000000001	3.8989500000000006
MRPL44	124.42798333333333	172.45749999999998	122.742	175.8936666666667
CHRND	84.11003333333333	58.97407166666665	16.957086666666665	12.64091
PAX3	10.950871666666666	3.1943013333333337	3.7531426666666667	8.334403333333332
DOCK10	2.2843955	2.0983959999999997	1.2059996666666664	3.0496
TTLL4	15.076288333333332	20.1966	20.250816666666665	17.697433333333333
USP37	5.144613333333334	8.408746666666667	0.279459	10.070190000000002
HTR2B	1.8891838333333333	0.302143	0.8825328333333333	1.7536126666666665
ITM2C	61.62263333333333	67.94856666666668	41.99313333333333	95.42646666666666
SLC19A3	15.407375	1.7661966666666666	0.17314666666666667	1.0165633333333337
SERPINE2	25.40131666666667	10.271646666666667	342.51008333333334	290.1611666666667
DNAJB2	236.38199999999998	299.70283333333333	277.7758333333333	288.0615
WNT10A	0.295905	0.0	0.16587183333333333	0.5311598333333333
TMBIM1	257.85966666666667	359.27983333333333	139.70866666666666	149.55633333333333
CYP27A1	141.05685000000003	42.55466666666667	128.4561666666667	406.3725
EIF4E2	201.21616666666668	374.628	158.13199999999998	144.56516666666664
ARMC9	0.9858718333333331	1.5245846666666667	3.954989999999999	4.209218333333333
CAB39	275.2145	546.191	571.9276666666668	768.0836666666665
COX5B	4218.990000000001	3017.26	2288.8266666666664	1420.4115000000002
REV1	53.92706666666667	72.00435	35.00365	57.809333333333335
TSGA10	0.9672850000000001	1.9305199999999998	3.66395	3.379596666666666
MFSD9	8.792328333333332	48.3731	9.998911666666666	2.1553366666666665
TMEM127	54.10416666666666	96.04593333333334	46.23383333333334	77.07266666666668
EDAR	0.0	0.0	0.3079606666666666	0.6542328333333334
TGFBRAP1	24.58866666666667	59.31043333333334	46.29428333333333	44.429366666666674
GCC2	16.445941666666666	32.23138333333333	19.205283333333334	38.78811666666666
MRPS9	182.53483333333335	123.89493333333333	213.38366666666664	91.16408333333334
C2orf49	75.78091666666667	88.84453333333333	74.15601666666667	70.689
EPC2	39.34796666666667	66.99628333333332	45.257666666666665	77.27069999999999
ARHGEF4	18.294880000000003	34.54553333333333	1.7949875000000002	1.8442946666666664
ISCU	494.36883333333327	192.01766666666666	506.8123333333333	450.646
ALDH1L2	1.8824824999999998	3.4886733333333333	2.7046378333333334	5.949701666666667
STAB2	0.5090499999999999	0.11601116666666667	0.21771166666666666	16.08052
USP44	0.2333331666666667	1.1283216666666667	2.651221666666667	0.3971488333333333
SCYL2	40.174416666666666	12.341561666666669	51.14761666666667	56.83546666666666
CKAP4	948.2600000000001	0.0	0.0	934.4794999999999
PLXNC1	2.679137666666666	2.1106083333333334	5.47122	1.2361626666666667
APPL2	20.772833333333335	23.506283333333332	18.89957	48.289116666666665
PWP1	46.18053333333333	68.41356666666667	69.13518333333334	69.70313333333333
DRAM1	5.564313333333334	4.138448333333333	3.3319999999999994	16.51181
KIAA1033	24.61203333333333	25.205783333333333	23.39278333333333	23.697783333333334
SLC41A2	1.0206133333333334	1.701466	0.18894333333333332	1.9142933333333332
VILL	2.2386926666666667	1.9690291666666668	0.209265	1.4936178333333334
FLNB	27.996578333333336	24.133566666666667	20.357633333333332	19.290399999999998
NEK3	8.898581666666665	11.077145000000002	9.84538	7.007925
PCDH8	0.7363341666666666	0.7237645	0.6719921666666666	0.197538
VPS36	23.0294	36.33523333333333	68.29599999999999	65.60715
RNASEH2B	18.304726666666667	21.47108333333333	26.511833333333332	10.941553333333333
CKAP2	5.409671666666667	6.68356	4.286828333333334	0.5427483333333334
LECT1	0.0	0.14182916666666667	0.13338033333333332	21.750649999999997
TBC1D4	152.94755	331.0523333333333	114.32688333333333	71.01780000000001
THSD1	11.772648333333331	17.022275	16.264425	7.995461666666667
BORA	2.2253583333333333	4.154116666666667	1.5503783333333334	3.413068333333333
LRCH1	7.654428333333333	8.641086666666666	8.39407	7.579745
SUCLA2	264.65950000000004	665.263	790.5930000000002	1351.3966666666665
RCBTB1	12.219606666666666	18.466350000000002	18.91025	29.6198
MED4	99.60928333333332	89.42666666666666	98.64708333333333	101.96123333333333
PHF11	30.68911	39.653816666666664	17.401793333333334	1.2195
LMO7	82.72744999999999	237.77025	144.3495	118.33966666666667
SCEL	0.17245	0.0	0.0	0.06118966666666667
ITM2B	1154.1243333333332	1659.8305	924.6303333333335	1589.0766666666666
NUDT15	19.825736666666668	11.052056666666667	4.4460033333333335	2.797075
EDNRB	24.897244999999998	14.732014999999999	16.088183333333333	32.9679
RCBTB2	16.513968333333334	22.677978333333332	40.52166666666667	47.87648333333333
SETDB2	9.942258333333333	34.39993333333334	62.62433333333333	14.483266666666665
SCRN1	15.574046666666668	9.425795	17.434278333333335	7.465325
C7orf25	46.390233333333335	62.365983333333325	78.22413333333334	80.79563333333334
TNS3	19.784203333333334	8.771745000000001	14.810635	27.232466666666667
IGF2BP3	0.10413483333333334	0.0	0.0686815	0.8518088333333332
GPNMB	127.15715000000004	55.03728333333334	88.88068333333332	24.090608333333336
RAPGEF5	2.2370683333333337	2.0060488333333333	1.9869683333333334	4.529331666666667
RAC1	489.43683333333337	764.1778333333335	496.4988333333333	835.3159999999999
KDELR2	163.26866666666666	155.07015	105.26993333333333	101.18451666666668
NUPL2	42.310183333333335	45.08088333333333	16.862068333333333	25.829800000000002
IL6	139.38652666666664	1.809595	1.04671	1.4477766666666667
ZDHHC4	209.31583333333333	178.2206666666667	110.89746666666667	147.41800000000003
AOAH	2.146378166666667	1.4863673333333332	1.0616496666666666	0.5165676666666666
BZW2	601.1608333333332	614.2126666666667	731.4820000000001	270.62499999999994
DGKB	0.37228533333333336	0.5291735000000001	0.8400103333333333	1.1085163333333334
TBRG4	215.59083333333334	214.3315	168.90200000000002	143.37066666666666
DDX56	95.81123333333335	170.06066666666666	109.5618	87.87540000000001
HUS1	39.16296666666667	26.926566666666673	3.094865	17.323916666666666
NACAD	8.556936666666667	8.821046666666666	7.515801666666666	4.46671
DBNL	193.69383333333334	248.60516666666663	0.0	257.09616666666665
CCM2	147.5925	143.12316666666666	107.46726666666667	62.72788333333333
MYO1G	2.34083	4.237791666666666	2.050548	1.8409123333333335
TTYH3	5.39469	4.554495	11.015135	14.676358333333333
MMD2	0.0	0.0	0.0	1.9829716666666666
CIDEB	84.1461	102.98875000000002	68.61661666666667	1.7104033333333335
TTC5	12.903806666666666	9.218783333333333	19.839299999999998	20.575533333333333
NKX2-8	0.0	0.0	0.0	0.0
NKX2-1	1.4550933333333333	0.0	0.0	0.0
ZFHX2	2.104113333333333	3.349901666666667	3.540858333333334	18.745116666666664
MTHFS	80.51731666666666	33.88151666666666	54.527816666666666	7.6036399999999995
ADAMTS7	2.4098979999999997	1.3600143333333332	2.336422166666667	1.9295656666666667
ABHD17C	7.997188333333334	21.795550000000002	31.11798333333333	84.95656666666666
IREB2	29.139499999999998	64.73530000000001	45.22151666666667	45.819583333333334
ALPK3	773.5536666666667	1430.5063333333335	1191.91	511.94450000000006
TM6SF1	98.01248333333335	121.64708333333333	148.28633333333335	26.032016666666667
CIB2	17.475766666666665	134.29311666666666	118.68998333333333	802.7898333333333
CALCOCO2	211.405	495.7991666666667	423.2285	0.44170166666666666
RSAD1	80.57081666666667	66.62188333333334	43.13033333333334	12.97101
NMT1	155.22923333333333	309.1028333333333	215.134	286.9115
MYCBPAP	0.7589068333333334	4.107846666666667	2.184915	0.0
SRSF1	271.5291666666667	308.22516666666667	152.64336666666668	228.64150000000004
VEZF1	199.2888	297.7246666666667	214.2655	482.5405
CHAD	26.175586666666664	215.97075000000004	61.538966666666674	60.14208333333334
TACO1	176.12199999999999	235.96166666666667	269.8446666666667	235.16866666666667
TEX2	90.56823333333334	243.6041666666667	264.4375	163.57916666666665
DCAF7	59.896366666666665	76.28205000000001	52.4954	66.07838333333332
LIMD2	21.097	5.6574	4.813141666666667	8.269816666666665
BRIP1	0.07135083333333334	0.05004	0.2629765	0.25729033333333334
KAT7	103.08404999999999	131.77616666666668	72.93086666666666	75.42746666666666
RTP4	9.154566666666666	6.590616666666667	6.517216666666666	17.173199999999998
ACTL6A	27.320175000000003	11.07146	10.117496666666668	51.3888
NDUFB5	309.60016666666667	334.1161666666667	660.1413333333334	982.2416666666668
MRPL47	134.30133333333336	109.15296666666666	114.12428333333332	145.03208333333333
TRA2B	212.01566666666668	181.03883333333332	139.832	34.44899999999999
SCN2A	0.5644463333333334	1.7817738333333333	1.0019778333333333	1.0101708333333332
TBR1	0.0	1.7103646666666668	0.6807936666666666	0.0
MARCH7	146.28779999999998	327.8473333333333	183.99283333333332	135.74211666666667
ERMN	1.1344183333333333	4.994068333333334	1.3284550000000002	0.224795
GALNT5	0.0	0.0	1.9383590000000002	0.9324083333333334
SCN7A	10.865504999999999	7.357425	18.830344999999998	19.440931666666668
TANK	84.58558333333333	199.83716666666666	70.27348333333335	61.24295
SKIL	45.83132333333333	41.68891666666667	21.22368333333333	28.722866666666672
EPRS	155.8376	179.03716666666665	199.31466666666665	422.81166666666667
HLX	30.395566666666667	28.651966666666667	9.558541666666667	41.86263333333333
VPS45	36.416216666666664	23.109983333333336	21.998649999999998	22.338849999999997
IL10	0.0	0.37856833333333334	0.32982833333333333	0.0
KCTD3	44.98676666666666	56.19486666666666	49.65866666666667	32.3715
RPS6KC1	20.440763333333333	22.73945	56.28549999999999	34.164100000000005
IL36G	0.0	0.4891816666666667	0.0	0.49000333333333335
IL1RN	3.16085	0.8168283333333334	0.0	0.32177
IL36A	0.0	0.0	0.0	0.0
IL36RN	0.0	0.49253166666666665	0.0	0.0
IL1F10	0.0	0.3709	0.0	0.0
WDR33	39.40443333333334	34.72388333333333	40.53476666666666	67.78185
CCDC115	24.447150000000004	22.251465	49.15110000000001	52.99541666666667
SAP130	26.478133333333332	29.987566666666666	30.23215	34.34398333333334
BIN1	2550.318333333333	2247.2153333333335	2140.06	1240.8173333333332
IMP4	156.7381	181.26516666666666	90.62253333333332	31.8801
HS6ST1	60.86010000000001	164.38566666666668	197.98450000000003	178.53383333333332
UGGT1	8.174271666666668	24.648883333333334	15.916778333333333	60.5011
GYPC	1862.8783333333333	1195.651	912.5168333333335	90.80669999999999
STAM	41.40203333333333	94.15826666666668	40.5691	41.112183333333334
GAD2	0.19270833333333334	0.45633533333333337	0.5269733333333334	0.9202238333333334
ABI1	52.40073333333333	90.28351666666667	49.9188	62.918000000000006
YME1L1	191.7686166666667	415.75966666666665	307.1288333333333	154.06983333333335
DNAJC1	39.32561666666667	45.89093333333333	37.6162	34.21658333333334
NIPSNAP3A	41.9246	53.854066666666675	15.824334999999998	0.0
LRRC8A	58.680299999999995	73.64546666666668	33.9295	90.31779999999999
CDK9	108.08765	127.52666666666666	80.4179	99.61135
TXN	364.0995000000001	815.7568333333332	8.654455	952.4988333333334
ODF2	13.892873333333334	36.88985	8.420326666666666	28.744300000000006
KIAA0368	295.80933333333337	700.2851666666666	536.111	470.13883333333337
TOR1B	30.223298333333332	48.23373333333333	32.0391	30.873633333333334
C9orf78	119.69774999999998	158.54533333333333	212.7943333333333	112.63315
SMC2	5.176489999999999	18.497366666666668	4.264251666666666	2.198925
KLF4	275.5589333333333	68.98018333333333	96.21873333333333	88.65518333333334
TOR1A	48.49811666666667	87.61726666666668	54.13071666666667	124.29533333333332
RALGPS1	10.662880000000001	4.301645	4.361651666666667	1.8576101666666667
FAM129B	43.91795	36.04815	24.799266666666668	46.76096666666666
OR13C9	0.0	0.5453951666666667	0.0	0.0
ST6GALNAC4	103.46608333333332	121.286	97.63168333333334	78.3377
TMOD1	750.4003333333335	934.4354999999999	970.4866666666667	842.3803333333334
DAB2IP	87.52496666666667	77.89256666666667	71.3763	156.95666666666668
STXBP1	15.536881666666666	22.90109	12.846993333333332	9.666996666666668
SLC2A8	53.20876666666667	14.919603333333333	21.413486666666667	44.22696666666667
ANGPTL2	139.4659	154.63678333333334	217.84899999999996	80.11395
CDK5RAP2	89.77313333333332	125.20736666666666	98.78591666666665	17.182266666666667
ZFP37	9.158999999999999	12.813616666666666	72.93695	8.736533333333332
SLC31A2	48.64876666666666	156.965	51.31038333333333	43.948366666666665
SLC31A1	24.415311666666668	48.814433333333334	40.44338333333334	64.01963333333335
TLR4	14.717676666666668	17.318283333333337	6.901615	16.055791666666668
ZNF189	0.0	287.1408333333333	522.8498333333333	208.92499999999998
ALDOB	4.61154	10.536436166666666	20.758642000000002	56.63148333333334
STX17	37.4728	62.25338333333334	22.70103333333333	58.502100000000006
PRPF4	31.888333333333332	48.311350000000004	46.877266666666664	53.876533333333334
FPGS	76.94635000000001	83.30630000000001	47.68335	19.58917166666667
USP20	22.897146666666668	40.044783333333335	14.518016666666666	24.515916666666666
BAAT	4.448563333333333	6.500690000000001	0.34513716666666666	1.570362
KIF12	1.300496666666667	0.40063966666666656	0.32875499999999996	0.5308683333333333
ATP6V1G1	554.2511666666666	718.3696666666668	598.9415	1883.24
TEX10	32.87321666666667	62.35545	24.006433333333334	45.648716666666665
GARNL3	6.802406666666666	9.976265	4.278165	1.3240798333333335
MRPL50	149.34248333333332	176.6278333333333	144.7745833333333	230.5666666666667
DPM2	40.521300000000004	24.101366666666664	36.21338333333333	66.57891666666667
WDR38	0.0	0.0	0.0	0.20104999999999998
TSTD2	27.241083333333332	42.14066666666667	38.0066	24.9962
GABBR2	1.0943066666666665	2.0792060000000006	1.704528	2.1250839999999998
HEMGN	0.0	0.0	0.0	0.0
PSMB7	297.41650000000004	514.9088333333334	551.2901666666668	1114.552
NR5A1	0.0	0.0	0.0	0.0
C9orf156	32.608650000000004	18.160933333333332	16.649818333333332	6.353528333333333
RABEPK	48.23156666666667	64.63288333333333	19.07053833333333	37.99365
GOLGA1	16.94617	21.128266666666665	6.520493333333334	23.965616666666666
XPA	34.35508333333333	81.33751666666666	127.34949999999998	47.4057
NCBP1	30.595983333333333	66.28178333333334	50.004983333333335	40.8345
ANP32B	342.20116666666667	398.68716666666666	277.77633333333335	831.8514999999999
OR1L4	0.0	0.0	0.0	0.0
PDCL	19.113453333333336	26.192566666666664	30.605033333333335	51.5163
RPL35	6410.031666666666	6090.375	4010.3866666666668	294.22533333333337
CTSV	0.4894366666666667	2.792063333333333	0.31762666666666667	697.1738333333333
LMX1B	0.0	0.417615	1.0396321666666666	0.5223173333333334
ARPC5L	191.8356666666667	20.234946666666662	228.11416666666665	372.27833333333325
ENPP2	14.531661666666666	21.029866666666667	12.87496	38.11811666666667
DSCC1	6.6910066666666665	1.5160699999999998	0.693302	0.29863900000000004
DERL1	88.30856666666666	207.67263333333335	76.80380000000001	321.6196666666667
MYC	373.9029333333333	192.47783333333334	45.564600000000006	44.16751666666667
NOV	39.16764666666666	9.356565	14.341935000000001	28.559473333333333
IL33	27.664333333333335	17.348615	3.0848750000000003	16.70853333333333
RANBP6	43.27195	88.50298333333335	103.55825	46.79103333333334
POLR1E	28.986466666666672	28.97215	62.686433333333326	11.605978333333333
PLAA	104.1866	171.43196666666668	156.30066666666664	162.14683333333332
IL11RA	58.1352	42.76048333333333	65.04291666666666	73.07313333333333
UBAP2	82.51146666666666	113.99898333333333	77.14806666666667	235.213
APTX	22.04058333333333	22.838316666666667	32.28096666666667	46.85308333333334
RNF38	31.345433333333332	75.07486666666667	37.3416	30.488166666666668
TLN1	214.74966666666668	294.67783333333335	176.66466666666665	136.33008333333333
CCL21	114.30410166666667	17.06945	41.87166666666666	0.0
SIT1	0.7708983333333334	1.3883833333333335	1.3463383333333334	0.0
IFNA21	0.3628133333333334	0.38587	0.0	0.0
DMRT1	0.23123833333333332	0.0	0.19470166666666666	0.0
DNAJB5	448.1836666666666	268.53403333333335	200.84683333333336	570.5975
SPAG8	2.5453783333333333	21.99981666666667	0.64832	0.5034433333333334
DCTN3	108.51333333333334	97.2652	119.88216666666666	82.11281666666667
CD72	1.115475	2.0758505	0.6530308333333333	1.4501644999999999
TMEM8B	44.4026	37.78868333333333	34.096333333333334	32.05073333333333
GRHPR	768.2181666666665	303.7531666666667	221.2411666666667	186.25683333333336
ALDH1B1	121.95709999999998	177.39288333333334	17.88585	1.1030363333333335
HINT2	177.2585	128.13231666666667	219.30999999999997	67.60088333333334
ARHGEF39	0.2702483333333333	2.540445	1.0028455	0.8204029999999999
IGFBPL1	1.0613983333333332	0.0	5.247796666666667	0.0
DENND4C	14.257400000000002	33.2516	26.862866666666665	53.341583333333325
RPS6	5326.465	4294.98	1694.9583333333333	0.0
CNPY3	39.50728333333334	23.18055	17.492568333333335	38.63116666666667
FOXP4	35.076483333333336	31.85116666666667	15.021966666666666	26.397866666666662
PPIL1	50.2209	83.73880000000001	15.458976666666667	13.538138333333334
KLC4	42.95401666666667	61.43068333333333	29.574166666666667	41.1096
KIF13A	95.64660000000002	136.90131666666665	183.65149999999997	140.08100000000002
PIM1	88.93138166666665	53.74081666666667	52.294716666666666	68.06391666666666
GMPR	937.1596666666666	1138.5433333333333	1549.2300000000002	634.7303333333333
CMTR1	43.86146666666667	52.03378333333333	37.97801666666667	72.48748333333333
TFAP2A	0.9458583333333334	0.0	0.2660051666666667	2.0758
SLC22A7	0.0	0.5418198333333333	0.203515	3.379378666666667
YIPF3	217.05233333333334	218.29433333333336	148.93916666666667	175.48416666666662
TMEM14B	184.88058333333333	199.26133333333334	342.06600000000003	248.46766666666667
TMEM63B	80.44765	102.35616666666665	97.60046666666666	196.42
FRS3	33.055483333333335	29.950566666666663	21.437833333333334	22.969066666666667
TJAP1	78.52906666666668	159.855	84.70056666666666	157.52416666666667
CAPN11	0.5995403333333332	0.6662115	3.40428	0.3149286666666667
TINAG	0.8212466666666667	1.0181361666666666	1.8717516666666667	1.5093815000000002
HCRTR2	0.0	0.0	0.0	0.2863573333333333
KIAA0319	0.17754333333333336	0.06302766666666666	0.3251375	0.06419283333333334
IRF4	0.9573216666666666	1.8126943333333336	21.229285666666666	4.153841666666667
SLC22A23	45.795003333333334	41.85531333333333	61.844033333333336	22.001413333333332
TUBB2A	50.29366666666667	31.946236666666668	56.788083333333326	114.21400000000001
LRRC1	6.588528666666666	4.912245	2.979056	3.145001166666667
GCM1	0.14099433333333333	0.0	0.0	0.14392816666666666
FOXF2	12.958433333333332	17.455766666666666	6.3855	2.8848333333333334
BPHL	30.026799999999998	48.017950000000006	56.040150000000004	108.07258333333334
RIPK1	23.744623333333333	33.4168	15.968711666666666	13.411853333333333
TUBB2B	8.749799999999999	5.346781666666666	16.555766666666667	4.166556166666668
UQCC2	195.48516666666663	170.39253333333335	267.26916666666665	1092.4903333333334
HMGA1	284.7808333333333	368.0785	259.1983333333334	0.0
TCF19	0.0	12.242289999999999	6.31081	6.650248333333334
FLOT1	0.0	369.0386666666666	539.881	182.01649999999998
MDC1	0.0	14.045331666666664	19.753241666666668	8.001873333333334
PGBD1	626.9233333333333	405.113	256.59133333333335	0.0
ATAT1	0.0	3.90372	4.516895000000001	6.942908333333333
TPMT	80.358	72.08038333333333	67.79616666666668	12.207191666666667
CLPS	0.0	0.0	0.0	0.0
RNF144B	44.11021333333333	136.9908333333333	51.54788333333334	57.539950000000005
NRM	0.0	10.27003	12.656083333333333	11.582988333333333
MTCH1	101.90543333333333	125.46463333333334	162.48116666666667	78.97356666666666
VARS2	0.0	42.31491666666667	46.9849	16.113116666666667
TAF8	22.828286666666667	31.96001666666667	40.441783333333326	44.09968333333334
FAM8A1	59.164733333333324	144.33353333333332	149.53248333333332	176.81949999999998
CPEB2	14.606933333333332	41.08938333333334	14.09773	41.304833333333335
FHDC1	1.3308816666666665	1.3103206666666667	0.4205816666666667	1.6478001666666662
TLR2	12.098158333333332	9.452845000000002	4.804811666666667	6.7023866666666665
MGARP	1.092675	4.601488333333333	7.478536666666667	0.0
TTC29	0.24712166666666666	0.26104166666666667	0.22215116666666668	0.0
MYO7A	16.72854	1.5623968333333336	2.0658473333333336	2.248318333333333
FCHSD2	15.757221666666666	11.937483333333333	6.527221666666666	9.013148333333332
ARRB1	9.965793333333332	7.666468333333334	18.936583333333335	14.858176666666667
SLCO2B1	9.026091666666668	7.618321666666667	22.237833333333338	24.731183333333334
PRKRIR	117.7786	83.18778333333333	205.4896666666667	829.6399999999999
ANKRD42	4.838988333333334	8.61365	17.74506666666667	1.371129
IL18BP	17.203733333333332	14.943095	35.1598	9.140086666666667
NUMA1	215.29483333333337	203.2066666666667	168.229	101.38815
CCDC90B	37.160116666666674	74.40026666666667	66.17655	77.18818333333333
SYTL2	12.365789999999999	7.295956666666666	3.026901666666667	5.447063333333333
RAB30	20.310833333333335	23.71954166666667	24.963816666666663	35.29664999999999
CREBZF	59.92263333333333	92.97705	46.195483333333335	79.42128333333334
LRRC32	63.41403333333333	55.638533333333335	17.179125	17.846216666666667
PRCP	76.88213333333333	43.67695	43.592983333333336	7.101681666666667
NARS2	38.98721666666666	35.44393333333333	57.978566666666666	11.479394999999998
RNF121	51.096133333333334	67.54395000000001	54.14373333333334	64.43111666666668
MRPL15	725.0889999999999	577.1453333333334	506.0478333333333	544.8698333333334
PI15	0.7966150000000001	0.8464466666666667	0.21307500000000001	1.3633966666666666
TTPA	1.5672333333333335	0.23597500000000002	0.1527186666666667	7.478360000000001
GGH	4.326715	4.791670000000001	17.7154	18.955466666666666
SLCO5A1	20.257445	19.221860000000003	25.161733333333334	20.522818333333333
SULF1	14.488728333333333	5.737960000000001	16.994533333333333	18.578190000000003
TGS1	29.586916666666667	25.644216666666665	22.660083333333333	30.49381666666667
SDCBP	231.69716666666667	204.69516666666667	238.596	194.08633333333333
NEK1	8.952456666666665	7.607391666666666	11.376363333333332	10.776388333333331
DDX60	6.0697350000000005	5.383388333333333	3.026308333333333	1.1402474999999999
NXPE4	0.2466016666666667	0.0	0.0	12.929453333333333
SORL1	6.616746666666667	3.0334396666666663	0.17962350000000002	49.70375000000001
TMPRSS4	0.15326016666666667	0.0	0.12904483333333333	1.8725393333333333
BUD13	31.941550000000003	24.043650000000003	24.14278333333333	34.04626666666667
TRPC6	2.719204333333334	1.2911928333333333	1.0897861666666666	0.4288340000000001
MMP7	0.7271716666666667	0.8499683333333333	0.20409166666666667	0.0
MMP20	0.0	0.0	0.0	0.0
MMP27	1.0569603333333333	1.313146	2.108068333333333	2.634133333333333
C11orf70	0.2963116666666667	1.3492183333333332	0.0	1.0704766666666665
DCUN1D5	39.22656666666666	89.20695	100.93786666666666	202.76916666666668
YAP1	99.96188333333333	227.39066666666665	148.46186666666668	152.58149999999998
TRIM29	0.7240673333333333	0.2777361666666667	1.270332	0.10174383333333333
BTG4	0.0	0.0	1.5580866666666668	0.0
POU2F3	0.18397666666666668	0.0	0.4366748333333333	0.0
