	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
CREB5	11.960803333333333	18.472681666666663	8.88513	9.065388333333335
FERD3L	0.0	0.0	0.0	0.0
EGFR	5.5646475	19.305666666666667	12.829796666666667	15.8572
CDCA5	0.0	0.0	0.0	0.0
IGFBP3	5.189496666666667	4.692213333333334	5.891713333333333	46.561949999999996
IGFBP1	0.0	0.0	0.0	1.7890183333333332
SSC4D	0.75473	0.45145833333333335	0.168505	0.580415
MDH2	427.2150000000001	518.5711666666666	373.60200000000003	1210.5766666666666
GBAS	121.05555	171.87749999999997	85.32656666666666	332.1123333333333
CCT6A	261.74283333333335	279.219	263.54816666666665	312.60433333333333
PSPH	32.600183333333334	63.06289999999999	25.40732833333334	67.8988
TRIM50	0.0	2.13818	0.0	0.0
ATXN7L1	16.1758	15.461800000000002	14.820133333333336	26.10791666666667
TMEM168	22.295333333333332	41.32505	38.179399999999994	35.608050000000006
ASB15	0.21602833333333335	0.0	0.6428336666666666	0.3207415
C7orf43	115.28240000000001	84.29603333333334	146.86066666666667	137.89
SLC12A9	76.90145	83.64628333333333	93.07026666666667	82.72281666666666
GIGYF1	159.27416666666664	198.17816666666667	153.999	165.80016666666666
MEPCE	199.80383333333336	151.21583333333334	146.92116666666666	134.487
ZAN	0.0	0.0	0.026663000000000003	0.24097616666666669
TMEM209	22.13215	47.193083333333334	12.87815	49.661333333333324
AGBL3	2.372457666666666	1.5187203333333332	0.911955	4.758679999999999
STRA8	0.20162000000000002	0.0	0.0	0.0
ZC3HAV1L	1.0068083333333335	2.1024266666666667	3.580318333333333	12.232663333333333
TMEM140	14.488638333333334	26.98215	16.562326666666667	11.036026666666665
TLK2	42.78764999999999	39.34735	61.03065	102.30803333333334
EPHA1	7.631945000000001	9.267136666666666	9.33794	4.411913333333334
NOM1	26.50211666666667	21.920733333333335	33.06028333333334	79.44685
CNPY1	53.67099999999999	88.33109999999999	124.41181666666665	670.8653333333333
ASB10	0.0	0.0	0.08325616666666667	1.185986
SHROOM2	7.998964999999999	17.23678	113.11533333333334	63.0112
RAB19	0.21987	0.3459133333333333	0.24009500000000003	0.9362366666666665
C7orf55-LUC7L2	233.23933333333332	230.144	195.33183333333332	431.7001666666667
DENND2A	37.230333333333334	42.012699999999995	16.02452333333333	31.005800000000004
TMEM27	2.310775	1.8337583333333332	0.43031166666666665	3.425138333333333
SH3KBP1	13.126063333333333	16.975028333333334	16.495083333333334	24.087933333333336
TMEM47	16.119615	38.433049999999994	41.3688	333.85116666666676
LANCL3	1.6232633333333333	0.6570601666666667	6.730065000000001	43.678116666666675
SYTL5	0.36144516666666665	0.27615966666666664	0.6037043333333334	2.0786866666666666
CASK	26.370900000000002	31.533366666666666	24.963316666666667	55.89868333333334
KDM6A	40.645183333333335	59.18988333333332	44.986716666666666	83.69655
MSN	80.73913333333333	64.97286666666666	76.67603333333334	83.25263333333334
AKAP4	0.0	0.0	0.0	0.0
CCNB3	1.7997316666666665	1.0601766666666668	1.6684033333333332	0.0
HDAC8	34.07865	29.707066666666666	69.35898333333334	45.50808333333333
SLC16A2	39.71301666666667	51.584016666666656	26.576099999999997	39.82143333333333
CXorf36	4.044333333333333	5.177510000000001	3.8792900000000006	2.512451
ZNF182	743.0336666666667	19.777166666666666	332.64883333333336	202.4215
NDUFB11	631.1515	553.099	558.9705	1142.6474999999998
ZMYM3	57.75491666666667	53.61073333333332	92.34273333333333	163.96033333333332
TAF1	38.609033333333336	41.64355	46.50463333333334	80.47605
GPR174	0.16946833333333333	0.33942733333333336	0.16508633333333333	0.17381666666666665
NONO	473.77833333333336	482.4093333333333	450.18283333333335	356.4676666666667
CCDC120	37.81066666666667	45.03815	40.2066	90.1333
LPAR4	2.026679833333333	5.409231666666667	3.1785338333333333	4.889971666666667
AWAT2	0.0	0.0	0.0	0.3034835
OGT	362.71900000000005	446.5919999999999	342.68816666666663	537.623
SNX12	119.85088333333333	124.10166666666667	142.57366666666664	116.74456666666664
ITGB1BP2	1.8190783333333334	14.54994	1.413413	1.387044333333333
IL2RG	1.0670433333333333	1.695251	6.165848333333334	1.6906533333333333
ACRC	14.282256666666663	12.77472	13.199723333333333	0.0
ZNF711	53.59168333333334	35.440933333333334	41.17608333333333	20.842316666666665
DIAPH2	2.1908783333333335	2.847733333333333	1.8434168333333334	18.370783333333332
NXF3	0.0	0.0	0.0	0.14962683333333335
RIPPLY1	0.0	0.0	0.857685	0.0
PRPS1	193.01616666666666	253.6015	198.5596666666667	282.7276666666666
CXorf57	2.508032	5.183183333333333	5.56979	0.0
FRMPD3	25.024766666666665	13.020665000000001	14.509185	36.308683333333335
HTR2C	0.2607173333333333	1.1601833333333333	1.0272949999999998	95.93896666666667
DOCK11	3.415766666666667	5.245645000000001	4.063901666666666	12.230213333333332
IGSF1	4.6368116666666666	14.091183333333333	12.911231666666668	11.900231666666665
ARHGAP36	0.6766086666666666	1.045769	0.6862638333333333	18.74200666666667
GPC3	1.2870283333333334	6.83477	1.9364683333333332	12.035220000000002
RBMX	415.61383333333333	264.08133333333336	284.4183333333333	195.98783333333333
MCPH1	24.78545	28.64538333333333	11.473218333333334	13.816601666666669
FBXO25	59.40426666666667	63.3102	50.789750000000005	102.28591666666667
FATE1	0.0	0.0	0.0	0.0
NSDHL	50.71973333333333	63.265166666666666	72.24093333333333	82.35625
ZNF185	6.6792975000000006	14.922728333333334	9.867944999999999	3.416005
CETN2	102.23998333333333	166.62033333333332	213.01316666666665	113.01044999999999
RPL10	895.4886666666666	1241.3	1198.7656666666667	7.450581666666667
CSGALNACT1	7.021766666666667	17.583466666666666	10.110803333333333	21.253616666666666
ATP6V1B2	348.7581666666667	384.66	480.1748333333333	1058.3823333333332
CCDC25	56.07441666666666	92.19708333333334	85.97249999999998	107.27645
HMBOX1	11.191478333333334	30.77215	22.981421666666666	83.93526666666666
CHRNA6	17.730205	5.667337	0.5369033333333333	2.198585833333333
GNRH1	35.72376666666667	23.0245	29.601566666666667	5.67041
BIN3	21.300316666666667	27.313583333333337	31.67618333333333	29.18081666666667
DOK2	0.0	0.8126666666666665	0.8372933333333333	1.0906500000000001
SLC25A37	31.160050000000002	53.091483333333336	57.8989	54.76108333333334
CHMP7	63.68566666666667	78.39998333333334	82.58633333333334	143.81266666666667
DOCK5	3.9500516666666665	11.139743333333335	16.943511666666666	12.931156666666666
STAR	3.272368333333334	2.8200566666666664	2.588558333333333	6.255323333333334
PROSC	62.59421666666666	68.33248333333333	53.53873333333333	102.57906666666668
ERLIN2	27.24293333333333	52.59864999999999	32.442366666666665	79.2575
SNTG1	4.285990000000001	5.394213333333333	7.969036666666668	17.145210000000002
PXDNL	2.10841	0.0	0.0	0.0
ST18	157.2675	161.431	111.40015	143.5875
RGS20	15.149769999999998	14.430211666666667	28.919300000000003	36.5631
TACC1	39.994483333333335	78.08378333333333	57.259116666666664	83.32185
GOLGA7	153.93966666666665	239.8663333333333	158.43133333333333	125.56005
PPAPDC1B	33.19556666666667	20.253216666666667	16.883025	44.61484999999999
GINS4	0.8907166666666666	2.0573883333333334	1.5940883333333333	45.35951666666667
WHSC1L1	82.04633333333332	120.57266666666668	104.95479999999999	74.31471666666665
DNAJC5B	0.0	0.0	0.3458133333333333	0.3097166666666667
TRIM55	5.5654416666666675	1.18732	0.11040300000000002	0.0
ADHFE1	23.62568333333333	45.3619	8.060061666666668	17.615688333333335
MRPS28	198.21349999999998	215.48783333333333	196.33116666666663	124.44616666666668
PMP2	105.11671666666666	62.79196666666667	18.90994	0.0
LACTB2	10.514853333333333	22.55328333333333	24.98611666666667	51.38601666666667
PRDM14	0.0	0.0	0.0	0.14542233333333335
TERF1	103.9766	144.6935	188.58066666666664	43.153533333333336
RPL7	8.380755	2722.395	36.881800000000005	937.0365
SLC26A7	0.0	0.0	0.3187621666666667	4.547575000000001
ATP6V0D2	0.0	0.15129816666666665	0.31814933333333334	0.13836066666666666
SYBU	500.1191666666666	443.64200000000005	624.0631666666667	318.7545
DPYS	0.123318	0.094786	3.5550133333333336	0.2176663333333333
MTDH	90.16931666666665	132.28799999999998	87.34718333333335	137.88833333333335
LRP12	41.567483333333335	65.35851666666667	65.72495	120.47800000000001
EBAG9	76.07436666666666	96.88956666666668	88.45155000000001	107.11523333333332
RSPO2	2.4201416666666664	5.98083	0.43313	10.124155000000002
POLR2K	213.938	169.74933333333334	160.80833333333334	1.4190399999999999
EIF3H	591.1923333333333	550.9653333333334	353.1221666666667	580.1858333333333
UTP23	29.282383333333332	30.7465	60.558299999999996	39.24628333333334
NDUFB9	1125.747	902.5288333333334	1043.32	885.0511666666667
TATDN1	35.8851	21.61375	27.74185	22.354933333333335
FAM83A	0.0	0.0	0.11834466666666667	0.5846506666666667
GSDMC	0.0	0.0	0.16712166666666664	0.0
FAM135B	29.100350000000002	37.309999999999995	55.894216666666665	64.09904999999999
ZNF7	102.15186666666666	90.63716666666666	299.46883333333335	54.879466666666666
ARHGAP39	48.08411666666667	66.50986666666667	69.33831666666667	105.4049
NAPRT	33.895516666666666	27.56545	8.418673333333333	14.605533333333334
VLDLR	45.221450000000004	45.481766666666665	81.13541666666667	127.54416666666664
AK3	140.92433333333335	178.24066666666667	77.16613333333335	355.5316666666667
UHRF2	103.31506666666667	85.30866666666667	78.75916666666667	81.91571666666665
NFIB	51.558466666666675	72.47055	43.850500000000004	79.14168333333333
CER1	2.4197083333333333	10.636676666666666	5.375758333333334	0.0
PLIN2	19.43048333333333	42.93198	5.2236199999999995	32.68483333333334
HAUS6	11.283696666666666	24.973766666666666	9.00555	13.108216666666666
IFNA16	0.0	0.0	0.0	0.0
CDKN2A	4.003664999999999	4.6827000000000005	45.345850000000006	0.0
C9orf72	121.63150000000002	79.67475	102.48751666666668	60.610366666666664
ZCCHC7	42.441849999999995	43.98	41.834133333333334	141.49283333333332
FBXO10	15.547850000000002	21.749049999999997	43.812083333333334	53.495016666666665
SIGMAR1	71.77261666666666	84.49329999999999	72.81241666666666	153.1031833333333
CEP78	22.336299999999998	20.032966666666663	25.035133333333334	31.334099999999996
NTRK2	63.267583333333334	164.36249999999998	147.77758333333333	344.11100000000005
IDNK	106.74385	69.65124999999999	25.370826666666662	110.31243333333333
SHC3	3.5694716666666664	11.244121666666667	16.969746666666666	33.89451666666667
AUH	53.025450000000006	17.367383333333333	47.67510000000001	200.78966666666668
HIATL1	53.39881666666667	63.21918333333334	70.85658333333335	125.93866666666663
C9orf3	19.226866666666666	17.1392	25.281183333333335	23.21095
RP11-35N6.1	17.971798333333332	10.541941666666666	23.65736666666667	6.215198333333333
ZNF462	42.1938	74.5056	64.27631666666666	54.2763
INIP	233.0719833333333	308.97316666666666	236.18216666666663	160.07713333333334
UGCG	51.59558333333334	59.1353	44.38434999999999	161.77616666666668
ACTL7B	0.0	0.0	2.8904616666666665	0.245335
SNX30	38.23201666666666	35.31388333333333	37.67061666666666	68.535
STOM	79.34679999999999	192.2115	48.77786666666666	54.371116666666666
GSN	160.0616	209.04083333333332	217.49350000000004	135.42766666666668
MRRF	71.12283333333333	52.359116666666665	50.08991666666666	88.43991666666666
NR6A1	4.43299	6.337736666666667	9.966041666666667	12.063160000000002
CRB2	7.867371666666667	25.919933333333333	29.13266666666667	4.144706666666667
OR5C1	0.0	0.0	0.6525245000000001	0.0
ALAD	56.678349999999995	93.17466666666667	85.17173333333334	175.76683333333335
ASTN2	87.92351666666667	109.75678333333333	116.46588333333334	214.07433333333333
WDR31	3.6261753333333338	6.13587	2.9287516666666664	7.02296
POLE3	171.19483333333335	185.74599999999998	117.92273333333333	82.8998
SURF4	87.98328333333335	133.12616666666665	155.64716666666666	139.71916666666667
GBGT1	14.031816666666666	18.768318333333337	21.46289	6.978740000000001
SURF1	57.261066666666665	57.86401666666666	166.506	191.38466666666667
SURF2	122.5702	111.9237	161.60603333333333	131.17933333333335
SURF6	80.09315	80.76108333333333	89.25931666666668	68.46956666666667
MED22	81.61104999999999	115.96876666666668	107.34991666666667	96.5079
REXO4	70.51298333333334	36.37796666666667	42.063500000000005	119.5551666666667
RPL7A	701.314	0.7747416666666668	0.6884399999999999	135.56095000000002
GTF3C5	143.87616666666668	102.22161666666666	65.43291666666666	65.0546
ASB6	86.39986666666665	82.42103333333334	96.33023333333331	103.40100000000001
PTGES2	206.4226666666667	129.61676666666665	155.12816666666666	88.13105
NTMT1	151.61350000000002	125.85783333333335	118.16856666666666	54.11051666666666
CIZ1	231.30316666666667	200.8741666666667	185.3953333333333	126.14816666666668
SLC25A25	43.111983333333335	28.804999999999996	59.701666666666675	106.69500000000001
SH3GLB2	330.39149999999995	277.60083333333336	372.7628333333334	375.5698333333333
FAM73B	53.88765	61.59775	51.15966666666667	147.207
PTGES	6.563295	8.052438333333333	5.493596666666666	18.238515
LRSAM1	54.89186666666668	64.78131666666667	78.8667	45.17613333333333
HMCN2	0.21977016666666663	0.09287183333333333	24.589347833333335	0.5594666666666667
GPR107	35.2832	39.70765	44.55465	54.3119
C9orf142	149.19469999999998	57.27110000000001	50.456466666666664	214.47633333333332
IDI2	25.10014333333333	15.398528333333331	7.540358333333334	0.0
INPP5E	49.72166666666667	38.472433333333335	70.93375	118.06966666666669
LCN9	0.0	0.0	14.184298333333333	0.0
SEC16A	72.46585	99.19498333333333	75.93103333333335	83.45095
DPH7	166.79033333333334	73.55681666666666	41.05446666666668	98.64955000000002
NOTCH1	7.200123333333333	18.84481666666667	15.310778333333333	29.396816666666666
CACNA1B	71.36578333333334	89.63889999999999	71.93696666666666	74.27166666666668
NACC2	54.169450000000005	132.68231666666665	254.0485	405.7855
PROSER2	3.8920250000000003	2.5702816666666664	3.753721666666667	30.180466666666664
USP6NL	8.102665	13.58808	14.825173333333334	36.97278333333333
COMMD3	125.26133333333333	90.62641666666667	92.29186666666665	91.5989
MSRB2	105.60874999999999	70.94578333333332	40.803549999999994	50.94583333333333
PDSS1	29.34583333333333	41.20685	33.95113333333334	29.750666666666664
FAM171A1	99.97541666666666	127.43933333333332	155.48083333333332	90.34051666666666
FAM188A	44.96021666666667	53.083349999999996	42.77285	28.587033333333334
SLC39A12	2.8530583333333333	24.625449999999997	16.3368	191.37566666666666
TMEM236	0.0	0.0	0.448005	1.26916
RSU1	63.11771666666667	62.75051666666667	38.894499999999994	54.800216666666664
ST8SIA6	1.1273726666666668	0.43853666666666663	0.28795916666666665	4.399242500000001
PARD3	6.5661966666666665	17.517950000000003	12.881548333333333	30.815183333333326
ZEB1	91.23198333333335	129.4093333333333	104.15249999999999	152.1593333333333
FAM13C	32.09888333333333	59.294333333333334	44.46231666666667	65.8625
NRBF2	59.733983333333335	76.63268333333333	55.80285	28.981633333333335
A1CF	0.09691533333333334	0.0751505	0.0	0.0
CDHR1	7.319395	5.592316666666666	2.2537733333333336	6.067523333333333
LRIT1	0.0	0.0	0.30774666666666667	0.16884816666666666
RGR	4.286351666666667	4.050896666666666	7.64179	0.0
POLR3A	43.189033333333334	55.35348333333334	50.12479999999999	53.38638333333335
HERC4	37.5235	60.37636666666666	57.85783333333333	42.21616666666666
C10orf11	3.0741866666666673	1.051435	1.5419733333333332	4.981090000000001
CAMK2G	49.56493333333333	58.80783333333333	129.99949999999998	181.71116666666668
GLUD1	200.8371666666667	364.6718333333333	212.03666666666666	835.6808333333333
ANKRD1	0.0	0.3559845	0.0	0.4087366666666667
HTR7	0.5273465	1.6932266666666667	1.7422401666666667	24.24638333333333
RPP30	18.687450000000002	22.329283333333333	8.944451666666668	36.475833333333334
FRA10AC1	87.32501666666667	82.55136666666665	70.25796666666666	34.78293333333334
ADD3	232.9463333333333	323.28433333333334	300.3111666666667	269.295
HABP2	0.0	0.0	0.0	0.23989166666666664
VAX1	0.0	0.0	0.470795	0.7446883333333334
DNAJB12	97.02893333333333	126.50560000000002	127.97433333333333	130.70999999999998
EIF4EBP2	157.32468333333335	220.1065	96.80896666666668	180.09816666666666
NPFFR1	16.452893333333332	0.4550861666666666	1.4777106666666668	3.4994618333333345
PLEKHS1	0.0	0.0	0.15316766666666667	0.14233283333333333
TCF7L2	11.355575	17.987516666666668	12.223966666666668	57.07699499999999
MKI67	0.0	0.106539	0.0	0.11548216666666666
CYP17A1	3.6099083333333333	4.088666666666667	4.170521666666667	0.2852136666666667
INA	346.0418333333334	417.2850000000001	660.8876666666665	770.2545
FUOM	4.0763083333333325	0.38778666666666667	58.27864999999999	41.68581666666667
LRRC27	22.758783333333337	35.67975	21.388416666666668	17.789616666666667
MTG1	68.59738333333333	52.75523333333333	80.82988333333333	37.63021666666666
NKX6-2	70.23483333333334	91.23823333333333	91.48815	85.71191666666665
PAOX	25.36538333333333	0.0	48.863	1.2078550000000001
GSTO1	279.14483333333334	247.42116666666666	351.684	94.48423333333335
TAF5	20.492783333333332	19.016816666666667	20.97451666666667	21.16886666666667
PPRC1	32.601033333333326	34.154050000000005	30.324583333333333	41.865449999999996
ITPRIP	1.389835	4.911033333333333	3.7313716666666665	5.645095
CNNM2	33.10341666666667	42.304750000000006	53.257799999999996	125.03466666666667
PDCD11	30.739716666666663	34.18888333333334	30.476250000000004	43.0692
ADAM12	0.9578526666666668	2.402955	3.0962033333333334	3.118185
RGS10	9.653686666666667	37.026666666666664	18.370758333333335	103.85305000000001
BTBD10	108.77265	104.15384999999999	114.05686666666666	153.30683333333334
ADM	12.17781	15.433393333333333	4.875109999999999	10.43613
GAS2	2.4758	14.036534999999999	4.481739500000001	19.27275
SLC5A12	0.0	0.0	0.09646566666666666	0.44576383333333336
LIN7C	130.78561666666667	191.16099999999997	130.38736666666668	225.8475
LRRC4C	16.124433333333332	40.85296666666667	44.9133	137.37483333333333
IMMP1L	48.158449999999995	50.12173333333333	13.852565	64.98476666666666
SAA4	0.0	2.05018	0.8859516666666667	0.0
PGAP2	16.160149999999998	18.894629999999996	24.989716666666666	25.73176666666667
TUT1	47.241899999999994	36.5285	37.177483333333335	57.9827
SCGB1A1	7.558541666666666	11.476148333333333	0.0	0.0
SYT8	0.0	0.0	0.0	0.0
HSD17B12	44.08214999999999	108.45076666666667	79.24986666666665	141.03516666666667
APIP	112.70848333333335	89.92925000000001	55.05251666666666	80.75341666666667
PAMR1	4.4384733333333335	6.2755133333333335	12.70355	12.712254999999999
DGKZ	144.01066666666668	238.42500000000004	494.6045	598.8176666666667
EIF3M	184.27800000000002	197.23583333333337	137.5155	322.174
SLC43A1	24.08538333333333	10.085371666666667	78.99746666666667	0.0
PTPRJ	15.691133333333333	12.080951666666664	10.77551333333333	108.07908333333332
C11orf49	66.82781666666666	67.86401666666667	73.51893333333334	125.63349999999998
ARFGAP2	164.687	161.76000000000002	254.79266666666663	168.307
CELF1	133.39966666666666	217.20783333333335	150.52980000000002	225.09983333333335
C11orf73	221.52516666666668	206.68216666666663	203.3561666666667	165.8955
CCDC81	2.9419349999999995	3.648496666666667	0.38810866666666666	6.025445
SESN3	18.718888333333332	54.10393333333334	58.93555	142.6795
ENDOD1	97.37868333333334	98.47144999999999	137.98926666666668	631.0146666666666
KLHL35	16.25258333333333	3.9604866666666667	5.422168333333333	1.1018516666666667
TENM4	1.8275891666666668	5.381271666666667	5.8034099999999995	44.71189999999999
SERPINH1	76.01496666666667	19.03023333333333	52.263466666666666	70.06318333333333
CAPN5	41.411833333333334	27.09608333333333	26.966083333333334	50.722033333333336
INTS4	28.566033333333337	31.362033333333333	38.38698333333334	57.2768
PAK1	352.26800000000003	341.50216666666665	508.23833333333323	1007.3563333333335
RPS3	2362.775	2354.728333333333	1665.3333333333333	2415.6216666666664
ZC3H12C	21.41725	47.45921666666667	41.83106	50.58746666666667
TTC12	8.736728333333334	19.041483333333336	13.677985	10.443361666666666
NCAM1	246.87066666666666	384.855	391.57183333333325	441.27549999999997
DRD2	2.6731433333333334	1.3483615000000002	3.120436666666667	27.913349999999998
C11orf52	42.346266666666665	20.563958333333332	19.063603333333333	15.045228333333332
HTR3B	0.24801516666666668	1.9749766666666664	0.23377916666666665	0.0
NPAT	27.366566666666667	40.29931666666666	27.71206666666666	57.44798333333333
ATM	28.238999999999994	37.81816666666666	27.168825	18.80408333333333
AASDHPPT	142.47283333333334	228.31983333333335	193.95966666666666	82.89796666666668
GLB1L2	2.3240816666666664	1.0813696666666666	4.906576666666667	1.530246166666667
SLX4IP	1.9368049999999999	5.2493766666666675	4.040146666666667	9.170321666666666
LAMTOR1	172.71349999999998	197.48316666666665	220.82183333333333	239.31483333333335
P4HA3	5.625401666666666	6.043066666666667	12.372051666666666	4.78325
GRIK4	13.285111666666666	14.344833333333334	21.121283333333334	38.618
ST14	5.802651666666667	2.1080616666666665	2.7361300000000006	3.7743766666666665
HYOU1	95.69701666666667	102.57400000000001	117.8622166666667	124.676
ADAM33	6.607218333333333	7.829638333333334	6.455763333333333	2.156314333333333
SLC22A8	0.23270833333333332	0.17076000000000002	4.51553	46.23883333333333
CSRP2BP	78.5116	97.99396666666667	77.74313333333333	82.99878333333332
DAK	18.829916666666666	42.890816666666666	20.593933333333336	16.73613333333333
MTA2	133.92960000000002	108.2865	82.69546666666666	104.32366666666665
TMEM138	40.68763333333334	25.619183333333336	31.255083333333335	25.35348833333333
FADS1	68.96393333333333	71.49758333333334	156.8719166666667	298.0556666666667
TMC2	38.86996666666667	45.56168333333334	0.11121783333333334	0.0
ROM1	48.84903333333333	37.390499999999996	43.34571666666667	70.99846666666667
EML3	41.36103333333333	48.33566666666667	59.890883333333335	70.92321666666668
INCENP	51.034150000000004	155.599	12.253961666666667	34.13918333333333
ZP1	3.230711166666667	6.935686666666666	0.9184405	0.0
OOSP2	0.0	0.0	0.0	0.0
MS4A3	0.27949666666666667	0.0	0.0	0.284665
PLCH2	269.4373333333333	186.92333333333332	123.85155000000002	261.12083333333334
CPSF7	167.07733333333334	208.10000000000002	181.45016666666666	165.687
MS4A2	0.0	0.0	0.0	0.0
B3GAT3	259.8823333333333	175.5923333333333	193.23466666666664	476.24016666666665
EI24	197.563	182.43783333333337	166.42416666666668	274.0138333333333
CCDC15	1.7847016666666666	2.7599666666666667	2.042981166666667	3.909321666666667
CHEK1	1.5004673333333336	2.24211	2.413387	2.8365448333333334
FEZ1	708.8984999999999	564.7713333333334	624.0883333333334	747.2689999999999
ESAM	34.484199999999994	43.641549999999995	43.1432	58.45785
KIRREL3	44.95683333333333	63.47988333333333	46.01531666666667	161.57583333333335
MPZL2	0.606915	1.26008	5.911276666666666	16.887864999999998
SCN2B	205.96699999999998	342.43233333333336	385.863	743.5179999999999
SIDT2	51.63285	64.77611666666667	81.39551666666667	107.08463333333333
TMEM25	143.9125	184.92766666666668	226.6966666666667	285.5275
TAGLN	126.83418333333333	113.50871666666666	161.92888333333335	33.81431666666667
JPH2	0.0	1.208848333333333	1.654515	5.22683
DUSP15	9.765503333333333	6.013776666666666	9.337556666666666	47.74830000000001
COMMD7	57.91073333333333	44.816783333333326	65.32455	21.001346666666667
C20orf144	0.0	0.0	0.0	5.845366666666667
KIAA1755	14.303888333333333	17.599016666666667	46.32906666666667	10.739290000000002
SPATA25	20.122233333333334	26.294350000000005	13.579108333333336	0.3023383333333333
DSN1	15.825621666666668	23.095299999999998	14.70445	8.383236666666667
SOGA1	193.7900666666667	262.87833333333333	355.91333333333336	196.85716666666667
CNBD2	0.6874346666666667	0.2584403333333333	0.0	13.803221666666667
CDH22	382.646	161.17483333333334	379.5838333333333	216.34516666666664
LSM14B	198.49283333333332	202.82783333333336	154.09849999999997	212.84249999999997
YTHDF1	159.32033333333334	193.48499999999999	148.06816666666666	212.24800000000005
CABLES2	34.010983333333336	39.373533333333334	60.51446666666667	102.15125
ORAOV1	35.920399999999994	26.803416666666664	49.119033333333334	46.74671666666666
GPHA2	1.6073399999999995	0.0	1.82974	0.0
SLC22A9	0.0	0.0	0.3410333333333333	0.31798333333333334
TRPT1	63.96866666666667	63.18161666666668	28.12901666666667	54.648500000000006
NUDT22	68.43578333333333	73.51653333333333	80.98281666666666	76.20823333333333
FERMT3	4.508805	3.9484883333333336	3.8591316666666664	7.834496666666667
PLCB3	28.785133333333334	12.48865	27.26915	60.085616666666674
MRPL49	63.041066666666666	95.53086666666667	261.6475	147.59166666666667
FAU	1278.46	1028.2323333333331	1543.4566666666667	0.0
TM7SF2	67.71676666666666	78.14081666666665	117.37178333333333	58.4061
VPS51	365.34250000000003	351.39166666666665	247.93266666666668	168.11916666666664
TBX6	5.180651666666667	5.029850000000001	3.1103185000000004	10.006556666666667
PPP4C	149.53368333333333	116.04795	137.20633333333333	110.47968333333336
ALDOA	2691.435	2525.5933333333337	1669.7883333333332	4560.525000000001
FAM57B	310.076	211.28916666666666	284.525	701.5498333333334
DOC2A	168.1121666666667	47.92888333333334	87.74346666666668	23.28673333333333
HIRIP3	90.5981	92.4011	96.64139999999999	55.27133333333333
TAOK2	131.52233333333336	131.31683333333334	155.35266666666666	185.8705
TMEM219	293.36633333333333	159.24266666666668	377.7288333333333	49.56111666666666
HMGA2	0.0	0.0	0.0	0.6576033333333333
MMP3	0.0	0.0	0.0	0.0987995
CNKSR2	192.47866666666667	277.4986666666667	167.19253333333333	176.18533333333335
CNTN5	0.7508841666666667	0.6804725	0.8960568333333333	3.7482950000000006
CLEC1A	1.6904916666666665	0.897354	2.2988983333333333	2.0044583333333335
MKX	3.566218333333333	3.451003333333334	4.983475	18.104838333333337
MPP7	17.26870166666667	22.52371666666667	19.780565	38.69125
CCDC7	7.6328450000000005	4.057646666666666	3.1914983333333335	0.0
ITGB1	49.730466666666665	81.34443333333334	66.73511666666666	114.52116666666667
FXYD4	0.0	0.0	0.0	0.0
PCDH15	2.304860833333333	1.2672181666666666	2.0016344999999998	5.772588333333332
CTF1	0.60283	1.9484183333333334	3.6764666666666663	9.685555
ARID5B	7.016781666666667	22.702366666666666	34.55206666666667	61.36256666666666
KLHL1	10.241470000000001	27.32195	10.893754999999999	22.86368333333333
CDH8	2.6666018333333334	4.2037450000000005	16.012866666666667	68.43293333333334
DCUN1D2	125.35183333333333	104.47505	153.26433333333333	87.72573333333334
TMEM218	19.324266666666666	20.687516666666667	21.56828333333333	81.02238333333332
TIRAP	825.3381666666668	118.66266666666668	279.1323333333333	131.99616666666665
N6AMT2	48.376233333333325	57.57954999999999	164.732	100.31416666666667
LATS2	11.345098333333334	42.65508333333333	11.800838333333333	113.49466666666667
SAP18	671.9155	643.185	366.3591666666667	0.0
LPHN3	56.16025	90.04536666666667	87.42761666666667	121.52483333333332
KIAA1328	14.819983333333331	22.076683333333335	21.55485	22.58138333333333
FAM124A	10.522910000000001	16.680166666666665	16.894064999999998	16.328016666666667
MIA2	0.0	0.0	0.0	1.747048333333333
CTAGE5	38.28183333333333	29.37935	30.87721666666667	111.55366666666664
HNMT	47.17366666666667	94.56108333333334	19.593149999999998	50.96453333333333
LYPD1	25.816445	49.343983333333334	5.971468333333333	80.49133333333334
LYPD6B	3.0659333333333336	2.5434733333333335	24.62333333333333	27.449099999999998
PDCD4	116.54303333333333	102.44118333333334	151.13250000000002	154.58066666666664
ADRA2A	26.005399999999998	14.982458333333332	27.121166666666664	52.53050000000001
GPM6A	2258.605	2313.1883333333335	1707.3823333333332	2083.8833333333337
WDR17	27.06056666666667	31.939533333333333	16.442896666666666	14.996649999999997
SPATA4	0.9132383333333333	9.835164999999998	0.0	0.44056333333333336
VEGFC	2.5735453333333336	3.424838333333333	2.5046571666666666	12.205903333333332
CCDC102B	33.319766666666666	128.82096666666666	0.0	0.0
CD226	2.044573333333333	0.7612766666666667	3.425791666666667	0.0
CNDP1	86.17398333333334	77.96208333333333	95.93053333333332	0.620175
FSIP1	1.6529815	1.7526696666666668	0.4988316666666666	1.4405113333333333
